timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
645096489,645096489,43,0,0,0,1465,1603,995,1475,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
645609675,645609675,43,0,0,0,1465,1607,995,1473,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
646098469,646098469,43,0,0,0,1465,1627,995,1472,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
646611721,646611721,43,0,0,0,1465,1667,995,1470,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
647100576,647100576,43,0,0,0,1465,1667,995,1467,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
647589355,647589355,43,0,0,0,1465,1670,995,1465,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
648102524,648102524,43,0,0,0,1465,1570,995,1465,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
648591337,648591337,43,0,0,0,1465,1530,995,1458,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
649104562,649104562,43,0,0,0,1465,1530,995,1471,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
649593382,649593382,43,0,0,0,1465,1530,995,1467,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
650106704,650106704,43,0,0,0,1465,1530,995,1464,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
650595418,650595418,43,0,0,0,1465,1530,995,1462,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
651108683,651108683,43,0,0,0,1465,1530,995,1464,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
651597440,651597440,43,0,0,0,1465,1530,995,1460,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
652110681,652110681,43,0,0,0,1465,1530,995,1460,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
652599639,652599639,43,0,0,0,1465,1530,995,1462,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
653112727,653112727,43,0,0,0,1465,1530,995,1463,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
653601525,653601525,43,0,0,0,1465,1530,995,1463,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
654090362,654090362,43,0,0,0,1465,1530,995,1455,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
654603558,654603558,43,0,0,0,1465,1530,995,1452,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
655092395,655092395,43,0,0,0,1465,1530,995,1469,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
655605600,655605600,43,0,0,0,1465,1530,995,1501,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
656099685,656099685,43,0,0,0,1465,1530,995,1504,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
656607682,656607682,43,0,0,0,1465,1530,995,1503,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
657096470,657096470,43,0,0,0,1465,1530,995,1503,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
657609735,657609735,43,0,0,0,1465,1530,995,1503,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
658098510,658098510,43,0,0,0,1465,1530,995,1504,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
658611750,658611750,43,0,0,0,1465,1530,995,1503,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
659100621,659100621,43,0,0,0,1465,1530,995,1502,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
659589359,659589359,43,0,0,0,1465,1530,995,1502,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
660102558,660102558,43,0,0,0,1465,1530,995,1503,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
660591466,660591466,43,0,0,0,1470,1530,995,1501,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
661104601,661104601,43,0,0,0,1470,1530,995,1503,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
661593416,661593416,43,0,0,0,1470,1530,995,1504,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
662106690,662106690,43,0,0,0,1470,1530,995,1504,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
662595444,662595444,43,0,0,0,1470,1530,1099,1528,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
663108742,663108742,43,0,0,0,1688,1407,1495,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
663597495,663597495,43,0,0,0,1701,1391,1995,1574,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
664110780,664110780,43,0,0,0,1687,1334,1995,1592,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
664599556,664599556,43,0,0,0,1630,1314,1995,1626,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
665088350,665088350,43,0,0,0,1625,1386,1995,1623,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
665601590,665601590,43,0,0,0,1654,1358,1995,1618,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
666090373,666090373,43,0,0,0,1703,1375,1995,1613,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
666603602,666603602,43,0,0,0,1743,1372,1995,1610,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
667092449,667092449,43,0,0,0,1802,1321,1995,1615,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
667605676,667605676,43,0,0,0,1841,1299,1995,1613,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
668094438,668094438,43,0,0,0,1826,1273,1995,1617,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
668607684,668607684,43,0,0,0,1848,1300,1995,1620,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
669096482,669096482,43,0,0,0,1837,1282,1995,1654,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
669609789,669609789,43,0,0,0,1847,1283,1995,1854,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
670098532,670098532,43,0,0,0,1853,1267,1995,1843,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
670611791,670611791,43,0,0,0,1831,1243,1995,1810,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
671100619,671100619,43,0,0,0,1823,1250,1995,1808,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
671613810,671613810,43,0,0,0,1835,1257,1995,1795,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
672102615,672102615,43,0,0,0,1841,1255,1995,1781,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
672591476,672591476,43,0,0,0,1843,1262,1995,1776,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
673104642,673104642,44,0,0,0,1880,1276,1995,1795,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
673593507,673593507,43,0,0,0,1882,1288,1995,1807,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
674106734,674106734,43,0,0,0,1837,1341,1995,1795,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
674595481,674595481,43,0,0,0,1756,1403,1995,1756,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
675108739,675108739,43,0,0,0,1626,1473,1995,1736,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
675603257,675603257,43,0,0,0,1470,1522,1995,1640,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
676110808,676110808,43,0,0,0,1471,1525,1509,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
676599638,676599638,43,0,0,0,1597,1530,1503,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
677112885,677112885,43,0,0,0,1612,1501,1068,1495,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
677601650,677601650,43,0,0,0,1526,1530,995,1432,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
678090424,678090424,43,0,0,0,1576,1543,995,1460,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
678603642,678603642,43,0,0,0,1567,1649,995,1442,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
679092461,679092461,43,0,0,0,1570,1662,995,1435,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
679605725,679605725,43,0,0,0,1558,1660,995,1433,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
680094510,680094510,43,0,0,0,1553,1656,995,1428,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
680607724,680607724,43,0,0,0,1476,1523,995,1423,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
681096523,681096523,43,0,0,0,1470,1526,995,1440,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
681609786,681609786,43,0,0,0,1470,1530,995,1449,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
682098568,682098568,43,0,0,0,1470,1530,995,1440,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
683100609,683100609,43,0,0,0,1470,1530,995,1505,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
683589397,683589397,43,0,0,0,1470,1530,995,1504,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
684102640,684102640,43,0,0,0,1470,1530,995,1502,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
684591460,684591460,43,0,0,0,1470,1530,995,1495,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
685104678,685104678,43,0,0,0,1470,1530,995,1495,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
685593503,685593503,43,0,0,0,1470,1530,995,1488,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
686106770,686106770,43,0,0,0,1470,1530,995,1489,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
686595577,686595577,43,0,0,0,1470,1526,995,1482,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
687108816,687108816,43,0,0,0,1470,1530,995,1487,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
687597565,687597565,43,0,0,0,1470,1530,995,1495,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
688110810,688110810,43,0,0,0,1470,1530,995,1486,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
688599636,688599636,43,0,0,0,1470,1530,995,1483,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
689112873,689112873,43,0,0,0,1470,1526,995,1504,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
689601697,689601697,43,0,0,0,1470,1530,995,1503,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
690090539,690090539,43,0,0,0,1470,1530,995,1502,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
690603702,690603702,43,0,0,0,1470,1530,995,1488,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
691092550,691092550,43,0,0,0,1470,1530,995,1495,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
691605779,691605779,43,0,0,0,1470,1530,995,1500,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
692094539,692094539,43,0,0,0,1470,1530,995,1503,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
692607798,692607798,43,0,0,0,1470,1530,995,1502,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
693096603,693096603,43,0,0,0,1470,1530,995,1503,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
693609799,693609799,43,0,0,0,1470,1530,995,1503,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
694098617,694098617,43,0,0,0,1470,1530,995,1504,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
694611888,694611888,43,0,0,0,1470,1530,995,1503,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
698106792,698106792,43,0,0,0,1694,1367,1995,1592,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
698595560,698595560,43,0,0,0,1656,1342,1995,1631,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
699108813,699108813,43,0,0,0,1688,1280,1995,1691,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
699597632,699597632,43,0,0,0,1690,1297,1995,1813,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
700110841,700110841,43,0,0,0,1679,1283,1995,1912,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
700599641,700599641,43,0,0,0,1807,1286,1995,1908,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
701088454,701088454,43,0,0,0,1761,1306,1995,1907,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
701601729,701601729,43,0,0,0,1857,1314,1995,1907,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
702090595,702090595,43,0,0,0,1828,1284,1995,1920,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
702603763,702603763,43,0,0,0,1822,1258,1995,1989,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
703092520,703092520,43,0,0,0,1830,1246,1995,1920,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
703605783,703605783,43,0,0,0,1853,1268,1995,1873,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
704094618,704094618,43,0,0,0,1872,1288,1995,1968,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
704607871,704607871,43,0,0,0,1949,1308,1995,1991,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
705096692,705096692,43,0,0,0,1924,1281,1995,1991,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
705609868,705609868,43,0,0,0,1952,1301,1995,1990,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
706098639,706098639,43,0,0,0,1924,1278,1995,1990,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
706611883,706611883,43,0,0,0,1904,1265,1995,1988,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
707100778,707100778,43,0,0,0,1685,1362,1995,1958,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
707589524,707589524,43,0,0,0,1767,1267,1995,1922,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
708102747,708102747,43,0,0,0,1691,1230,1995,1925,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
708591551,708591551,43,0,0,0,1624,1112,1995,1909,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
709104772,709104772,43,0,0,0,1530,1228,1995,1893,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
709593577,709593577,43,0,0,0,1414,1399,1995,1880,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
710106802,710106802,43,0,0,0,1268,1558,1995,1854,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
710595625,710595625,43,0,0,0,1489,1497,1995,1811,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
711108893,711108893,43,0,0,0,1430,1430,1995,1798,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
711597640,711597640,43,0,0,0,1271,1482,1995,1803,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
712110913,712110913,43,0,0,0,1366,1468,1995,1731,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
712599677,712599677,43,0,0,0,1471,1444,1936,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
713112917,713112917,43,0,0,0,1470,1488,1510,1542,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
713601789,713601789,43,0,0,0,1471,1521,1188,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
714090601,714090601,43,0,0,0,1423,1522,995,1483,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
714609113,714609113,43,0,0,0,1378,1511,995,1504,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
715092592,715092592,43,0,0,0,1360,1526,995,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
715605901,715605901,43,0,0,0,1481,1596,995,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
716094614,716094614,43,0,0,0,1465,1621,995,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
716607841,716607841,43,0,0,0,1465,1530,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
717096713,717096713,43,0,0,0,1465,1526,995,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
717609882,717609882,43,0,0,0,1465,1526,995,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
718098687,718098687,43,0,0,0,1465,1526,995,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
718611956,718611956,43,0,0,0,1465,1530,995,1507,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
719100765,719100765,43,0,0,0,1465,1526,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
719589522,719589522,43,0,0,0,1465,1526,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
720102770,720102770,43,0,0,0,1465,1526,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
720591562,720591562,43,0,0,0,1465,1526,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
721104801,721104801,43,0,0,0,1465,1530,995,1510,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
721593602,721593602,43,0,0,0,1465,1526,995,1510,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
722106912,722106912,43,0,0,0,1465,1530,995,1513,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
722595686,722595686,43,0,0,0,1465,1526,995,1517,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
723108908,723108908,43,0,0,0,1465,1526,995,1515,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
723597720,723597720,43,0,0,0,1465,1526,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
724110995,724110995,43,0,0,0,1465,1525,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
724599775,724599775,43,0,0,0,1465,1526,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
725088535,725088535,43,0,0,0,1465,1526,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
725601789,725601789,43,0,0,0,1465,1526,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
726090607,726090607,43,0,0,0,1465,1526,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
726603809,726603809,43,0,0,0,1465,1525,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
727092644,727092644,43,0,0,0,1465,1521,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
727605936,727605936,43,0,0,0,1465,1459,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
728094640,728094640,43,0,0,0,1481,1030,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
728607888,728607888,43,0,0,0,1479,1030,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
729096863,729096863,43,0,0,0,1465,1525,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
729609923,729609923,43,0,0,0,1392,1694,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
730098783,730098783,43,0,0,0,1403,1718,1003,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
730611966,730611966,43,0,0,0,1415,1712,1006,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
731100780,731100780,43,0,0,0,1465,1522,1011,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
731589637,731589637,43,0,0,0,1465,1526,1014,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
732102803,732102803,43,0,0,0,1465,1526,1013,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
732591665,732591665,43,0,0,0,1465,1526,1014,1508,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
733104841,733104841,43,0,0,0,1465,1526,1010,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
733593671,733593671,43,0,0,0,1465,1526,1011,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
734112459,734112459,43,0,0,0,1465,1526,1021,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
734595726,734595726,43,0,0,0,1465,1526,1013,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
735108957,735108957,43,0,0,0,1465,1526,1022,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
735597719,735597719,43,0,0,0,1465,1526,1021,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
736110961,736110961,43,0,0,0,1465,1526,1022,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
736599825,736599825,43,0,0,0,1465,1526,1021,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
737113016,737113016,43,0,0,0,1465,1526,1029,1509,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
737601804,737601804,43,0,0,0,1470,1530,1012,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
738090610,738090610,43,0,0,0,1470,1522,1495,1505,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
738603841,738603841,43,0,0,0,1609,1420,1503,1514,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
739092710,739092710,43,0,0,0,1676,1397,1962,1593,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
739605901,739605901,43,0,0,0,1720,1404,1995,1791,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
740094714,740094714,43,0,0,0,1714,1362,1995,1904,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
740607935,740607935,43,0,0,0,1683,1357,1995,1989,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
741096728,741096728,43,0,0,0,1700,1340,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
741610123,741610123,43,0,0,0,1725,1311,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
742098796,742098796,43,0,0,0,1765,1299,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
742587657,742587657,43,0,0,0,1795,1296,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
743100893,743100893,43,0,0,0,1764,1281,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
743589812,743589812,43,0,0,0,1796,1269,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
744102930,744102930,43,0,0,0,1796,1271,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
744591697,744591697,43,0,0,0,1772,1258,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
745104881,745104881,43,0,0,0,1789,1264,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
745593737,745593737,43,0,0,0,1802,1268,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
746106942,746106942,43,0,0,0,1850,1249,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
746595763,746595763,43,0,0,0,1841,1192,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
747109114,747109114,43,0,0,0,1857,1212,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
747597768,747597768,43,0,0,0,1855,1214,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
748111021,748111021,43,0,0,0,1804,1255,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
748599801,748599801,43,0,0,0,1803,1252,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
749088692,749088692,43,0,0,0,1698,1362,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
749601845,749601845,43,0,0,0,1539,1446,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
750090665,750090665,43,0,0,0,1470,1525,1995,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
