timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
886229800,-0.06588811,-0.0992261,0.47365028
886249795,-0.06588811,-0.0992261,0.47365028
886269795,-0.05399462,-0.14110929,0.46459055
886289779,-0.05399462,-0.14110929,0.46459055
886309792,-0.05399462,-0.14110929,0.44949102
886329793,-0.05399462,-0.14110929,0.44949102
886349799,-0.05696799,-0.1575634,0.45855075
886369815,-0.04953456,-0.1575634,0.45251095
886389796,-0.04953456,-0.1575634,0.45251095
886409801,-0.059941363,-0.15905924,0.45855075
886429778,-0.070348166,-0.15008427,0.44496116
886449795,-0.074808225,-0.16205089,0.451001
886469794,-0.074808225,-0.16205089,0.451001
886489793,-0.074808225,-0.16205089,0.451001
886509777,-0.073321536,-0.1575634,0.45855075
886529792,-0.073321536,-0.1575634,0.45855075
886549792,-0.059941363,-0.14709263,0.45251095
886569798,-0.07183485,-0.14559679,0.47063035
886589793,-0.07183485,-0.14559679,0.47063035
886609794,-0.07183485,-0.14559679,0.47063035
886629793,-0.074808225,-0.14559679,0.45704082
886649792,-0.07778159,-0.14559679,0.44496116
886669795,-0.07778159,-0.15008427,0.44496116
886689794,-0.089675084,-0.14110929,0.45251095
886709794,-0.06886148,-0.13961345,0.45704082
886729777,-0.06886148,-0.13961345,0.45704082
886749793,-0.073321536,-0.14410095,0.44949102
886769799,-0.070348166,-0.1575634,0.45553085
886789796,-0.070348166,-0.1575634,0.45553085
886809796,-0.05696799,-0.16653837,0.45553085
886829778,-0.06886148,-0.1560676,0.44496116
886849797,-0.06440142,-0.16803421,0.4374114
886869792,-0.06440142,-0.16653837,0.45553085
886889796,-0.06440142,-0.16653837,0.45553085
886909795,-0.06440142,-0.16953002,0.44496116
886929795,-0.055481307,-0.1770092,0.4479811
886949777,-0.055481307,-0.1770092,0.4479811
886969792,-0.058454677,-0.16803421,0.451001
886989851,-0.04953456,-0.16653837,0.43590143
887009777,-0.055481307,-0.1770092,0.44194126
887029795,-0.055481307,-0.1770092,0.44194126
887049780,-0.06440142,-0.178505,0.44496116
887069793,-0.04656119,-0.1770092,0.451001
887089793,-0.04656119,-0.1770092,0.451001
887109795,-0.059941363,-0.18598413,0.44496116
887129795,-0.05696799,-0.1770092,0.45251095
887149849,-0.058454677,-0.1770092,0.44496116
887169778,-0.058454677,-0.1770092,0.44496116
887189793,-0.05696799,-0.1770092,0.4343915
887209792,-0.05696799,-0.1770092,0.4343915
887229795,-0.073321536,-0.18897581,0.44345123
887249794,-0.06440142,-0.18747997,0.43590143
887269778,-0.06440142,-0.18747997,0.43590143
887289789,-0.07183485,-0.18149668,0.44194126
887309796,-0.06440142,-0.16803421,0.4268417
887329795,-0.07629491,-0.16354673,0.45251095
887349795,-0.07629491,-0.16354673,0.45251095
887369806,-0.073321536,-0.18299249,0.4343915
887389777,-0.06440142,-0.1770092,0.4479811
887409792,-0.06440142,-0.1770092,0.4479811
887429794,-0.06440142,-0.16653837,0.44496116
887449796,-0.06440142,-0.16653837,0.44496116
887469795,-0.06886148,-0.16504253,0.44496116
887489778,-0.08224165,-0.1575634,0.45251095
887509794,-0.08224165,-0.1575634,0.45251095
887529792,-0.08224165,-0.1575634,0.45251095
887549798,-0.06588811,-0.14709263,0.44949102
887569819,-0.080754966,-0.1575634,0.45855075
887589795,-0.080754966,-0.1575634,0.45855075
887609801,-0.074808225,-0.15905924,0.44496116
887629778,-0.074808225,-0.15905924,0.44496116
887649796,-0.080754966,-0.14110929,0.45855075
887669796,-0.08224165,-0.1560676,0.4540209
887689795,-0.08224165,-0.1560676,0.4540209
887709777,-0.08224165,-0.14260514,0.451001
887729794,-0.06588811,-0.14709263,0.44949102
887749793,-0.07183485,-0.13961345,0.4540209
887769795,-0.07183485,-0.13961345,0.4540209
887789794,-0.06588811,-0.15008427,0.45855075
887809795,-0.06440142,-0.1560676,0.451001
887829793,-0.06440142,-0.1560676,0.451001
887849792,-0.07183485,-0.1560676,0.46006072
887869798,-0.06886148,-0.16205089,0.44496116
887889795,-0.074808225,-0.16504253,0.44194126
887909795,-0.074808225,-0.16504253,0.44194126
887929781,-0.070348166,-0.16354673,0.43590143
887949793,-0.070348166,-0.16354673,0.43590143
887969802,-0.06886148,-0.15158011,0.44194126
887989795,-0.06886148,-0.15158011,0.44194126
888009796,-0.074808225,-0.17551336,0.4630806
888029780,-0.06440142,-0.16205089,0.4479811
888049792,-0.06440142,-0.16205089,0.4479811
888069793,-0.06440142,-0.16205089,0.4479811
888089798,-0.074808225,-0.16504253,0.44496116
888109796,-0.074808225,-0.17102586,0.44194126
888129818,-0.074808225,-0.17102586,0.44194126
888149778,-0.073321536,-0.1725217,0.44949102
888169793,-0.08224165,-0.17102586,0.4479811
