timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
324109064,5.077194,0.0,0,0,3,0,0,0,0
324609064,5.0684323,0.0,0,0,3,0,0,0,0
325109064,5.0286527,0.0,0,0,3,0,0,0,0
325609065,5.0587645,0.0,0,0,3,0,0,0,0
326109064,5.075482,0.0,0,0,3,0,0,0,0
326609065,5.0776978,0.0,0,0,3,0,0,0,0
327109064,5.0773954,0.0,0,0,3,0,0,0,0
327609065,5.075583,0.0,0,0,3,0,0,0,0
328109065,5.0798125,0.0,0,0,3,0,0,0,0
328609066,5.1028748,0.0,0,0,3,0,0,0,0
329109064,5.0640016,0.0,0,0,3,0,0,0,0
329609069,5.0702453,0.0,0,0,3,0,0,0,0
330109064,5.074475,0.0,0,0,3,0,0,0,0
330609064,5.0701447,0.0,0,0,3,0,0,0,0
331109064,5.016467,0.0,0,0,3,0,0,0,0
331609066,5.072763,0.0,0,0,3,0,0,0,0
332109341,4.996426,0.0,0,0,3,0,0,0,0
332609067,5.0788054,0.0,0,0,3,0,0,0,0
336609065,5.071957,0.0,0,0,3,0,0,0,0
337109069,4.9504027,0.0,0,0,3,0,0,0,0
337609066,5.0646057,0.0,0,0,3,0,0,0,0
338109092,5.003979,0.0,0,0,3,0,0,0,0
338609065,5.0688353,0.0,0,0,3,0,0,0,0
339109065,5.07951,0.0,0,0,3,0,0,0,0
339609068,5.076187,0.0,0,0,3,0,0,0,0
340109065,5.073367,0.0,0,0,3,0,0,0,0
340609066,5.0435576,0.0,0,0,3,0,0,0,0
341109096,5.0825315,0.0,0,0,3,0,0,0,0
341609066,5.078503,0.0,0,0,3,0,0,0,0
342109065,5.074374,0.0,0,0,3,0,0,0,0
342609064,4.9971313,0.0,0,0,3,0,0,0,0
343109089,5.040436,0.0,0,0,3,0,0,0,0
343609066,5.0845456,0.0,0,0,3,0,0,0,0
344109242,5.0091157,0.0,0,0,3,0,0,0,0
344609065,5.079712,0.0,0,0,3,0,0,0,0
345109065,5.083035,0.0,0,0,3,0,0,0,0
345609065,5.075583,0.0,0,0,3,0,0,0,0
346109064,5.082028,0.0,0,0,3,0,0,0,0
346609068,5.0736694,0.0,0,0,3,0,0,0,0
347109085,5.0724607,0.0,0,0,3,0,0,0,0
347609213,4.9904847,0.0,0,0,3,0,0,0,0
348109079,5.053125,0.0,0,0,3,0,0,0,0
348609065,5.0397305,0.0,0,0,3,0,0,0,0
349109109,5.0874662,0.0,0,0,3,0,0,0,0
349609066,5.055945,0.0,0,0,3,0,0,0,0
350109103,4.9577546,0.0,0,0,3,0,0,0,0
350609066,5.054132,0.0,0,0,3,0,0,0,0
351109065,4.9852476,0.0,0,0,3,0,0,0,0
351609064,5.0499024,0.0,0,0,3,0,0,0,0
352109069,4.9822264,0.0,0,0,3,0,0,0,0
352609064,4.985953,0.0,0,0,3,0,0,0,0
353109090,5.0519166,0.0,0,0,3,0,0,0,0
353609067,4.992297,0.0,0,0,3,0,0,0,0
354109078,5.0617857,0.0,0,0,3,0,0,0,0
354609064,4.975076,0.0,0,0,3,0,0,0,0
355109089,4.9698396,0.0,0,0,3,0,0,0,0
355609065,5.059671,0.0,0,0,3,0,0,0,0
356109394,5.0539308,0.0,0,0,3,0,0,0,0
356609066,5.0298615,0.0,0,0,3,0,0,0,0
357109065,5.0035768,0.0,0,0,3,0,0,0,0
357609088,5.055945,0.0,0,0,3,0,0,0,0
358109065,5.0394287,0.0,0,0,3,0,0,0,0
358609064,4.9860535,0.0,0,0,3,0,0,0,0
359109090,5.0450683,0.0,0,0,3,0,0,0,0
359609266,5.0449677,0.0,0,0,3,0,0,0,0
360109109,5.050708,0.0,0,0,3,0,0,0,0
360609066,4.926132,0.0,0,0,3,0,0,0,0
361109090,5.039026,0.0,0,0,3,0,0,0,0
361609107,4.977997,0.0,0,0,3,0,0,0,0
362109139,5.059067,0.0,0,0,3,0,0,0,0
362609065,4.985852,0.0,0,0,3,0,0,0,0
363109066,4.96712,0.0,0,0,3,0,0,0,0
363609065,5.036911,0.0,0,0,3,0,0,0,0
364109068,4.949295,0.0,0,0,3,0,0,0,0
364609066,5.093106,0.0,0,0,3,0,0,0,0
365109090,5.0556426,0.0,0,0,3,0,0,0,0
365609066,5.05242,0.0,0,0,3,0,0,0,0
366109065,5.055139,0.0,0,0,3,0,0,0,0
366609065,5.047183,0.0,0,0,3,0,0,0,0
367109089,5.0562468,0.0,0,0,3,0,0,0,0
367609068,4.977795,0.0,0,0,3,0,0,0,0
368109066,5.0277467,0.0,0,0,3,0,0,0,0
368609066,5.064505,0.0,0,0,3,0,0,0,0
369109064,5.070044,0.0,0,0,3,0,0,0,0
369609064,5.080316,0.0,0,0,3,0,0,0,0
370109065,5.0567503,0.0,0,0,3,0,0,0,0
370609064,5.031372,0.0,0,0,3,0,0,0,0
371109065,5.004785,0.0,0,0,3,0,0,0,0
371609103,5.065411,0.0,0,0,3,0,0,0,0
372109066,5.000958,0.0,0,0,3,0,0,0,0
372609064,5.0660157,0.0,0,0,3,0,0,0,0
373109067,4.9894776,0.0,0,0,3,0,0,0,0
373609068,5.0011597,0.0,0,0,3,0,0,0,0
374109066,5.1365113,0.0,0,0,3,0,0,0,0
374609065,4.9994473,0.0,0,0,3,0,0,0,0
375109066,5.0818267,0.0,0,0,3,0,0,0,0
375609065,5.0746765,0.0,0,0,3,0,0,0,0
376109066,5.088574,0.0,0,0,3,0,0,0,0
376609065,5.0433564,0.0,0,0,3,0,0,0,0
377109064,4.995218,0.0,0,0,3,0,0,0,0
377609065,5.0739713,0.0,0,0,3,0,0,0,0
378109068,4.9981384,0.0,0,0,3,0,0,0,0
378609064,5.069641,0.0,0,0,3,0,0,0,0
379109065,5.081726,0.0,0,0,3,0,0,0,0
379609066,5.0781007,0.0,0,0,3,0,0,0,0
380109064,5.130066,0.0,0,0,3,0,0,0,0
380609065,4.9846435,0.0,0,0,3,0,0,0,0
381109065,5.0704465,0.0,0,0,3,0,0,0,0
381609064,4.999649,0.0,0,0,3,0,0,0,0
382109065,5.0782013,0.0,0,0,3,0,0,0,0
382609064,5.039227,0.0,0,0,3,0,0,0,0
383109065,5.0843444,0.0,0,0,3,0,0,0,0
383609150,4.9946136,0.0,0,0,3,0,0,0,0
384109090,4.991492,0.0,0,0,3,0,0,0,0
384609072,4.996426,0.0,0,0,3,0,0,0,0
385109065,5.0011597,0.0,0,0,3,0,0,0,0
385609065,5.0539308,0.0,0,0,3,0,0,0,0
386109065,5.122513,0.0,0,0,3,0,0,0,0
386609068,5.0732665,0.0,0,0,3,0,0,0,0
387109123,5.084143,0.0,0,0,3,0,0,0,0
387609065,4.9949155,0.0,0,0,3,0,0,0,0
388109065,4.9907866,0.0,0,0,3,0,0,0,0
388609066,5.079309,0.0,0,0,3,0,0,0,0
389109067,5.0452695,0.0,0,0,3,0,0,0,0
389609066,4.968329,0.0,0,0,3,0,0,0,0
390109064,5.0245237,0.0,0,0,3,0,0,0,0
390609067,5.036307,0.0,0,0,3,0,0,0,0
391109067,4.966919,0.0,0,0,3,0,0,0,0
394609064,4.9132414,0.0,0,0,3,0,0,0,0
395109064,4.9822264,0.0,0,0,3,0,0,0,0
395609326,5.003778,0.0,0,0,3,0,0,0,0
396109068,5.031372,0.0,0,0,3,0,0,0,0
396609067,5.018884,0.0,0,0,3,0,0,0,0
397109065,5.0494995,0.0,0,0,3,0,0,0,0
397609064,5.036307,0.0,0,0,3,0,0,0,0
398109064,5.027545,0.0,0,0,3,0,0,0,0
398609082,5.01969,0.0,0,0,3,0,0,0,0
399109065,5.017676,0.0,0,0,3,0,0,0,0
399609064,4.9766874,0.0,0,0,3,0,0,0,0
400109065,4.9658113,0.0,0,0,3,0,0,0,0
400609077,4.9749756,0.0,0,0,3,0,0,0,0
401109064,5.0511107,0.0,0,0,3,0,0,0,0
401609073,4.9762845,0.0,0,0,3,0,0,0,0
402109064,5.0198913,0.0,0,0,3,0,0,0,0
402609066,4.996426,0.0,0,0,3,0,0,0,0
403109065,5.014453,0.0,0,0,3,0,0,0,0
403609064,4.9915924,0.0,0,0,3,0,0,0,0
404109066,4.963696,0.0,0,0,3,0,0,0,0
404609134,5.006195,0.0,0,0,3,0,0,0,0
405109067,4.994815,0.0,0,0,3,0,0,0,0
405609064,4.9819245,0.0,0,0,3,0,0,0,0
406109064,4.995218,0.0,0,0,3,0,0,0,0
406609097,4.9596677,0.0,0,0,3,0,0,0,0
407109065,4.9975343,0.0,0,0,3,0,0,0,0
407609230,5.0212007,0.0,0,0,3,0,0,0,0
408109064,4.996829,0.0,0,0,3,0,0,0,0
408609066,5.0207977,0.0,0,0,3,0,0,0,0
409109064,5.0077057,0.0,0,0,3,0,0,0,0
409609066,4.999951,0.0,0,0,3,0,0,0,0
410109065,4.943756,0.0,0,0,3,0,0,0,0
410609093,4.9894776,0.0,0,0,3,0,0,0,0
411109181,4.9905853,0.0,0,0,3,0,0,0,0
411609084,4.9887724,0.0,0,0,3,0,0,0,0
412109064,5.0035768,0.0,0,0,3,0,0,0,0
412609090,4.9354978,0.0,0,0,3,0,0,0,0
413109064,4.995117,0.0,0,0,3,0,0,0,0
413609172,5.0007567,0.0,0,0,3,0,0,0,0
414109064,5.000052,0.0,0,0,3,0,0,0,0
414609065,5.017273,0.0,0,0,3,0,0,0,0
415109065,5.0004544,0.0,0,0,3,0,0,0,0
415609064,4.996426,0.0,0,0,3,0,0,0,0
416109065,4.957956,0.0,0,0,3,0,0,0,0
416609090,4.985751,0.0,0,0,3,0,0,0,0
417109066,4.980313,0.0,0,0,3,0,0,0,0
417609089,4.991089,0.0,0,0,3,0,0,0,0
418109093,4.9918942,0.0,0,0,3,0,0,0,0
418609092,4.9995484,0.0,0,0,3,0,0,0,0
419109064,5.0080075,0.0,0,0,3,0,0,0,0
419609267,5.062289,0.0,0,0,3,0,0,0,0
420109065,4.9807158,0.0,0,0,3,0,0,0,0
420609064,4.9997497,0.0,0,0,3,0,0,0,0
421109064,5.0038786,0.0,0,0,3,0,0,0,0
421609066,4.992297,0.0,0,0,3,0,0,0,0
422109065,5.0311704,0.0,0,0,3,0,0,0,0
422609089,4.991492,0.0,0,0,3,0,0,0,0
423109075,4.9971313,0.0,0,0,3,0,0,0,0
423609111,4.9950166,0.0,0,0,3,0,0,0,0
424109067,4.990686,0.0,0,0,3,0,0,0,0
424609089,4.9987426,0.0,0,0,3,0,0,0,0
425109065,5.0004544,0.0,0,0,3,0,0,0,0
425609136,5.0014615,0.0,0,0,3,0,0,0,0
426109064,4.981622,0.0,0,0,3,0,0,0,0
426609067,4.9894776,0.0,0,0,3,0,0,0,0
427109064,4.9939084,0.0,0,0,3,0,0,0,0
427609065,4.999246,0.0,0,0,3,0,0,0,0
428109064,4.9646025,0.0,0,0,3,0,0,0,0
428609064,4.988672,0.0,0,0,3,0,0,0,0
429109091,5.004785,0.0,0,0,3,0,0,0,0
429609066,4.993506,0.0,0,0,3,0,0,0,0
430109064,4.999246,0.0,0,0,3,0,0,0,0
430609091,4.989679,0.0,0,0,3,0,0,0,0
431109065,4.9997497,0.0,0,0,3,0,0,0,0
431609309,5.070648,0.0,0,0,3,0,0,0,0
432109065,5.004785,0.0,0,0,3,0,0,0,0
432609065,4.9446626,0.0,0,0,3,0,0,0,0
433109064,4.9537263,0.0,0,0,3,0,0,0,0
433609111,4.911731,0.0,0,0,3,0,0,0,0
434109064,4.895718,0.0,0,0,3,0,0,0,0
434609067,4.947482,0.0,0,0,3,0,0,0,0
435109306,4.978601,0.0,0,0,3,0,0,0,0
435609067,5.0169706,0.0,0,0,3,0,0,0,0
436109064,4.9688325,0.0,0,0,3,0,0,0,0
436609064,4.9684296,0.0,0,0,3,0,0,0,0
437109064,4.9545317,0.0,0,0,3,0,0,0,0
437609067,4.914752,0.0,0,0,3,0,0,0,0
438109064,4.9308653,0.0,0,0,3,0,0,0,0
438609106,4.943051,0.0,0,0,3,0,0,0,0
439109064,4.9560423,0.0,0,0,3,0,0,0,0
439609067,4.9466767,0.0,0,0,3,0,0,0,0
440109064,4.8963227,0.0,0,0,3,0,0,0,0
440609066,4.9570494,0.0,0,0,3,0,0,0,0
441109065,4.9743714,0.0,0,0,3,0,0,0,0
441609065,4.9338865,0.0,0,0,3,0,0,0,0
442109065,4.941138,0.0,0,0,3,0,0,0,0
442609066,4.904681,0.0,0,0,3,0,0,0,0
443109064,4.96853,0.0,0,0,3,0,0,0,0
446109064,5.009921,0.0,0,0,3,0,0,0,0
446609064,4.996426,0.0,0,0,3,0,0,0,0
447109214,4.9971313,0.0,0,0,3,0,0,0,0
447609065,4.9903836,0.0,0,0,3,0,0,0,0
448109067,4.999246,0.0,0,0,3,0,0,0,0
448609065,4.986557,0.0,0,0,3,0,0,0,0
449109064,4.9985414,0.0,0,0,3,0,0,0,0
449609065,5.1135497,0.0,0,0,3,0,0,0,0
450109064,4.995822,0.0,0,0,3,0,0,0,0
450609065,4.9766874,0.0,0,0,3,0,0,0,0
451109066,4.998642,0.0,0,0,3,0,0,0,0
451609068,4.993405,0.0,0,0,3,0,0,0,0
452109065,4.963797,0.0,0,0,3,0,0,0,0
452609065,5.0580597,0.0,0,0,3,0,0,0,0
453109065,4.997232,0.0,0,0,3,0,0,0,0
453609068,5.0008574,0.0,0,0,3,0,0,0,0
454109066,4.996527,0.0,0,0,3,0,0,0,0
454609064,4.9901824,0.0,0,0,3,0,0,0,0
455109067,5.0040803,0.0,0,0,3,0,0,0,0
455609064,5.0385222,0.0,0,0,3,0,0,0,0
456109070,4.9975343,0.0,0,0,3,0,0,0,0
456609067,4.988269,0.0,0,0,3,0,0,0,0
457109066,4.9970307,0.0,0,0,3,0,0,0,0
457609065,4.9913907,0.0,0,0,3,0,0,0,0
458109065,5.0173736,0.0,0,0,3,0,0,0,0
458609064,4.942346,0.0,0,0,3,0,0,0,0
459109382,4.9418426,0.0,0,0,3,0,0,0,0
459609065,4.9598694,0.0,0,0,3,0,0,0,0
460109067,4.9471803,0.0,0,0,3,0,0,0,0
460609065,4.9641995,0.0,0,0,3,0,0,0,0
461109064,4.941138,0.0,0,0,3,0,0,0,0
461609066,4.8876615,0.0,0,0,3,0,0,0,0
462109091,4.968631,0.0,0,0,3,0,0,0,0
462609067,4.96138,0.0,0,0,3,0,0,0,0
463109088,4.962387,0.0,0,0,3,0,0,0,0
463609065,4.9459715,0.0,0,0,3,0,0,0,0
464109085,5.004584,0.0,0,0,3,0,0,0,0
464609101,4.9852476,0.0,0,0,3,0,0,0,0
465109079,4.944159,0.0,0,0,3,0,0,0,0
465609065,4.93721,0.0,0,0,3,0,0,0,0
466109069,5.012137,0.0,0,0,3,0,0,0,0
466609066,5.0486937,0.0,0,0,3,0,0,0,0
467109071,4.9701414,0.0,0,0,3,0,0,0,0
467609065,5.01687,0.0,0,0,3,0,0,0,0
468109110,4.9600706,0.0,0,0,3,0,0,0,0
468609069,4.9600706,0.0,0,0,3,0,0,0,0
469109065,4.910019,0.0,0,0,3,0,0,0,0
469609066,4.990082,0.0,0,0,3,0,0,0,0
470109104,5.0102234,0.0,0,0,3,0,0,0,0
470609066,4.9718537,0.0,0,0,3,0,0,0,0
471109261,4.985852,0.0,0,0,3,0,0,0,0
471609065,4.9984403,0.0,0,0,3,0,0,0,0
472109065,4.988672,0.0,0,0,3,0,0,0,0
472609066,4.9766874,0.0,0,0,3,0,0,0,0
473109081,5.069339,0.0,0,0,3,0,0,0,0
473609066,4.961783,0.0,0,0,3,0,0,0,0
474109089,5.044867,0.0,0,0,3,0,0,0,0
474609065,5.07659,0.0,0,0,3,0,0,0,0
475109097,5.070044,0.0,0,0,3,0,0,0,0
475609065,5.0752807,0.0,0,0,3,0,0,0,0
476109144,5.028552,0.0,0,0,3,0,0,0,0
476609066,5.081726,0.0,0,0,3,0,0,0,0
477109157,5.011029,0.0,0,0,3,0,0,0,0
477609064,5.0005555,0.0,0,0,3,0,0,0,0
478109065,5.0073028,0.0,0,0,3,0,0,0,0
478609066,5.0036774,0.0,0,0,3,0,0,0,0
479109065,5.080316,0.0,0,0,3,0,0,0,0
479609064,4.990283,0.0,0,0,3,0,0,0,0
480109091,5.073367,0.0,0,0,3,0,0,0,0
480609066,5.02261,0.0,0,0,3,0,0,0,0
481109085,5.0074034,0.0,0,0,3,0,0,0,0
481609067,4.9967284,0.0,0,0,3,0,0,0,0
482109089,5.007605,0.0,0,0,3,0,0,0,0
483109425,5.002972,0.0,0,0,3,0,0,0,0
483609067,5.025833,0.0,0,0,3,0,0,0,0
484109066,5.030969,0.0,0,0,3,0,0,0,0
484609066,5.0684323,0.0,0,0,3,0,0,0,0
485109065,5.059067,0.0,0,0,3,0,0,0,0
485609064,5.030969,0.0,0,0,3,0,0,0,0
486109089,5.0759854,0.0,0,0,3,0,0,0,0
486609102,4.997635,0.0,0,0,3,0,0,0,0
487109068,5.0756836,0.0,0,0,3,0,0,0,0
487609066,5.033789,0.0,0,0,3,0,0,0,0
488109088,5.041443,0.0,0,0,3,0,0,0,0
488609080,5.030768,0.0,0,0,3,0,0,0,0
489109069,5.119391,0.0,0,0,3,0,0,0,0
489609065,5.074374,0.0,0,0,3,0,0,0,0
490109065,5.075885,0.0,0,0,3,0,0,0,0
490609066,5.0595703,0.0,0,0,3,0,0,0,0
491109064,5.064102,0.0,0,0,3,0,0,0,0
491609067,5.070648,0.0,0,0,3,0,0,0,0
492109064,5.0631957,0.0,0,0,3,0,0,0,0
492609065,5.078503,0.0,0,0,3,0,0,0,0
493109067,5.0711517,0.0,0,0,3,0,0,0,0
493609065,5.0646057,0.0,0,0,3,0,0,0,0
494109065,5.0740724,0.0,0,0,3,0,0,0,0
494609065,5.0835385,0.0,0,0,3,0,0,0,0
495109067,5.0992494,0.0,0,0,3,0,0,0,0
498109064,5.061383,0.0,0,0,3,0,0,0,0
498609117,5.0724607,0.0,0,0,3,0,0,0,0
499109064,5.0716553,0.0,0,0,3,0,0,0,0
499609068,5.062793,0.0,0,0,3,0,0,0,0
500109064,5.0804167,0.0,0,0,3,0,0,0,0
500609067,5.0560455,0.0,0,0,3,0,0,0,0
501109065,5.0253296,0.0,0,0,3,0,0,0,0
501609064,5.0770936,0.0,0,0,3,0,0,0,0
502109065,5.064404,0.0,0,0,3,0,0,0,0
502609065,5.070648,0.0,0,0,3,0,0,0,0
503109065,5.0712523,0.0,0,0,3,0,0,0,0
503609064,5.1200957,0.0,0,0,3,0,0,0,0
504109064,5.055542,0.0,0,0,3,0,0,0,0
504609068,5.0552397,0.0,0,0,3,0,0,0,0
505109066,5.0643034,0.0,0,0,3,0,0,0,0
505609066,5.049197,0.0,0,0,3,0,0,0,0
506109065,5.0236173,0.0,0,0,3,0,0,0,0
506609068,4.998239,0.0,0,0,3,0,0,0,0
507109068,4.9815216,0.0,0,0,3,0,0,0,0
507609064,5.012036,0.0,0,0,3,0,0,0,0
508109065,5.0456724,0.0,0,0,3,0,0,0,0
508609065,5.0169706,0.0,0,0,3,0,0,0,0
509109065,5.0247254,0.0,0,0,3,0,0,0,0
509609065,5.0671234,0.0,0,0,3,0,0,0,0
510109065,5.016467,0.0,0,0,3,0,0,0,0
510609342,5.035904,0.0,0,0,3,0,0,0,0
511109065,5.014151,0.0,0,0,3,0,0,0,0
511609068,5.0118346,0.0,0,0,3,0,0,0,0
512109081,5.0398316,0.0,0,0,3,0,0,0,0
512609064,5.0249267,0.0,0,0,3,0,0,0,0
513109065,5.090588,0.0,0,0,3,0,0,0,0
513609064,5.0153594,0.0,0,0,3,0,0,0,0
514109124,4.9997497,0.0,0,0,3,0,0,0,0
514609064,5.0270414,0.0,0,0,3,0,0,0,0
515109065,5.019992,0.0,0,0,3,0,0,0,0
515609064,5.0094175,0.0,0,0,3,0,0,0,0
516109065,5.0459747,0.0,0,0,3,0,0,0,0
516609066,5.0631957,0.0,0,0,3,0,0,0,0
517109065,5.059067,0.0,0,0,3,0,0,0,0
517609066,5.073367,0.0,0,0,3,0,0,0,0
518109064,5.0698423,0.0,0,0,3,0,0,0,0
518609066,5.0687346,0.0,0,0,3,0,0,0,0
519109066,5.1065,0.0,0,0,3,0,0,0,0
519609078,5.056952,0.0,0,0,3,0,0,0,0
520109067,5.0705476,0.0,0,0,3,0,0,0,0
520609065,5.059067,0.0,0,0,3,0,0,0,0
521109065,5.070749,0.0,0,0,3,0,0,0,0
521609073,5.126843,0.0,0,0,3,0,0,0,0
522109065,5.0660157,0.0,0,0,3,0,0,0,0
522609383,5.0080075,0.0,0,0,3,0,0,0,0
523109065,5.0802155,0.0,0,0,3,0,0,0,0
523609068,5.0753813,0.0,0,0,3,0,0,0,0
524109064,5.070044,0.0,0,0,3,0,0,0,0
524609064,5.07659,0.0,0,0,3,0,0,0,0
525109064,5.038321,0.0,0,0,3,0,0,0,0
525609099,5.0806184,0.0,0,0,3,0,0,0,0
526109065,5.0833373,0.0,0,0,3,0,0,0,0
526609065,5.069641,0.0,0,0,3,0,0,0,0
527109064,5.0782013,0.0,0,0,3,0,0,0,0
527609094,5.0329833,0.0,0,0,3,0,0,0,0
528109065,5.079712,0.0,0,0,3,0,0,0,0
528609085,5.0728636,0.0,0,0,3,0,0,0,0
529109065,5.0684323,0.0,0,0,3,0,0,0,0
529609079,5.0708494,0.0,0,0,3,0,0,0,0
530109065,5.076489,0.0,0,0,3,0,0,0,0
530609064,5.0748777,0.0,0,0,3,0,0,0,0
531109067,5.01113,0.0,0,0,3,0,0,0,0
531609091,5.057153,0.0,0,0,3,0,0,0,0
532109065,5.0804167,0.0,0,0,3,0,0,0,0
532609086,5.0798125,0.0,0,0,3,0,0,0,0
533109064,5.077295,0.0,0,0,3,0,0,0,0
533609085,5.009619,0.0,0,0,3,0,0,0,0
534109064,5.048996,0.0,0,0,3,0,0,0,0
534609434,5.0302644,0.0,0,0,3,0,0,0,0
535109064,5.0358033,0.0,0,0,3,0,0,0,0
535609065,4.993103,0.0,0,0,3,0,0,0,0
536109065,5.042752,0.0,0,0,3,0,0,0,0
536609065,5.031775,0.0,0,0,3,0,0,0,0
537109065,5.0742736,0.0,0,0,3,0,0,0,0
537609090,5.0270414,0.0,0,0,3,0,0,0,0
538109192,5.052118,0.0,0,0,3,0,0,0,0
538609103,5.042752,0.0,0,0,3,0,0,0,0
539109065,5.0308685,0.0,0,0,3,0,0,0,0
539609090,5.017273,0.0,0,0,3,0,0,0,0
540109065,5.042853,0.0,0,0,3,0,0,0,0
540609143,5.0353,0.0,0,0,3,0,0,0,0
541109064,5.050708,0.0,0,0,3,0,0,0,0
541609065,5.0433564,0.0,0,0,3,0,0,0,0
542109065,5.005591,0.0,0,0,3,0,0,0,0
542609065,5.033789,0.0,0,0,3,0,0,0,0
543109066,4.9915924,0.0,0,0,3,0,0,0,0
543609090,5.025833,0.0,0,0,3,0,0,0,0
544109066,5.027948,0.0,0,0,3,0,0,0,0
544609089,5.034091,0.0,0,0,3,0,0,0,0
545109065,5.003375,0.0,0,0,3,0,0,0,0
545609094,5.056851,0.0,0,0,3,0,0,0,0
546109064,5.0143523,0.0,0,0,3,0,0,0,0
546609272,5.010123,0.0,0,0,3,0,0,0,0
550109244,5.053326,0.0,0,0,3,0,0,0,0
550609064,5.034897,0.0,0,0,3,0,0,0,0
551109104,5.0669217,0.0,0,0,3,0,0,0,0
551609088,5.072964,0.0,0,0,3,0,0,0,0
552109065,5.0798125,0.0,0,0,3,0,0,0,0
552609068,5.0253296,0.0,0,0,3,0,0,0,0
553109064,5.0716553,0.0,0,0,3,0,0,0,0
553609064,5.0748777,0.0,0,0,3,0,0,0,0
554109065,5.0857544,0.0,0,0,3,0,0,0,0
554609064,5.082129,0.0,0,0,3,0,0,0,0
555109064,5.040335,0.0,0,0,3,0,0,0,0
555609066,5.07659,0.0,0,0,3,0,0,0,0
556109065,5.0845456,0.0,0,0,3,0,0,0,0
556609069,5.0673246,0.0,0,0,3,0,0,0,0
557109065,5.070044,0.0,0,0,3,0,0,0,0
557609065,5.074374,0.0,0,0,3,0,0,0,0
558109064,5.081122,0.0,0,0,3,0,0,0,0
558609064,5.02543,0.0,0,0,3,0,0,0,0
559109066,5.0669217,0.0,0,0,3,0,0,0,0
559609070,5.0750794,0.0,0,0,3,0,0,0,0
560109064,5.0711517,0.0,0,0,3,0,0,0,0
560609068,5.0756836,0.0,0,0,3,0,0,0,0
561109064,5.110226,0.0,0,0,3,0,0,0,0
561609066,5.060074,0.0,0,0,3,0,0,0,0
562109305,5.053427,0.0,0,0,3,0,0,0,0
562609064,5.079712,0.0,0,0,3,0,0,0,0
563109067,5.087869,0.0,0,0,3,0,0,0,0
563609064,5.076892,0.0,0,0,3,0,0,0,0
564109068,5.0708494,0.0,0,0,3,0,0,0,0
564609066,5.030969,0.0,0,0,3,0,0,0,0
565109064,5.06662,0.0,0,0,3,0,0,0,0
565609112,5.078503,0.0,0,0,3,0,0,0,0
566109065,5.0742736,0.0,0,0,3,0,0,0,0
566609065,5.071957,0.0,0,0,3,0,0,0,0
567109064,5.1359067,0.0,0,0,3,0,0,0,0
567609065,5.0669217,0.0,0,0,3,0,0,0,0
568109067,5.072058,0.0,0,0,3,0,0,0,0
568609064,5.0704465,0.0,0,0,3,0,0,0,0
569109065,5.080719,0.0,0,0,3,0,0,0,0
569609066,5.073569,0.0,0,0,3,0,0,0,0
570109065,5.0740724,0.0,0,0,3,0,0,0,0
570609066,5.1274476,0.0,0,0,3,0,0,0,0
571109064,5.076489,0.0,0,0,3,0,0,0,0
571609065,5.0781007,0.0,0,0,3,0,0,0,0
572109065,5.0832367,0.0,0,0,3,0,0,0,0
572609075,5.0732665,0.0,0,0,3,0,0,0,0
573109117,5.1152616,0.0,0,0,3,0,0,0,0
573609065,5.0806184,0.0,0,0,3,0,0,0,0
574109365,5.088272,0.0,0,0,3,0,0,0,0
574609068,5.0660157,0.0,0,0,3,0,0,0,0
575109064,5.070044,0.0,0,0,3,0,0,0,0
575609065,5.081122,0.0,0,0,3,0,0,0,0
576109066,5.0788054,0.0,0,0,3,0,0,0,0
576609068,5.114154,0.0,0,0,3,0,0,0,0
577109066,5.0760865,0.0,0,0,3,0,0,0,0
577609143,5.0701447,0.0,0,0,3,0,0,0,0
578109066,5.0808196,0.0,0,0,3,0,0,0,0
578609064,5.0818267,0.0,0,0,3,0,0,0,0
579109065,5.020697,0.0,0,0,3,0,0,0,0
579609065,5.0760865,0.0,0,0,3,0,0,0,0
580109066,5.0705476,0.0,0,0,3,0,0,0,0
580609064,5.0748777,0.0,0,0,3,0,0,0,0
581109064,5.0777984,0.0,0,0,3,0,0,0,0
581609066,5.0714536,0.0,0,0,3,0,0,0,0
582109064,5.0734677,0.0,0,0,3,0,0,0,0
582609064,5.0098205,0.0,0,0,3,0,0,0,0
583109088,5.0857544,0.0,0,0,3,0,0,0,0
583609069,5.079712,0.0,0,0,3,0,0,0,0
584109065,5.0705476,0.0,0,0,3,0,0,0,0
584609065,5.072159,0.0,0,0,3,0,0,0,0
585109082,5.0449677,0.0,0,0,3,0,0,0,0
585609066,5.055945,0.0,0,0,3,0,0,0,0
586109240,5.0738707,0.0,0,0,3,0,0,0,0
586609065,5.070749,0.0,0,0,3,0,0,0,0
587109064,5.080115,0.0,0,0,3,0,0,0,0
587609064,5.058261,0.0,0,0,3,0,0,0,0
588109064,5.054938,0.0,0,0,3,0,0,0,0
588609066,4.9491944,0.0,0,0,3,0,0,0,0
589109106,5.0433564,0.0,0,0,3,0,0,0,0
589609065,5.0132446,0.0,0,0,3,0,0,0,0
590109102,5.0155606,0.0,0,0,3,0,0,0,0
590609066,5.030365,0.0,0,0,3,0,0,0,0
591109102,4.9741697,0.0,0,0,3,0,0,0,0
591609064,5.0046844,0.0,0,0,3,0,0,0,0
