timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
384162652,31084,1,1,1,0,0,0,0,1
384668670,31084,1,1,1,0,0,0,0,1
385174651,31084,1,1,1,0,0,0,0,1
385680653,31084,1,1,1,0,0,0,0,1
386186654,31084,1,1,1,0,0,0,0,1
386692651,31084,1,1,1,0,0,0,0,1
387198653,31084,1,1,1,0,0,0,0,1
387704677,31084,1,1,1,0,0,0,0,1
388210702,31084,1,1,1,0,0,0,0,1
388716651,31084,1,1,1,0,0,0,0,1
389222654,31084,1,1,1,0,0,0,0,1
389728877,31084,1,1,1,0,0,0,0,1
390234695,31084,1,1,1,0,0,0,0,1
390741203,31084,1,1,1,0,0,0,0,1
391246649,31084,1,1,1,0,0,0,0,1
394788670,31084,1,1,1,0,0,0,0,1
395294661,31084,1,1,1,0,0,0,0,1
395800651,31084,1,1,1,0,0,0,0,1
396306652,31084,1,1,1,0,0,0,0,1
396812656,31084,1,1,1,0,0,0,0,1
397318651,31084,1,1,1,0,0,0,0,1
397824652,31084,1,1,1,0,0,0,0,1
398330652,31084,1,1,1,0,0,0,0,1
398836699,31084,1,1,1,0,0,0,0,1
399342651,31084,1,1,1,0,0,0,0,1
399848672,31084,1,1,1,0,0,0,0,1
400354668,31084,1,1,1,0,0,0,0,1
400860669,31084,1,1,1,0,0,0,0,1
401366664,31084,1,1,1,0,0,0,0,1
401872653,31084,1,1,1,0,0,0,0,1
402378651,31084,1,1,1,0,0,0,0,1
402884652,31084,1,1,1,0,0,0,0,1
403391004,31084,1,1,1,0,0,0,0,1
403896653,31084,1,1,1,0,0,0,0,1
404403133,31084,1,1,1,0,0,0,0,1
404908717,31084,1,1,1,0,0,0,0,1
405414655,31084,1,1,1,0,0,0,0,1
405920649,31084,1,1,1,0,0,0,0,1
406426652,31084,1,1,1,0,0,0,0,1
406932652,31084,1,1,1,0,0,0,0,1
407438651,31084,1,1,1,0,0,0,0,1
407944652,31084,1,1,1,0,0,0,0,1
408450653,31084,1,1,1,0,0,0,0,1
408956658,31084,1,1,1,0,0,0,0,1
409462652,31084,1,1,1,0,0,0,0,1
409968671,31084,1,1,1,0,0,0,0,1
410474653,31084,1,1,1,0,0,0,0,1
410980669,31084,1,1,1,0,0,0,0,1
411486652,31084,1,1,1,0,0,0,0,1
411992653,31084,1,1,1,0,0,0,0,1
412498676,31084,1,1,1,0,0,0,0,1
413004652,31084,1,1,1,0,0,0,0,1
413510681,31084,1,1,1,0,0,0,0,1
414016708,31084,1,1,1,0,0,0,0,1
414522652,31084,1,1,1,0,0,0,0,1
415028671,31084,1,1,1,0,0,0,0,1
415534653,31084,1,1,1,0,0,0,0,1
416040652,31084,1,1,1,0,0,0,0,1
416546652,31084,1,1,1,0,0,0,0,1
417053125,31084,1,1,1,0,0,0,0,1
417558652,31084,1,1,1,0,0,0,0,1
418064659,31084,1,1,1,0,0,0,0,1
418570672,31084,1,1,1,0,0,0,0,1
419076681,31084,1,1,1,0,0,0,0,1
419582693,31084,1,1,1,0,0,0,0,1
420088671,31084,1,1,1,0,0,0,0,1
420594653,31084,1,1,1,0,0,0,0,1
421100651,31084,1,1,1,0,0,0,0,1
421606652,31084,1,1,1,0,0,0,0,1
422112694,31084,1,1,1,0,0,0,0,1
422618669,31084,1,1,1,0,0,0,0,1
423124665,31084,1,1,1,0,0,0,0,1
423630701,31084,1,1,1,0,0,0,0,1
424136686,31084,1,1,1,0,0,0,0,1
424642651,31084,1,1,1,0,0,0,0,1
425148671,31084,1,1,1,0,0,0,0,1
425654676,31084,1,1,1,0,0,0,0,1
426160651,31084,1,1,1,0,0,0,0,1
426666651,31084,1,1,1,0,0,0,0,1
427172666,31084,1,1,1,0,0,0,0,1
427678665,31084,1,1,1,0,0,0,0,1
428184683,31084,1,1,1,0,0,0,0,1
428690652,31084,1,1,1,0,0,0,0,1
429196653,31084,1,1,1,0,0,0,0,1
429703386,31084,1,1,1,0,0,0,0,1
430208755,31084,1,1,1,0,0,0,0,1
430714823,31084,1,1,1,0,0,0,0,1
431220653,31084,1,1,1,0,0,0,0,1
431726669,31084,1,1,1,0,0,0,0,1
432232651,31084,1,1,1,0,0,0,0,1
432738866,31084,1,1,1,0,0,0,0,1
433244684,31084,1,1,1,0,0,0,0,1
433750670,31084,1,1,1,0,0,0,0,1
434256683,31084,1,1,1,0,0,0,0,1
434762696,31084,1,1,1,0,0,0,0,1
435268670,31084,1,1,1,0,0,0,0,1
435774652,31084,1,1,1,0,0,0,0,1
436280665,31084,1,1,1,0,0,0,0,1
436786651,31084,1,1,1,0,0,0,0,1
437292694,31084,1,1,1,0,0,0,0,1
437798652,31084,1,1,1,0,0,0,0,1
438304652,31084,1,1,1,0,0,0,0,1
438810651,31084,1,1,1,0,0,0,0,1
439316670,31084,1,1,1,0,0,0,0,1
439822652,31084,1,1,1,0,0,0,0,1
440328670,31084,1,1,1,0,0,0,0,1
440834653,31084,1,1,1,0,0,0,0,1
441340652,31084,1,1,1,0,0,0,0,1
441846652,31084,1,1,1,0,0,0,0,1
442352653,31084,1,1,1,0,0,0,0,1
442858652,31084,1,1,1,0,0,0,0,1
446400971,31084,1,1,1,0,0,0,0,1
446906652,31084,1,1,1,0,0,0,0,1
447412653,31084,1,1,1,0,0,0,0,1
447918652,31084,1,1,1,0,0,0,0,1
448424670,31084,1,1,1,0,0,0,0,1
448930651,31084,1,1,1,0,0,0,0,1
449436653,31084,1,1,1,0,0,0,0,1
449942679,31084,1,1,1,0,0,0,0,1
450448670,31084,1,1,1,0,0,0,0,1
450954652,31084,1,1,1,0,0,0,0,1
451460653,31084,1,1,1,0,0,0,0,1
451966652,31084,1,1,1,0,0,0,0,1
452472653,31084,1,1,1,0,0,0,0,1
452978654,31084,1,1,1,0,0,0,0,1
453484653,31084,1,1,1,0,0,0,0,1
453990659,31084,1,1,1,0,0,0,0,1
454496668,31084,1,1,1,0,0,0,0,1
455002716,31084,1,1,1,0,0,0,0,1
455508686,31084,1,1,1,0,0,0,0,1
456014659,31084,1,1,1,0,0,0,0,1
456520653,31084,1,1,1,0,0,0,0,1
457026909,31084,1,1,1,0,0,0,0,1
457532699,31084,1,1,1,0,0,0,0,1
458039307,31084,1,1,1,0,0,0,0,1
458544651,31084,1,1,1,0,0,0,0,1
459050654,31084,1,1,1,0,0,0,0,1
459556651,31084,1,1,1,0,0,0,0,1
460062651,31084,1,1,1,0,0,0,0,1
460568670,31084,1,1,1,0,0,0,0,1
461074651,31084,1,1,1,0,0,0,0,1
461580670,31084,1,1,1,0,0,0,0,1
462086653,31084,1,1,1,0,0,0,0,1
462592648,31084,1,1,1,0,0,0,0,1
463098653,31084,1,1,1,0,0,0,0,1
463604652,31084,1,1,1,0,0,0,0,1
464110674,31084,1,1,1,0,0,0,0,1
464616653,31084,1,1,1,0,0,0,0,1
465122654,31084,1,1,1,0,0,0,0,1
465628671,31084,1,1,1,0,0,0,0,1
466134731,31084,1,1,1,0,0,0,0,1
466640670,31084,1,1,1,0,0,0,0,1
467146652,31084,1,1,1,0,0,0,0,1
467652652,31084,1,1,1,0,0,0,0,1
468158653,31084,1,1,1,0,0,0,0,1
468664657,31084,1,1,1,0,0,0,0,1
469170652,31084,1,1,1,0,0,0,0,1
469676653,31084,1,1,1,0,0,0,0,1
470182654,31084,1,1,1,0,0,0,0,1
470688876,31084,1,1,1,0,0,0,0,1
471194651,31084,1,1,1,0,0,0,0,1
471701143,31084,1,1,1,0,0,0,0,1
472206671,31084,1,1,1,0,0,0,0,1
472713027,31084,1,1,1,0,0,0,0,1
473218705,31084,1,1,1,0,0,0,0,1
473724652,31084,1,1,1,0,0,0,0,1
474230652,31084,1,1,1,0,0,0,0,1
474736652,31084,1,1,1,0,0,0,0,1
475242676,31084,1,1,1,0,0,0,0,1
475748673,31084,1,1,1,0,0,0,0,1
476254652,31084,1,1,1,0,0,0,0,1
476760652,31084,1,1,1,0,0,0,0,1
477266703,31084,1,1,1,0,0,0,0,1
477772729,31084,1,1,1,0,0,0,0,1
478278649,31084,1,1,1,0,0,0,0,1
478784652,31084,1,1,1,0,0,0,0,1
479290652,31084,1,1,1,0,0,0,0,1
479796664,31084,1,1,1,0,0,0,0,1
480302653,31084,1,1,1,0,0,0,0,1
480808671,31084,1,1,1,0,0,0,0,1
481314652,31084,1,1,1,0,0,0,0,1
481820704,31084,1,1,1,0,0,0,0,1
482326650,31084,1,1,1,0,0,0,0,1
483338653,31084,1,1,1,0,0,0,0,1
483844747,31084,1,1,1,0,0,0,0,1
484351031,31084,1,1,1,0,0,0,0,1
484856653,31084,1,1,1,0,0,0,0,1
485363147,31084,1,1,1,0,0,0,0,1
485868685,31084,1,1,1,0,0,0,0,1
486374652,31084,1,1,1,0,0,0,0,1
486880653,31084,1,1,1,0,0,0,0,1
487386653,31084,1,1,1,0,0,0,0,1
487892651,31084,1,1,1,0,0,0,0,1
488398653,31084,1,1,1,0,0,0,0,1
488904651,31084,1,1,1,0,0,0,0,1
489410657,31084,1,1,1,0,0,0,0,1
489916652,31084,1,1,1,0,0,0,0,1
490422654,31084,1,1,1,0,0,0,0,1
490928695,31084,1,1,1,0,0,0,0,1
491434652,31084,1,1,1,0,0,0,0,1
491940653,31084,1,1,1,0,0,0,0,1
492446652,31084,1,1,1,0,0,0,0,1
492952652,31084,1,1,1,0,0,0,0,1
493458650,31084,1,1,1,0,0,0,0,1
493964652,31084,1,1,1,0,0,0,0,1
494470696,31084,1,1,1,0,0,0,0,1
494976652,31084,1,1,1,0,0,0,0,1
498012831,31084,1,1,1,0,0,0,0,1
498518654,31084,1,1,1,0,0,0,0,1
499024670,31084,1,1,1,0,0,0,0,1
499530668,31084,1,1,1,0,0,0,0,1
500036652,31084,1,1,1,0,0,0,0,1
500542654,31084,1,1,1,0,0,0,0,1
501048663,31084,1,1,1,0,0,0,0,1
501554651,31084,1,1,1,0,0,0,0,1
502060651,31084,1,1,1,0,0,0,0,1
502566653,31084,1,1,1,0,0,0,0,1
503072690,31084,1,1,1,0,0,0,0,1
503578651,31084,1,1,1,0,0,0,0,1
504084652,31084,1,1,1,0,0,0,0,1
504590652,31084,1,1,1,0,0,0,0,1
505096652,31084,1,1,1,0,0,0,0,1
505602691,31084,1,1,1,0,0,0,0,1
506108673,31084,1,1,1,0,0,0,0,1
506614653,31084,1,1,1,0,0,0,0,1
507120652,31084,1,1,1,0,0,0,0,1
507626653,31084,1,1,1,0,0,0,0,1
508132652,31084,1,1,1,0,0,0,0,1
508638678,31084,1,1,1,0,0,0,0,1
509144653,31084,1,1,1,0,0,0,0,1
509650652,31084,1,1,1,0,0,0,0,1
510156652,31084,1,1,1,0,0,0,0,1
510662654,31084,1,1,1,0,0,0,0,1
511168717,31084,1,1,1,0,0,0,0,1
511674810,31084,1,1,1,0,0,0,0,1
512180651,31084,1,1,1,0,0,0,0,1
512686652,31084,1,1,1,0,0,0,0,1
513192652,31084,1,1,1,0,0,0,0,1
513698883,31084,1,1,1,0,0,0,0,1
514204653,31084,1,1,1,0,0,0,0,1
514710652,31084,1,1,1,0,0,0,0,1
515216687,31084,1,1,1,0,0,0,0,1
515722678,31084,1,1,1,0,0,0,0,1
516228671,31084,1,1,1,0,0,0,0,1
516734651,31084,1,1,1,0,0,0,0,1
517240652,31084,1,1,1,0,0,0,0,1
517746686,31084,1,1,1,0,0,0,0,1
518252651,31084,1,1,1,0,0,0,0,1
518758652,31084,1,1,1,0,0,0,0,1
519264669,31084,1,1,1,0,0,0,0,1
519770699,31084,1,1,1,0,0,0,0,1
520276652,31084,1,1,1,0,0,0,0,1
520782665,31084,1,1,1,0,0,0,0,1
521288673,31084,1,1,1,0,0,0,0,1
521794652,31084,1,1,1,0,0,0,0,1
522300691,31084,1,1,1,0,0,0,0,1
