timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
44109632,44109216,2621474,2621474,-0.0005586746,-0.0005631177,-9.5416945e-05,-0.006234692,-0.01252198,-0.041039463,4889,4889,0
44613105,44612692,2621474,2621474,-0.00015016086,-0.00023851889,-7.877755e-05,-0.028648729,-0.0013740812,-0.02583188,4901,4901,0
45111703,45111255,2621474,2621474,0.0002109294,0.0007642218,0.0001126957,0.0005914085,-0.004625638,-0.041441668,4889,4889,0
45615114,45614719,2621474,2621474,-0.0007219396,-0.0009599254,0.00026517012,-0.014136285,-0.009402499,-0.04184464,4530,4530,0
46108821,46108407,2621474,2621474,-0.0014904115,-0.00039128622,0.00024986238,0.0120536005,-0.00793395,-0.078046456,4888,4888,0
46612304,46611872,2621474,2621474,0.0018814029,0.00037029354,0.00013593734,0.00064586336,-0.008207983,-0.072561845,4889,4889,0
47110856,47110447,2621474,2621474,0.0002050456,0.0011121428,-0.000106401974,0.007986432,0.008629326,-0.052802335,4888,4888,0
47609509,47609064,2621474,2621474,0.00029806272,-0.000604033,9.800252e-05,-0.007540519,0.007693282,-0.037395988,4929,4929,0
48113098,48112687,2621474,2621474,0.00061787403,0.00025601772,-0.00020408022,-0.017196093,0.021184871,-0.021048155,4998,4998,0
48611477,48611063,2621474,2621474,-0.00023826129,0.00023859934,0.00014479566,0.014228125,0.011173756,-0.061803114,4888,4888,0
49110067,49109639,2621474,2621474,-0.00034477247,-0.0006870784,0.0002095986,-0.025912952,-0.015395345,-0.028677523,4888,4888,0
49608683,49608215,2621474,2621474,-0.0009435081,0.00022904173,-1.0174707e-05,0.0040919804,0.005067588,-0.039648004,4888,4888,0
50112092,50111680,2621474,2621474,0.00035208254,0.00050503126,8.4742576e-05,0.013839781,-0.0050553074,-0.070683435,4889,4889,0
50610663,50610255,2621474,2621474,-0.0014568709,0.00024407498,-0.00012112718,0.015415804,0.014481767,-0.018182315,4888,4888,0
53108441,53108023,2621474,2621474,0.00096300646,0.00057062274,-0.00050270587,0.024845408,0.005268564,-0.06073373,4888,4888,0
53611902,53611487,2621474,2621474,-0.0002373564,0.00058657065,-0.00015143055,0.04342744,0.012739337,-0.06704381,4889,4889,0
54110634,54110191,2621474,2621474,0.0013920986,-0.0013142497,0.0011404403,0.028465897,-0.006273582,-0.022933858,4995,4995,0
54609054,54608639,2621474,2621474,-0.0011275674,0.0024647855,-0.0005388944,0.0151988,-0.015927894,-0.04398778,4888,4888,0
55112532,55112103,2621474,2621474,0.0008012164,0.00069192576,-0.0005307954,0.034047347,0.0011106775,0.0009313285,4888,4888,0
55611090,55610679,2621474,2621474,-4.2617852e-05,0.0005742739,0.0005651957,0.018669154,0.0147065865,0.037583414,4888,4888,0
56109670,56109255,2621474,2621474,0.0017285086,-0.0010791605,8.932331e-06,0.04079868,0.04444126,-0.07983591,4888,4888,0
56608249,56607831,2621474,2621474,-0.0001169431,-0.0009663653,-0.00020039668,-0.011321603,-0.012939952,-0.012749112,4888,4888,0
57111706,57111295,2621474,2621474,-0.0016088022,-0.00041063537,-9.787523e-06,0.0042099645,0.00719471,-0.06919914,4888,4888,0
57610629,57610189,2621474,2621474,-0.0009830323,7.3155024e-05,-0.00038261528,0.002778906,0.010424625,-0.078760274,4996,4996,0
58113778,58113334,2621474,2621474,-0.0008003147,0.000114564566,0.00042396304,0.004707428,0.007323718,-0.08364915,4887,4887,0
58612340,58611912,2621474,2621474,0.0010765546,0.0010025043,-0.00054253824,0.009787447,0.005563059,-0.021675207,4889,4889,0
59110901,59110487,2621474,2621474,0.0013888682,0.00062742236,0.00014281055,0.0033254253,-0.013286525,-0.03321961,4888,4888,0
59614366,59613952,2621474,2621474,-0.0004972234,0.0006333787,0.00011497792,0.00016076365,-0.017991578,-0.05230869,4882,4882,0
60108136,60107685,2621474,2621474,-0.0013523916,-0.00031596297,-0.00012703326,0.00027976616,0.00545632,-0.088300385,4934,4934,0
60611514,60611103,2621474,2621474,0.0018049476,-0.00022694707,-6.651533e-05,0.006437043,0.023200274,-0.029367968,4888,4888,0
61110112,61109681,2621474,2621474,0.0015215195,0.0007955086,0.0001479513,0.0019877004,-0.0067675253,-0.01002429,4487,4487,0
61613553,61613143,2621474,2621474,0.0015571726,0.0007614654,0.00015981575,0.0051248563,0.01639793,-0.0503426,4888,4888,0
62112131,62111719,2621474,2621474,-0.00064898736,0.0003761844,0.0012702219,0.002064147,0.008912171,-0.07860565,4889,4889,0
62610738,62610295,2621474,2621474,0.0023573458,0.0005926373,-0.00033221493,0.007138758,-0.0035381846,-0.02433895,4888,4888,0
63109284,63108871,2621474,2621474,-0.0013798483,0.0006218158,0.0014710287,0.0032549156,-0.00024615522,-0.09170508,4887,4887,0
63608103,63607685,2621474,2621474,-0.0005197444,0.0008777211,0.00066982146,0.007034337,-0.0106245745,-0.031111022,5039,5039,0
64111320,64110911,2621474,2621474,0.0012961925,0.00038064786,0.00029090242,0.008910008,-0.010525445,-0.027717557,4889,4889,0
64609919,64609488,2621474,2621474,-0.00024675563,0.0010544398,0.001840316,0.007916183,-0.015482128,-0.044221032,4890,4890,0
65113361,65112951,2621474,2621474,5.3761254e-05,0.0013485673,0.0013451728,0.011124511,0.01951182,-0.05498284,4889,4889,0
65611939,65611527,2621474,2621474,-0.0010311281,0.0009670693,0.0005972002,0.0060943253,-0.016962694,-0.04288743,4889,4889,0
66110599,66110188,2621474,2621474,0.00038611036,0.00044766546,0.00082776253,0.01063486,0.019966945,-0.06330779,4973,4973,0
66613981,66613567,2621474,2621474,-0.0011147636,0.00031368836,0.002117693,0.010174743,0.018367548,-0.061378807,4865,4865,0
67107625,67107255,2621474,2621474,0.0005418714,0.0010927683,0.0010998753,0.01096825,-0.008847373,-0.017901348,4546,4546,0
67611128,67610719,2621474,2621474,-0.00044931425,0.00097647327,0.0008314496,0.0062750005,-0.012382728,-0.07138727,4872,4872,0
68109709,68109295,2621474,2621474,-0.00032678424,0.0009057355,0.0019227937,0.013818102,-0.0048874533,-0.014823175,4888,4888,0
68613169,68612759,2621474,2621474,-0.0005110841,0.00080193434,0.0018958919,0.016680475,0.020177066,-0.04506798,4889,4889,0
69111748,69111335,2621474,2621474,-0.0012942072,0.0009020171,0.00092108577,0.016667575,-0.010538738,-0.02829827,4889,4889,0
69610638,69610188,2621474,2621474,-0.00030151932,0.0004450106,0.0006126857,0.014328837,0.014747944,-0.07810639,4993,4993,0
70108937,70108487,2621474,2621474,-0.0006581047,0.0008326857,0.0013856511,0.015595041,0.010901971,-0.062437452,4888,4888,0
70612405,70611952,2621474,2621474,-0.0011090812,0.00013063438,0.0022229184,0.015998725,0.018155372,-0.06598234,4889,4889,0
71110979,71110526,2621474,2621474,-0.00037913298,0.00091523665,0.001304859,0.01649234,0.00014812991,-0.017886093,4887,4887,0
71609549,71609104,2621474,2621474,-0.00076160184,0.0003162817,0.00044716353,0.013302789,0.013075291,-0.07303089,4888,4888,0
72113140,72112696,2621474,2621474,-0.00057082885,0.0008957324,0.0020501905,0.017752523,-0.005866273,-0.02702279,5010,5010,0
72611555,72611143,2621474,2621474,0.00083823525,0.0013464453,0.0017115179,0.014325686,0.0014687681,-0.019652002,4889,4889,0
73110085,73109721,2621474,2621474,-0.0015199074,0.00020952342,0.0005420482,0.010328289,-0.015863592,-0.04181695,4528,4528,0
73613595,73613183,2621474,2621474,-0.0022610018,-0.00022003155,0.00065939646,0.009446949,-0.014656829,-0.057545952,4808,4808,0
74112170,74111759,2621474,2621474,-0.0013729532,-0.00027614707,0.00026559475,0.012073372,0.010207373,-0.023715235,4887,4887,0
74610743,74610335,2621474,2621474,-0.0014313166,0.00023020427,-0.0006499147,0.0073326887,-0.015448242,-0.060587306,4888,4888,0
75109325,75108911,2621474,2621474,0.0019300303,-6.3311454e-05,6.793261e-05,0.008122211,0.009967261,-0.05776643,4887,4887,0
75613094,75612683,2621474,2621474,-0.00013861414,0.00047107387,0.0018851433,0.011423681,0.009241051,-0.024259651,4999,4999,0
76111363,76110951,2621474,2621474,-0.0025457751,0.00048169796,-0.0011449187,0.0058120084,0.0013963247,-0.079641744,4889,4889,0
76614849,76614415,2621474,2621474,0.0013964612,0.00033920922,-6.0426224e-05,0.007769506,-0.014432282,-0.06460455,4888,4888,0
77108523,77108103,2621474,2621474,-0.0016092324,-0.0005042389,0.00081293326,0.009495798,0.0042881155,-0.08219204,4888,4888,0
77611984,77611568,2621474,2621474,-0.0025312896,0.00028558585,0.00017422729,0.002438248,0.006124879,-0.08838847,4890,4890,0
78110562,78110153,2621474,2621474,-0.00024990147,-0.00114303,-0.0014378054,0.005552466,0.015356018,-0.025153322,4898,4898,0
78609133,78608719,2621474,2621474,0.0006123801,0.00062458764,0.00093165744,0.008116656,0.015062516,-0.04202651,4887,4887,0
79112611,79112183,2621474,2621474,0.0009655189,-9.2131544e-05,8.3775914e-05,0.008007355,0.02118913,-0.02594053,4500,4500,0
79611171,79610760,2621474,2621474,0.0007492759,-0.00014912793,-8.485038e-05,0.008907431,-0.007182481,-0.009207873,4854,4854,0
80114636,80114223,2621474,2621474,0.001519291,0.00030612358,-0.00024218934,0.009767933,-0.005605484,-0.004288146,4888,4888,0
80608328,80607911,2621474,2621474,0.0013139674,0.0004952186,0.00021208222,0.009155434,-0.00021221259,-0.022635909,4889,4889,0
81111788,81111375,2621474,2621474,0.00038975515,0.0009327353,4.8943395e-05,0.009405198,-3.953785e-05,-0.02455237,4888,4888,0
81610599,81610190,2621474,2621474,0.0009404955,-0.00012275433,5.2522144e-05,0.0068848035,0.012429563,-0.041907582,4998,4998,0
82108936,82108526,2621474,2621474,0.00018914517,-3.782702e-05,-0.00025897467,0.0076444875,-0.011842978,-0.024969002,4885,4885,0
82612422,82611991,2621474,2621474,0.00031126625,0.00012641128,-9.723655e-05,0.0075458204,-0.00975364,-0.032289308,4888,4888,0
83110979,83110567,2621474,2621474,-0.0004061396,-0.00018523297,0.00019196261,0.005135403,0.01150521,-0.0635266,4888,4888,0
83614445,83614033,2621474,2621474,-0.0007367015,-0.00046774314,-0.0002797721,0.0064522494,0.0016770303,-0.0934329,4890,4890,0
84108134,84107718,2621474,2621474,-0.0013316814,-0.000128032,8.104584e-05,0.0045542005,-0.0019300003,-0.07639156,4887,4887,0
84611597,84611183,2621474,2621474,0.00056807254,0.00029940877,0.00018248675,0.007164261,0.004172084,-0.022812279,4889,4889,0
85110126,85109760,2621474,2621474,-0.00026005507,-0.00038781945,0.00012798308,0.00700903,0.013306595,-0.053782012,4566,4566,0
85608744,85608335,2621474,2621474,2.5040901e-05,0.00027457118,-0.00029401953,0.00861982,-0.013648289,-0.04257698,4888,4888,0
86112212,86111800,2621474,2621474,-0.00046338345,0.0003573884,-0.00034265255,0.0064108097,-0.015198679,-0.055016924,4889,4889,0
86610790,86610375,2621474,2621474,0.0006413667,0.0009486011,3.704259e-05,0.010008395,-0.004119559,-0.03437242,4888,4888,0
87114252,87113840,2621474,2621474,-0.00036951975,-0.000428675,-0.00013859657,0.0064700833,-0.010424919,-0.060459275,4889,4889,0
87613154,87612685,2621474,2621474,0.0002540315,0.00019631741,0.00019258856,0.0077129784,0.010944559,-0.04406696,4999,4999,0
88111406,88110991,2621474,2621474,0.00097594736,0.00051804626,-0.00024641273,0.009536866,-0.008256575,-0.018954901,4889,4889,0
88609997,88609566,2621474,2621474,0.0006831479,-4.3561256e-05,0.000258058,0.009467579,0.0038458954,-0.017460544,4885,4885,0
89113443,89113030,2621474,2621474,-0.0013861787,-0.0001794168,-0.00029892212,0.007838251,0.005841323,-0.0653432,4888,4888,0
89612019,89611607,2621474,2621474,-0.0019846829,-0.00012845281,-0.00022264513,0.006667612,-0.014774278,-0.05734666,4889,4889,0
90110600,90110190,2621474,2621474,-0.0008947663,0.00015552474,-0.000885632,0.0075935596,0.0049978686,-0.07796281,4895,4895,0
90614063,90613648,2621474,2621474,-0.0011137258,0.0004647723,-0.00076496403,0.008546093,-0.00061030476,-0.081612214,4889,4889,0
91108132,91107683,2621474,2621474,0.00086016825,0.0007725685,-0.00081751146,0.013177222,-0.0020951058,-0.020202281,4999,4999,0
91611210,91610799,2621474,2621474,0.0005944322,0.0009857486,-0.0014541511,0.011514845,-0.016333915,-0.04510701,4888,4888,0
92109821,92109376,2621474,2621474,-0.0003602531,0.0007085187,-0.0011547366,0.012784711,-0.012880861,-0.058333877,4888,4888,0
92613252,92612840,2621474,2621474,0.0004344028,0.0009578173,-0.0015322061,0.012044979,-0.008380156,-0.024774188,4890,4890,0
93111861,93111415,2621474,2621474,-0.0021911976,0.0008636983,-0.0015770119,0.014528598,-0.005412167,-0.07922683,4889,4889,0
93610602,93610190,2621474,2621474,0.00012333303,0.0011298889,-0.0010883076,0.015736818,-0.008558697,-0.04656608,4996,4996,0
94113868,94113455,2621474,2621474,0.0005191073,0.0010287757,-0.0019083002,0.014875426,0.00619586,-0.025306908,4888,4888,0
94612459,94612031,2621474,2621474,0.0010892624,0.0013670102,-0.00161078,0.018904079,-0.0115678115,-0.05025516,4888,4888,0
95111050,95110607,2621474,2621474,0.0002639519,0.0011255569,-0.0016732472,0.018822897,-0.009410015,-0.048329942,4888,4888,0
95609597,95609183,2621474,2621474,0.0012465043,0.00054254674,-0.0020681093,0.014009846,-0.009852094,-0.018566923,4887,4887,0
96113062,96112651,2621474,2621474,-0.0010666684,0.00063391024,-0.001123157,0.014766708,0.0039701494,-0.09094609,4893,4893,0
96611639,96611223,2621474,2621474,0.0012819018,0.001279265,-0.0018851837,0.013774975,-0.00650346,-0.026192693,4889,4889,0
97110595,97110187,2621474,2621474,0.0025092997,0.00034028286,-0.0019930736,0.0136269815,0.00259928,-0.02533808,5032,5032,0
97613678,97613263,2621474,2621474,-0.0024623773,-0.00062175095,-9.030858e-05,0.011895815,0.008188618,-0.061295092,4889,4889,0
98107383,98106951,2621474,2621474,-0.0015427436,9.207623e-05,-0.0015687298,0.008725656,0.0028174927,-0.071909115,4889,4889,0
98610824,98610415,2621474,2621474,-0.0013555506,0.0014951944,-0.0023284694,0.013184693,-0.00896218,-0.038764056,4888,4888,0
99109405,99108991,2621474,2621474,0.0018116616,0.0019620156,-0.001109794,0.0068099294,-0.015689872,-0.060060985,4887,4887,0
99613058,99612646,2621474,2621474,-0.0018418476,0.0010257363,-0.0012864379,0.004180406,-0.02084582,-0.059838507,4958,4958,0
100111444,100111032,2621474,2621474,0.004014353,0.0010788585,-0.001505541,0.007202809,-0.0029053004,-0.018928126,4890,4890,0
100610071,100609607,2621474,2621474,0.0015857252,0.00030826562,1.1099951e-05,0.0068255253,0.015475879,-0.06575719,4888,4888,0
101113514,101113071,2621474,2621474,0.001334816,-0.00019716276,0.0012311991,0.005963047,0.026339583,-0.024313096,4888,4888,0
101612063,101611650,2621474,2621474,-0.005459684,-0.00050579174,0.0006216479,0.006900211,0.034212485,-0.07213876,4890,4890,0
102110636,102110224,2621474,2621474,0.005252989,9.1272974e-05,-0.0022848882,-0.005329533,-0.010888831,-0.0198637,4879,4879,0
102609245,102608799,2621474,2621474,-0.00021632614,-0.00042154768,0.0014210491,-0.0016609586,0.0051493794,-0.06871837,4887,4887,0
103112660,103112263,2621474,2621474,0.00030391477,0.00027175737,-0.00015375549,-0.0026653958,-0.0047117216,-0.018463703,4579,4579,0
103611254,103610842,2621474,2621474,0.00012555576,0.00024679635,-0.0003763778,-0.00053537753,-0.016748767,-0.029131886,4892,4892,0
104109841,104109414,2621474,2621474,0.0005427248,0.00013137313,0.00014705466,-0.0029246374,-0.014308828,-0.030498382,4886,4886,0
104613289,104612878,2621474,2621474,-0.0003150741,-0.00018802169,-0.00010772282,-0.0029662468,0.020464886,-0.05274808,4887,4887,0
105111869,105111455,2621474,2621474,-0.00036566835,-0.00022918073,0.00016120638,-0.004445949,0.020712301,-0.055786777,4889,4889,0
105610630,105610188,2621474,2621474,4.5189186e-05,0.00018295842,-0.00013960512,-0.0007205448,-0.015387175,-0.04902519,4995,4995,0
106109055,106108608,2621474,2621474,2.3889363e-05,-2.5886457e-05,-0.00012959709,-0.0053503546,0.0044906745,-0.03776334,4889,4889,0
106612532,106612071,2621474,2621474,0.000106916814,0.0001764143,8.4172876e-05,-0.0047102855,-0.0003844989,-0.040812757,4888,4888,0
107111062,107110648,2621474,2621474,-0.00036170363,-3.0415053e-05,-4.5512053e-05,-0.0057253614,-0.0038372334,-0.045159563,4888,4888,0
107609636,107609223,2621474,2621474,-5.867868e-05,9.017846e-05,-0.00016728995,-0.005625499,0.008877894,-0.0517838,4888,4888,0
108113096,108112686,2621474,2621474,-0.00015284069,-2.2922213e-05,4.5319983e-05,-0.0032288192,-0.0047838665,-0.034850456,4841,4841,0
108611676,108611264,2621474,2621474,-0.0002920961,-0.00015908554,8.5955e-05,-0.0022475552,0.0031917025,-0.041586872,4890,4890,0
109110631,109110188,2621474,2621474,-0.00019203272,-9.194141e-05,-4.1340863e-05,-0.005514267,0.0044168076,-0.04322895,4993,4993,0
109608829,109608416,2621474,2621474,0.00029035876,7.846262e-05,-0.00011590577,-0.0022511317,-0.008093759,-0.047332063,4889,4889,0
110112341,110111890,2621474,2621474,-0.0007994467,8.8521054e-05,0.00016962181,-0.004369144,-0.00024186197,-0.044298504,4899,4899,0
110610868,110610455,2621474,2621474,-0.00055566884,4.2883697e-05,-0.0003081958,-0.0059817866,-0.00068915257,-0.041596353,4888,4888,0
111114331,111113919,2621474,2621474,0.00029099872,5.5382097e-05,-3.129694e-07,-0.0046839723,0.0046666786,-0.05883452,4854,4854,0
111613128,111612685,2621474,2621474,-0.0003999805,-3.880926e-05,-0.00013377404,-0.0036439868,-0.0055151563,-0.040423512,5000,5000,0
112111534,112111072,2621474,2621474,-0.00043759387,0.00014474231,-7.45716e-05,-0.0035821134,0.0010433062,-0.049407225,4890,4890,0
112610079,112609647,2621474,2621474,-0.00029677164,7.700878e-05,-8.746669e-05,-0.005905512,0.0019430349,-0.05205408,4889,4889,0
113108638,113108222,2621474,2621474,-0.00048846623,0.00079749705,-3.0536416e-05,-0.0019353515,-0.0027567812,-0.046351388,4887,4887,0
113612102,113611688,2621474,2621474,-0.00034467276,0.00088745804,-9.4752766e-05,-0.0018821502,0.0069820513,-0.052449998,4889,4889,0
116608448,116608031,2621474,2621474,-8.649927e-05,-0.003239565,-5.9072085e-05,-0.0007543875,-0.0015886901,-0.028946698,4888,4888,0
118113947,118113535,2621474,2621474,0.00014381371,0.00013751515,0.00025178783,-0.0019070524,-0.002965126,-0.0385623,4884,4884,0
118612539,118612110,2621474,2621474,-0.0001754135,0.00021293187,-0.00013724771,-0.0020401336,-0.0057686884,-0.050298892,4887,4887,0
119111142,119110691,2621474,2621474,-0.00052928703,0.00020618997,1.981049e-05,-0.007632688,-0.010599174,-0.036913767,4891,4891,0
119609710,119609263,2621474,2621474,0.00032246936,0.00043200122,-2.3289315e-06,0.0029466383,0.0023320294,-0.07066037,4887,4887,0
120108254,120107838,2621474,2621474,-0.0011316501,0.00032639824,-0.00010297349,-0.003949959,-0.00019112011,-0.049830437,4887,4887,0
120611751,120611303,2621474,2621474,0.00090910244,0.00031664124,-0.0006080768,-0.005215815,-0.0058361785,-0.052633137,4888,4888,0
121110631,121110185,2621474,2621474,-0.0011236143,0.0014404077,0.00075615116,-0.0017756148,0.005975529,-0.07200911,4992,4992,0
121613793,121613344,2621474,2621474,0.00016903845,-0.00019222737,-0.00048187946,-0.0045441426,0.0091971615,-0.056634765,4889,4889,0
122112348,122111919,2621474,2621474,4.347523e-05,-0.00019779697,-0.000110004374,-0.0047306768,-0.008075802,-0.03377182,4888,4888,0
122610939,122610495,2621474,2621474,-5.2504918e-05,-0.00015449684,0.00030560448,-0.0032041701,-0.0025193184,-0.046267223,4888,4888,0
123109484,123109071,2621474,2621474,3.6440163e-06,0.0007624468,-0.00024708363,-0.005351877,-0.0042175627,-0.037526764,4887,4887,0
123608099,123607683,2621474,2621474,0.00042163944,0.0010393918,-0.0010436913,-0.0028842683,0.007235889,-0.05349189,4924,4924,0
124111524,124111112,2621474,2621474,-0.0005701546,0.0012035423,0.00014700997,0.0014123403,0.004374174,-0.059835188,4890,4890,0
124610116,124609687,2621474,2621474,-0.00082600134,0.0011308761,0.00037341192,-0.0035317235,0.014345849,-0.055522684,4494,4494,0
125113560,125113151,2621474,2621474,-0.00018924326,0.00016197792,0.0002479243,0.005622636,0.00620882,-0.060579583,4888,4888,0
125612141,125611727,2621474,2621474,-0.00016541839,-9.6191434e-05,8.773503e-05,0.001375373,-0.001652301,-0.043132532,4889,4889,0
126110747,126110303,2621474,2621474,-0.00016025352,-0.0014743846,-0.00027360636,-0.0005751577,-0.0057922946,-0.031225082,4888,4888,0
126609296,126608882,2621474,2621474,0.00058355933,-0.0014622912,-0.00016703799,-0.0025919883,0.0024155995,-0.02754107,4890,4890,0
127108131,127107683,2621474,2621474,-0.00076254935,-0.0010650259,-0.00063426065,-0.0005046417,0.0013491515,-0.018862473,5037,5037,0
127611332,127610920,2621474,2621474,-0.00033596795,-0.0004409516,-0.0002854831,-0.0007116457,0.0071942355,-0.03732178,4890,4890,0
128109925,128109495,2621474,2621474,-0.0005426035,0.00021468794,-0.00010445294,0.0006393591,0.0045333267,-0.030426802,4888,4888,0
128613370,128612959,2621474,2621474,-0.00043331346,0.00024926921,-0.00026962947,0.0013127095,5.82859e-05,-0.034139287,4888,4888,0
129111949,129111535,2621474,2621474,0.0011968999,0.0010685992,0.0003484751,0.012970321,0.002939091,-0.032193452,4889,4889,0
129610632,129610188,2621474,2621474,-0.0006777691,0.0009760563,0.00026645345,0.016025892,0.010085768,-0.09395132,4964,4964,0
130109112,130108699,2621474,2621474,-0.0009467868,8.216231e-05,-0.00013482812,0.017237375,0.013419144,-0.08544763,4899,4899,0
130612579,130612152,2621474,2621474,0.0014457616,0.00017873474,-0.0002940516,0.011453025,0.00118896,-0.08282076,4889,4889,0
131111139,131110728,2621474,2621474,0.00054622936,0.0008021503,0.001113085,0.007731699,0.003670423,-0.0785387,4889,4889,0
131609716,131609304,2621474,2621474,0.0011665684,0.0010676332,0.0017281815,0.008862313,0.0037011628,-0.030064091,4890,4890,0
132113176,132112766,2621474,2621474,2.4531107e-06,0.00033743843,0.0007565714,0.008348062,0.011864727,-0.068938494,4888,4888,0
132611777,132611364,2621474,2621474,-0.0018364532,0.0006746055,0.0016765194,0.010538735,0.010504009,-0.0699269,4910,4910,0
133110632,133110187,2621474,2621474,-7.709452e-05,0.00084244285,0.00047538173,0.0058926744,0.004091017,-0.08192309,5032,5032,0
133608907,133608494,2621474,2621474,0.00076144445,0.0013025104,0.0014160945,0.008171432,-0.0013131481,-0.063626826,4887,4887,0
134112386,134111958,2621474,2621474,-0.002067024,0.0020558815,0.0012359355,0.008285356,-0.006165217,-0.06684391,4887,4887,0
134610981,134610535,2621474,2621474,-9.951454e-05,0.0020835248,0.0011238268,0.008562601,-0.006391455,-0.059987396,4887,4887,0
135109523,135109111,2621474,2621474,0.00067771634,0.0015360925,0.0018810554,0.009325616,0.0012697843,-0.035230357,4887,4887,0
135613150,135612688,2621474,2621474,-0.00032962585,0.0026126534,0.0017798746,0.009653919,-0.0056750523,-0.05327347,5001,5001,0
136111565,136111152,2621474,2621474,-3.344362e-05,0.002111791,0.0015560549,0.009041122,0.001495863,-0.0718298,4890,4890,0
136615046,136614616,2621474,2621474,-0.00094869046,0.0010172714,0.0013092816,0.010643238,0.01081284,-0.05753871,4889,4889,0
137108714,137108303,2621474,2621474,0.0007171112,0.0010300577,0.0016632708,0.008653512,0.009219349,-0.029324992,4887,4887,0
137612182,137611768,2621474,2621474,0.000281256,0.00041490182,0.0017904247,0.009088962,0.012188639,-0.048947655,4889,4889,0
138110755,138110343,2621474,2621474,0.0012085814,0.00054723216,0.0016710944,0.009904076,0.0059281318,-0.029029502,4888,4888,0
138609332,138608919,2621474,2621474,-0.0014878882,0.0014724308,0.0012977995,0.008409924,-0.004957442,-0.0753456,4887,4887,0
