timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
216068154,-0.20282823,3.8216765,0.059113074,0.10154152,0.03550148,2.0747561,1.0,-0.30398238,0.090032026
217068101,0.03252167,3.9100714,0.05316643,0.10722838,1.3857498,2.0538192,1.0,-0.33899835,0.0900783
218068102,0.30244616,3.8701,0.055407617,0.116561614,2.3809414,2.030524,1.0,-0.34887218,0.090164416
219068101,0.47959402,3.4431057,0.06656448,0.124106094,3.9209442,2.0223992,1.0,-0.41482005,0.090385385
220068104,0.47959402,3.4431057,0.07866448,0.13620609,5.6288357,2.0509064,1.0,-0.4404142,0.09067447
221068101,0.47959402,3.4431057,0.088664845,0.14620645,5.8540783,2.0660806,1.0,-0.41055033,0.09101002
222068101,0.3708533,3.3074381,0.09566412,0.15036766,4.837364,2.0486295,1.0,-0.13536632,0.09101752
223068102,0.29996395,3.2204604,0.10266386,0.15585063,4.405616,2.0538933,1.0,-0.36798996,0.09114284
227068101,1.0774224,-1.8486519,0.039423916,0.065379515,-0.20474815,2.020199,1.0,-0.10241516,0.09015286
228068101,1.0376483,-1.7924081,0.048080992,0.068307675,-0.7406597,2.010278,1.0,-0.05894573,0.09021229
229068101,1.0029154,-1.7157211,0.05925227,0.075912036,-0.85941887,2.0053442,1.0,-0.09062669,0.09029264
230068101,0.95632356,-1.6909771,0.06791607,0.080523156,-0.48004723,2.0008304,1.0,-0.118343174,0.090382755
231068101,0.91740125,-1.6559347,0.078048944,0.08693819,-0.77148247,1.9958171,1.0,-0.101099364,0.09052493
232068108,0.85021025,-1.61358,0.08467654,0.0898217,-0.8280964,1.991665,1.0,-0.1066725,0.09063912
233068101,0.8060057,-1.5108222,0.092952415,0.09505476,-1.3935089,1.987985,1.0,-0.049695116,0.09062307
234068101,0.7784349,-1.4453634,0.0995482,0.09962908,-0.9523907,1.9871271,1.0,-0.083103985,0.09056792
235068102,0.766477,-1.4044385,0.10883371,0.10733805,-0.69841003,1.9878104,1.0,-0.0539513,0.09054285
236068101,0.74733853,-1.3999752,0.11519589,0.111969,-0.49222946,1.9871356,1.0,-0.067893244,0.090538345
237068101,0.75143594,-1.3467742,0.12318848,0.11831863,-1.006033,1.986473,1.0,-0.047496863,0.09055865
238068101,0.78894347,-1.2327514,0.12841737,0.121963926,-1.5262432,1.9865599,1.0,-0.012945749,0.090561345
239068101,0.8497253,-1.1020573,0.1344999,0.12646067,-1.1723175,1.9848524,1.0,-0.029112397,0.09060046
240068101,0.87929934,-1.0112449,0.13730721,0.12778962,-1.2518005,1.9833435,1.0,-0.04152529,0.09069579
241068101,0.92385936,-0.87708473,0.1376182,0.1264326,-1.2977409,1.981467,1.0,-0.030327372,0.09083399
242068102,0.957007,-0.7446531,0.13794686,0.12546648,-1.6300564,1.9806589,1.0,-0.05860111,0.09092323
243068101,0.99678355,-0.6147231,0.13966468,0.1262592,-1.8218975,1.9802432,1.0,-0.036164522,0.09086162
244068100,1.0785738,-0.4694738,0.1421272,0.12829082,-1.6084251,1.9797841,1.0,-0.038331702,0.09071473
245068101,1.1636093,-0.32705122,0.14178757,0.1278235,-1.0601139,1.9812338,1.0,-0.035780415,0.09058813
246068101,1.2486624,-0.21697392,0.14450502,0.13078003,-1.0450573,1.9826528,1.0,-0.015267541,0.090492904
247068101,1.2585756,-0.20057039,0.14714374,0.13419145,-0.18610573,1.9879311,1.0,-0.06712931,0.09039995
248068101,1.226147,-0.22964197,0.15136938,0.1398524,0.45282936,1.9833441,1.0,-0.009279907,0.0903546
249068100,1.2485976,-0.20760849,0.14655313,0.13585731,0.14587402,1.9799745,1.0,0.03579324,0.090298906
250068121,1.3496705,-0.10907827,0.14656436,0.13627486,0.12760544,2.0069845,1.0,0.14774102,0.09026986
251068101,1.4143207,-0.04134764,0.12498512,0.11384931,-0.38736534,2.0572972,1.0,0.15149868,0.090201825
252068144,1.4704766,0.029651565,0.09865865,0.082999066,0.31996346,2.0823903,1.0,0.16799593,0.09009534
253068101,1.5825315,0.17840315,0.08822371,0.06558954,0.7600956,2.084935,1.0,0.23368469,0.0900476
254068101,1.7393807,0.44241396,0.083000936,0.048001997,0.70705986,2.0498383,1.0,0.22955972,0.09005931
255068100,1.8230351,0.73317987,0.0884196,0.044056643,1.481987,2.0274932,1.0,0.2262723,0.09013482
256068123,1.7338512,0.9352181,0.096381865,0.047126364,2.1977139,2.016106,1.0,0.22865507,0.09019921
257068101,1.3324254,1.0249814,0.10080063,0.055161808,3.1260815,2.0159242,1.0,0.2402676,0.090371504
258068101,0.6411261,0.87883043,0.09952826,0.06312496,3.907629,2.0209613,1.0,0.11497523,0.090501636
259068101,-0.29340014,0.51849246,0.0933049,0.07036387,3.3084755,2.015056,1.0,0.14074416,0.09057135
260068101,-0.9266381,0.24667054,0.0883326,0.07506532,2.5785084,2.0037162,1.0,0.08400837,0.09057964
261068101,-1.4073535,0.03931659,0.08853918,0.081930645,2.5160885,1.9977888,1.0,0.056330126,0.09057937
262068101,-1.8013917,-0.13617073,0.08936284,0.08722494,2.7917576,1.9944254,1.0,0.035385944,0.09058009
263068101,-2.2233515,-0.32097673,0.09133189,0.09345342,2.5994701,1.9916389,1.0,-0.051763345,0.09057177
264068322,-2.4867187,-0.43254414,0.09497141,0.10006425,2.5826454,1.9890603,1.0,-0.013678526,0.09061587
265068101,-2.7443464,-0.5483973,0.09741959,0.10462738,2.5569725,1.986286,1.0,-0.08190024,0.0907166
266068102,-2.973659,-0.63348454,0.096622765,0.105676904,2.1899433,1.9814314,1.0,-0.090263516,0.090985134
267068101,-3.070973,-0.63776183,0.09555574,0.10541169,1.710536,1.9781669,1.0,-0.08842116,0.091342844
268068109,-3.1122336,-0.6009516,0.092008874,0.10213803,0.88594246,1.9766841,1.0,-0.12866089,0.09129371
269068101,-3.1057117,-0.55702835,0.096055046,0.10641588,1.3031597,1.976324,1.0,-0.09753265,0.09095808
270068101,-3.1731815,-0.56757104,0.09907189,0.11014823,0.938776,1.978575,1.0,-0.09016068,0.0907579
271068102,-3.2930696,-0.60921943,0.10083097,0.112925425,2.4498062,1.9801729,1.0,-0.09006406,0.09060914
272068101,-3.408511,-0.6512902,0.10468388,0.11761733,1.7998753,1.9799821,1.0,-0.12622157,0.090595506
273068101,-3.4570165,-0.6374149,0.11084828,0.12439723,1.6761513,1.9783019,1.0,-0.17215988,0.090635404
274068101,-3.5247211,-0.61872375,0.1150309,0.12914287,2.149517,1.9771798,1.0,-0.16127667,0.090675905
275068101,-3.5861492,-0.5878583,0.11869161,0.133141,2.4039955,1.9760996,1.0,-0.20867634,0.09074561
276068187,-3.6090019,-0.5171232,0.12003289,0.13446692,1.9379787,1.9734932,1.0,-0.24023575,0.09097426
277068101,-3.5748112,-0.40357047,0.10885885,0.12270687,1.7860231,1.9708437,1.0,-0.27192283,0.0913799
278068100,-3.368669,-0.1522571,0.10697314,0.11964315,0.8659382,1.9692801,1.0,-0.29291064,0.09195876
279068101,-3.121055,0.12531167,0.10125396,0.11248965,0.15308285,1.9684616,1.0,-0.14471486,0.09144598
280068124,-2.9917524,0.27462494,0.10015388,0.110690676,0.652956,1.9690666,1.0,-0.14512587,0.0908917
281068101,-2.9350142,0.3693691,0.103513785,0.11377578,1.7693748,1.97047,1.0,-0.14162107,0.09067509
282068101,-2.941576,0.44213796,0.10723388,0.117271684,2.5930748,1.9714485,1.0,-0.12392321,0.09058037
283068101,-2.959488,0.51030296,0.11418833,0.123996235,3.3505573,1.9715276,1.0,-0.09704995,0.0905494
284068103,-2.7897487,0.7833237,0.1208409,0.12957837,3.4841042,1.9738998,1.0,-0.15084942,0.0905846
285068117,-2.5010767,1.1675878,0.12492039,0.13217963,4.105274,1.9770159,1.0,-0.1451943,0.09058195
286068122,-2.1123517,1.6555411,0.12868898,0.13400221,3.315668,1.9783492,1.0,-0.033087213,0.09059608
287068121,-1.7583951,2.0836003,0.12885183,0.13200524,2.6490936,1.9870483,1.0,0.016554145,0.09045294
288068114,-1.0488678,2.85851,0.120651,0.120964736,3.7988014,2.0287492,1.0,-0.02454203,0.09034434
290068102,0.35314757,4.30017,0.074814305,0.07196858,1.1764889,2.0887883,1.0,-0.115387015,0.090048686
291068138,0.615603,4.5571547,0.06377748,0.06156236,0.18394852,2.081903,1.0,-0.20796299,0.090009145
