timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
167698616,5.442112e-05,-1.0967119e-06,0.0,0.0
167718167,4.9094604e-05,3.653124e-05,0.0,0.0
167735276,6.652646e-05,3.6098143e-05,0.0,0.0
167757304,5.2879986e-05,6.448358e-05,0.0,0.0
167779268,7.544036e-05,8.060409e-05,0.0,0.0
167796379,9.3611176e-05,8.7060114e-05,0.0,0.0
167815930,0.00010173215,9.381656e-05,0.0,0.0
167837927,0.0001112961,5.8388974e-05,0.0,0.0
167857478,0.00012007437,3.9334453e-05,0.0,0.0
167877029,0.00011313927,2.7947834e-05,0.0,0.0
167896616,0.00011034276,2.2306462e-05,0.0,0.0
167918575,0.00010849079,1.0894959e-05,0.0,0.0
167935687,9.1840724e-05,-1.12539765e-05,0.0,0.0
167957727,9.988049e-05,-1.566676e-05,0.0,0.0
167977235,8.852375e-05,-5.0172093e-06,0.0,0.0
167999244,5.404948e-05,6.950751e-06,0.0,0.0
168016335,2.2755861e-05,1.2229694e-05,0.0,0.0
168035888,-8.489653e-06,1.7142036e-05,0.0,0.0
168057888,-3.259379e-05,1.1078153e-05,0.0,0.0
168074991,-5.1508894e-05,3.0208488e-05,0.0,0.0
168096989,-7.3365554e-05,3.3403623e-05,0.0,0.0
168116543,-8.8312365e-05,4.979631e-05,0.0,0.0
168138535,-9.8339515e-05,4.447494e-05,0.0,0.0
168155647,-0.00010298537,4.5291716e-05,0.0,0.0
168177642,-0.000107707056,4.991202e-05,0.0,0.0
168197192,-0.00013943606,6.605883e-05,0.0,0.0
168216745,-0.00015094192,6.570121e-05,0.0,0.0
168236295,-0.00014148043,5.4153363e-05,0.0,0.0
168258291,-0.00013061632,5.813709e-05,0.0,0.0
168277848,-0.0001171386,5.8072277e-05,0.0,0.0
168294952,-8.822151e-05,5.485519e-05,0.0,0.0
168316949,-6.2801904e-05,4.807162e-05,0.0,0.0
168338941,8.410601e-06,5.8285506e-05,0.0,0.0
168356052,2.121691e-05,7.1438495e-05,0.0,0.0
168375638,3.6783746e-05,6.5166016e-05,0.0,0.0
168397602,5.2916796e-05,5.946658e-05,0.0,0.0
168419598,6.0726303e-05,6.523225e-05,0.0,0.0
168436705,4.6628345e-05,6.443118e-05,0.0,0.0
168456256,3.612955e-05,4.9477825e-05,0.0,0.0
168478254,-9.854772e-06,4.8608275e-05,0.0,0.0
168495361,-1.48308945e-05,3.4450102e-05,0.0,0.0
168517357,-6.2225394e-05,3.910926e-05,0.0,0.0
168536910,-0.00011798556,2.2337312e-05,0.0,0.0
168558904,-0.0001506471,-7.307044e-06,0.0,0.0
168576011,-0.00015086688,-2.3036875e-05,0.0,0.0
168598009,-0.00015924181,-3.2527154e-05,0.0,0.0
168617560,-0.00012217599,-2.8089491e-05,0.0,0.0
168634671,-0.00011828331,1.087787e-05,0.0,0.0
168656697,-0.0001039044,1.245558e-05,0.0,0.0
168678661,-0.000105701794,2.257633e-05,0.0,0.0
168698245,-8.4309504e-05,3.0153284e-05,0.0,0.0
168715320,-7.6532844e-05,3.4269775e-05,0.0,0.0
168737317,-5.7093548e-05,4.2241838e-05,0.0,0.0
168759316,-5.4616743e-05,5.6119126e-05,0.0,0.0
168776423,-3.0574014e-05,4.8698075e-05,0.0,0.0
168795973,-1.5539406e-05,4.581527e-05,0.0,0.0
168817970,-4.426779e-05,5.8300353e-05,0.0,0.0
168837552,-2.9305094e-05,5.110932e-05,0.0,0.0
168857074,-1.5176711e-05,5.029928e-05,0.0,0.0
168876625,7.431237e-06,3.8752914e-05,0.0,0.0
168898620,3.1865973e-05,2.6710144e-05,0.0,0.0
168915727,4.043168e-05,3.3014843e-05,0.0,0.0
168937730,5.5760116e-05,1.6585971e-05,0.0,0.0
168957281,5.817174e-05,-4.682897e-06,0.0,0.0
168979302,9.1546426e-05,-4.1543404e-05,0.0,0.0
168996382,8.4684405e-05,-5.2699423e-05,0.0,0.0
169015933,7.691968e-05,-5.0583938e-05,0.0,0.0
169037926,7.6886645e-05,-4.429788e-05,0.0,0.0
169055036,6.854041e-05,-3.8186245e-05,0.0,0.0
169077065,6.126637e-05,-4.198283e-05,0.0,0.0
169096583,3.572818e-05,-3.4343593e-05,0.0,0.0
169118614,-8.091221e-06,-1.2337998e-05,0.0,0.0
169135688,-4.872275e-06,-2.1356209e-05,0.0,0.0
169157762,3.2162367e-05,-3.503079e-05,0.0,0.0
169177238,5.1521176e-05,-4.5276756e-05,0.0,0.0
169196794,5.7112396e-05,-4.0820592e-05,0.0,0.0
169216376,7.473067e-05,-2.7861875e-05,0.0,0.0
169238337,0.00011795225,-4.399175e-06,0.0,0.0
169257886,0.00013268515,-1.4237693e-05,0.0,0.0
169274996,0.00013367926,-3.7056685e-05,0.0,0.0
169296993,0.00012951081,-2.3222716e-05,0.0,0.0
169318987,0.000108367945,1.39067715e-05,0.0,0.0
169336095,0.00011644441,5.528017e-05,0.0,0.0
169355648,8.920662e-05,5.2525556e-05,0.0,0.0
169377649,9.9653196e-05,2.0270842e-05,0.0,0.0
169399671,0.00011794629,3.33593e-05,0.0,0.0
169416751,0.00010395974,5.8738708e-05,0.0,0.0
169436308,9.458122e-05,5.41843e-05,0.0,0.0
169458295,7.867744e-05,3.9595656e-05,0.0,0.0
169475407,2.7663295e-05,3.8279453e-05,0.0,0.0
169497476,2.8632599e-06,3.593413e-05,0.0,0.0
169516953,-1.8218141e-05,1.6072221e-05,0.0,0.0
169538979,-4.467396e-05,-3.7908994e-06,0.0,0.0
169556056,-5.6543056e-05,-1.0172657e-05,0.0,0.0
169578053,-5.740977e-05,5.988328e-06,0.0,0.0
169597606,-6.558256e-05,1.9456181e-06,0.0,0.0
169614715,-7.6818025e-05,-1.2968471e-05,0.0,0.0
169636711,-0.00010686323,-1.4918452e-05,0.0,0.0
169658705,-0.0001298713,7.922954e-06,0.0,0.0
169678256,-0.00013265472,1.1793157e-05,0.0,0.0
169695399,-0.00013012935,-1.92164e-07,0.0,0.0
169717361,-0.0001303188,-7.3077654e-06,0.0,0.0
169739361,-0.00016390458,-2.9081411e-06,0.0,0.0
169756464,-0.00015050772,3.0511703e-06,0.0,0.0
169776016,-0.0001502209,-3.974659e-06,0.0,0.0
169798011,-0.000102984246,-3.1374064e-05,0.0,0.0
169817570,-9.300237e-05,-2.2857956e-05,0.0,0.0
169837117,-6.6010456e-05,-1.7786995e-05,0.0,0.0
169856670,-6.255497e-05,-2.878249e-06,0.0,0.0
169878662,-3.267505e-05,-1.9785815e-05,0.0,0.0
169895772,-2.4605337e-05,-2.7320004e-05,0.0,0.0
169917807,-1.868408e-05,-2.2987637e-05,0.0,0.0
169937320,-6.2665076e-06,-8.358537e-06,0.0,0.0
169959316,1.271498e-05,5.9725585e-06,0.0,0.0
169976456,4.6244907e-07,8.008326e-06,0.0,0.0
169995976,-1.2774571e-05,1.6106414e-05,0.0,0.0
170018005,-2.2145121e-05,2.2041626e-05,0.0,0.0
170035081,-3.4535686e-05,2.0233734e-05,0.0,0.0
170057083,-2.486554e-05,1.964997e-05,0.0,0.0
170076631,-3.3277254e-05,3.500064e-05,0.0,0.0
170098623,-4.3543787e-05,4.269901e-05,0.0,0.0
170115763,-5.0218936e-05,3.6239246e-05,0.0,0.0
170137728,-4.9116352e-05,1.5884627e-05,0.0,0.0
170157313,-5.7804413e-05,1.7723154e-05,0.0,0.0
170176835,-6.708724e-05,1.0500214e-05,0.0,0.0
170196383,-6.8771566e-05,2.7870028e-06,0.0,0.0
170218380,-5.5172386e-05,-2.2922612e-05,0.0,0.0
170237931,-7.048078e-05,-3.3088243e-05,0.0,0.0
170255075,-6.5695654e-05,-3.387287e-05,0.0,0.0
170277038,-6.809377e-05,-4.0503084e-05,0.0,0.0
170299070,-3.741571e-05,-5.527044e-05,0.0,0.0
170316141,-4.3539727e-05,-6.8804715e-05,0.0,0.0
170335692,-4.2079006e-05,-6.234114e-05,0.0,0.0
170357730,-3.100255e-05,-5.255315e-05,0.0,0.0
170379688,-1.5582058e-05,-3.280122e-05,0.0,0.0
170396824,7.685259e-06,-5.6771652e-05,0.0,0.0
170416347,3.0232624e-05,-6.587644e-05,0.0,0.0
170438372,5.1828934e-05,-7.559417e-05,0.0,0.0
170455447,4.6695914e-05,-6.57448e-05,0.0,0.0
170477449,5.6226705e-05,-6.513709e-05,0.0,0.0
170496996,5.5117973e-05,-6.9609305e-05,0.0,0.0
170518991,7.192796e-05,-5.7263747e-05,0.0,0.0
170536134,9.7976015e-05,-6.0437567e-05,0.0,0.0
170558097,0.000105102255,-5.4061802e-05,0.0,0.0
170577648,0.00010996601,-3.7547543e-05,0.0,0.0
170594756,8.9052206e-05,3.316551e-06,0.0,0.0
170616755,6.786565e-05,1.4564531e-05,0.0,0.0
170638752,3.4087258e-05,2.2293894e-05,0.0,0.0
170658301,5.6903045e-05,2.5910234e-05,0.0,0.0
170675411,7.7293436e-05,4.6706537e-05,0.0,0.0
170697407,9.281842e-05,4.9432816e-05,0.0,0.0
170716958,0.00010057347,4.5425168e-05,0.0,0.0
170736506,0.0001087736,4.215327e-05,0.0,0.0
170756064,0.00012949647,4.6186047e-05,0.0,0.0
170778057,0.00010635681,4.7167512e-05,0.0,0.0
170797608,0.000121084784,3.0486079e-05,0.0,0.0
170817193,0.00010137344,2.6133977e-05,0.0,0.0
170836713,0.0001085142,1.5163399e-05,0.0,0.0
170858708,9.281512e-05,-1.1885602e-05,0.0,0.0
170875816,8.460353e-05,-2.9284822e-05,0.0,0.0
170897814,5.0827002e-05,-2.2442258e-05,0.0,0.0
170917365,3.5984198e-05,-2.9152225e-05,0.0,0.0
170939360,-1.01473115e-05,-4.324691e-05,0.0,0.0
170956467,-1.6893233e-05,-4.4436856e-05,0.0,0.0
170976025,-4.0469607e-05,-4.8951108e-05,0.0,0.0
170998019,-6.58572e-05,-2.5740615e-05,0.0,0.0
171015128,-5.586863e-05,-2.058726e-05,0.0,0.0
171037121,-5.5611705e-05,-1.4929687e-05,0.0,0.0
171056705,-3.709987e-05,-1.3858909e-05,0.0,0.0
171078669,1.6809294e-07,-1.1342005e-05,0.0,0.0
171095775,9.0750755e-06,1.7299215e-05,0.0,0.0
171117772,1.1319142e-05,4.085339e-05,0.0,0.0
171137331,1.9181058e-05,3.877952e-05,0.0,0.0
171154464,5.280882e-05,2.7895721e-05,0.0,0.0
171176428,4.166783e-05,4.0485284e-05,0.0,0.0
171198423,7.361018e-05,1.9886747e-05,0.0,0.0
171217976,7.855537e-05,3.3229608e-05,0.0,0.0
171235088,0.00013227336,2.2981045e-05,0.0,0.0
171257097,0.00013289256,5.4238248e-05,0.0,0.0
171279079,0.00018612771,2.9533185e-05,0.0,0.0
171296184,0.0002062373,3.6449015e-05,0.0,0.0
171315742,0.00023678143,4.2164833e-05,0.0,0.0
171337763,0.00023129985,8.6460466e-05,0.0,0.0
171359729,0.00023997478,6.5364206e-05,0.0,0.0
171376837,0.00023440107,7.66085e-05,0.0,0.0
171396388,0.00025362027,7.389107e-05,0.0,0.0
171418388,0.00024377309,0.00010094282,0.0,0.0
171435525,0.00023740719,7.919651e-05,0.0,0.0
171457492,0.00018186288,7.917073e-05,0.0,0.0
171477074,0.00017623503,5.7532256e-05,0.0,0.0
171499038,0.00014509681,2.0422203e-05,0.0,0.0
171516143,0.00012593372,9.193213e-06,0.0,0.0
171538140,6.97104e-05,2.548566e-05,0.0,0.0
171557728,6.867812e-05,2.8522474e-05,0.0,0.0
171574801,7.002609e-05,3.0435258e-05,0.0,0.0
171596797,5.300971e-05,3.4397548e-05,0.0,0.0
171618824,8.488211e-06,8.188915e-05,0.0,0.0
171638344,1.9244018e-05,8.872489e-05,0.0,0.0
171655450,4.4064556e-05,6.979442e-05,0.0,0.0
171677449,7.03415e-05,4.7595655e-05,0.0,0.0
171697001,6.620046e-05,4.942042e-05,0.0,0.0
171716586,9.2790804e-05,6.827933e-05,0.0,0.0
171736147,0.00011112831,6.603678e-05,0.0,0.0
171758133,0.0001380776,2.970256e-05,0.0,0.0
171777653,0.000129154,3.537417e-05,0.0,0.0
171797208,0.00016085462,4.052972e-05,0.0,0.0
171816757,0.00013624938,5.164999e-05,0.0,0.0
171838752,0.00012053434,3.0440862e-05,0.0,0.0
171855894,9.043817e-05,1.9262989e-05,0.0,0.0
171875414,9.063707e-05,2.3371435e-05,0.0,0.0
171897409,6.914863e-05,2.7138149e-05,0.0,0.0
171919410,9.117125e-05,6.9796224e-06,0.0,0.0
171936512,6.437946e-05,9.167555e-06,0.0,0.0
171956096,3.7852125e-05,2.7987542e-05,0.0,0.0
171978060,5.8064597e-05,6.1892583e-06,0.0,0.0
171995168,5.535113e-05,-1.5583523e-06,0.0,0.0
172017168,3.0480782e-05,9.826224e-06,0.0,0.0
172036718,5.698536e-05,-3.2550042e-06,0.0,0.0
172058712,4.0622577e-05,2.202706e-05,0.0,0.0
172075822,6.4616375e-05,-2.1633281e-07,0.0,0.0
172097817,9.41994e-05,-4.3408847e-05,0.0,0.0
172117370,0.00012178399,-2.9949064e-05,0.0,0.0
172134478,0.00012914957,-1.2598889e-05,0.0,0.0
172156472,0.00014416924,-2.6118487e-06,0.0,0.0
172178472,0.00013726362,-8.155385e-06,0.0,0.0
172198022,0.00012119592,1.1660923e-05,0.0,0.0
172215128,0.00013166774,1.8139737e-05,0.0,0.0
172237159,0.00013138585,1.7568696e-05,0.0,0.0
172259122,0.00014957188,1.3347466e-05,0.0,0.0
172276228,0.00012767488,3.3261607e-05,0.0,0.0
172295783,0.00011095447,6.481122e-05,0.0,0.0
172317775,0.000116892435,7.2024166e-05,0.0,0.0
172339775,0.00012479174,5.4276232e-05,0.0,0.0
172356885,0.00010704793,5.0564682e-05,0.0,0.0
172376463,0.00010072033,6.260525e-05,0.0,0.0
172398428,0.00010352646,7.51383e-05,0.0,0.0
172415537,0.00011615283,5.694223e-05,0.0,0.0
172437532,0.00012489858,2.2649901e-05,0.0,0.0
172457086,0.00014371767,1.5326577e-05,0.0,0.0
172479084,0.00012353486,2.1206231e-05,0.0,0.0
172496188,0.00011737211,5.0407084e-06,0.0,0.0
172518183,0.000112792135,1.098511e-06,0.0,0.0
172537735,0.000118547316,-1.4822581e-05,0.0,0.0
172554847,0.000107165615,-1.0987222e-06,0.0,0.0
172576841,9.6922435e-05,1.7399188e-05,0.0,0.0
172598837,8.818062e-05,3.0251602e-05,0.0,0.0
172618389,8.657859e-05,2.5235227e-05,0.0,0.0
172635495,6.3866035e-05,5.0509465e-05,0.0,0.0
172657525,7.6479904e-05,4.3460062e-05,0.0,0.0
172677052,5.928635e-05,6.048399e-05,0.0,0.0
172696596,4.558079e-05,5.706658e-05,0.0,0.0
172716148,4.2396638e-05,8.346502e-05,0.0,0.0
172738143,3.8150873e-05,9.311249e-05,0.0,0.0
172757733,4.5598023e-05,0.00010816895,0.0,0.0
172777250,2.6804462e-05,0.0001359439,0.0,0.0
172796833,5.4766606e-05,0.000118126205,0.0,0.0
172818796,5.3725264e-05,0.000128577,0.0,0.0
172835985,4.4332468e-05,0.00013912564,0.0,0.0
172855454,3.366921e-05,0.0001512053,0.0,0.0
172877456,3.366146e-05,0.00015834485,0.0,0.0
172899469,4.0092265e-05,0.00014500703,0.0,0.0
172916555,3.7735317e-05,0.00014109725,0.0,0.0
172936109,5.719444e-05,0.00011887751,0.0,0.0
172958103,4.96331e-05,0.000120418605,0.0,0.0
172975225,6.2054925e-05,0.00010897972,0.0,0.0
172997208,6.9674854e-05,0.000122001795,0.0,0.0
173016760,8.672172e-05,0.00010658887,0.0,0.0
173038756,9.6610136e-05,0.00011136394,0.0,0.0
173055864,0.00010267233,9.6423544e-05,0.0,0.0
173077892,0.000106274885,0.00011862864,0.0,0.0
173097458,0.000109373446,0.00011121296,0.0,0.0
173114522,0.00011660282,0.00011272131,0.0,0.0
173136515,0.00010929521,0.00013381486,0.0,0.0
173158512,9.175483e-05,0.00013605697,0.0,0.0
173178099,0.000106367406,0.000121298806,0.0,0.0
173195174,7.8780446e-05,0.0001204732,0.0,0.0
173217173,7.624117e-05,0.0001332444,0.0,0.0
173239166,6.50545e-05,0.00013227195,0.0,0.0
173256272,6.5348126e-05,0.00012662863,0.0,0.0
173275855,6.1938415e-05,0.00010475452,0.0,0.0
173297824,5.1475636e-05,0.00012247088,0.0,0.0
173319824,4.8851118e-05,0.00013281642,0.0,0.0
173336929,4.5460216e-05,0.00013498124,0.0,0.0
173356476,3.396646e-05,0.00012048338,0.0,0.0
173378470,1.9736433e-05,0.00012851821,0.0,0.0
173395579,1.0784142e-05,0.00014324287,0.0,0.0
173417576,2.5923822e-05,0.00013607378,0.0,0.0
173437130,4.6395755e-05,0.00013635527,0.0,0.0
173459128,4.939666e-05,0.00012411235,0.0,0.0
173476232,7.7694545e-05,0.000116376876,0.0,0.0
173498228,8.760237e-05,0.000104395076,0.0,0.0
173517779,0.00010335885,0.00010795496,0.0,0.0
173534888,9.748679e-05,0.000114153605,0.0,0.0
173556922,8.456287e-05,0.00012212522,0.0,0.0
173576436,8.456368e-05,0.000113281596,0.0,0.0
173598463,4.893944e-05,0.00014061092,0.0,0.0
173615540,4.337121e-05,0.00014528821,0.0,0.0
173637535,2.8705235e-05,0.00015788866,0.0,0.0
173657091,2.2796537e-05,0.00015375878,0.0,0.0
173676639,-8.795049e-06,0.00017297779,0.0,0.0
173696225,1.0205685e-05,0.00014095106,0.0,0.0
173718187,1.5564276e-05,0.00015260806,0.0,0.0
173737771,5.5948673e-05,0.0001300793,0.0,0.0
173757295,5.5954504e-05,0.00014725488,0.0,0.0
173776848,6.2138024e-05,0.0001325629,0.0,0.0
173798838,6.041556e-05,0.00012194447,0.0,0.0
173815951,5.5393255e-05,0.00012940956,0.0,0.0
173835500,5.6625086e-05,0.00012008051,0.0,0.0
173857496,7.401067e-05,0.00012341615,0.0,0.0
173879524,5.573923e-05,0.00013297661,0.0,0.0
173896600,6.223901e-05,0.00013564313,0.0,0.0
173916152,6.928695e-05,0.00014259928,0.0,0.0
173938148,7.575131e-05,0.0001390059,0.0,0.0
173955254,8.094684e-05,0.00013745866,0.0,0.0
173977289,7.187909e-05,0.00014553987,0.0,0.0
173996809,7.6470904e-05,0.00015014558,0.0,0.0
174018832,7.725065e-05,0.00014919422,0.0,0.0
174035915,8.5736996e-05,0.00014128181,0.0,0.0
174057902,7.923034e-05,0.00014823531,0.0,0.0
174077456,8.9309164e-05,0.00014886867,0.0,0.0
174094575,8.70407e-05,0.00015060618,0.0,0.0
174116591,0.000112028785,0.0001403739,0.0,0.0
174138555,0.00010291158,0.00015686084,0.0,0.0
174158108,0.00012702585,0.00013879707,0.0,0.0
174175228,0.00013021402,0.0001409207,0.0,0.0
174197213,0.000110948495,0.00014806133,0.0,0.0
174219210,0.00011466432,0.00015002329,0.0,0.0
174236315,9.760191e-05,0.00015943403,0.0,0.0
174255870,9.86146e-05,0.00015848006,0.0,0.0
174277861,7.717756e-05,0.00015480847,0.0,0.0
174297418,8.828897e-05,0.00015455252,0.0,0.0
174316969,8.779807e-05,0.00014696887,0.0,0.0
174336520,6.28671e-05,0.00016194551,0.0,0.0
174358515,6.446986e-05,0.00013575755,0.0,0.0
174375625,5.4196615e-05,0.00013323264,0.0,0.0
174397656,5.064265e-05,0.00013226399,0.0,0.0
174417176,6.681521e-05,0.00012316457,0.0,0.0
174439167,8.545692e-05,0.000113161295,0.0,0.0
174456276,8.651413e-05,0.000114122886,0.0,0.0
174478270,0.00010134338,0.00011519113,0.0,0.0
174497824,0.00011245057,0.00013772347,0.0,0.0
174514931,0.00012487522,0.00012689458,0.0,0.0
174536932,0.00011664444,0.0001100403,0.0,0.0
174556478,0.00010058836,0.00012414763,0.0,0.0
174578477,9.414184e-05,0.00014133673,0.0,0.0
174595623,8.5419444e-05,0.00014637764,0.0,0.0
174617582,5.2416744e-05,0.00014729833,0.0,0.0
174637166,6.128356e-05,0.00012961554,0.0,0.0
174656731,4.177398e-05,0.00016210432,0.0,0.0
174676236,3.2113672e-05,0.00017014444,0.0,0.0
174698231,4.5068897e-05,0.00014672498,0.0,0.0
174717782,5.3782376e-05,0.00014679649,0.0,0.0
174737340,7.014885e-05,0.00013999826,0.0,0.0
174756890,8.901369e-05,0.00012802583,0.0,0.0
174778918,8.753676e-05,0.00013227506,0.0,0.0
174795997,8.798798e-05,0.00013118498,0.0,0.0
174815546,9.7329066e-05,0.0001342155,0.0,0.0
174837590,0.000106049214,0.00015760389,0.0,0.0
174859538,9.9663725e-05,0.00016237026,0.0,0.0
174876680,8.216502e-05,0.00016123035,0.0,0.0
174896202,7.983172e-05,0.00016496688,0.0,0.0
174918224,9.683609e-05,0.00015736822,0.0,0.0
174935303,0.00011807718,0.00014456478,0.0,0.0
174957300,0.00011016401,0.00014986045,0.0,0.0
174976849,0.00010777223,0.00015345955,0.0,0.0
174998850,8.657212e-05,0.00014963555,0.0,0.0
175015988,7.806931e-05,0.00014031329,0.0,0.0
175037947,4.886843e-05,0.00015473255,0.0,0.0
175057534,3.319593e-05,0.00013329682,0.0,0.0
175074607,1.8595547e-05,0.00012847109,0.0,0.0
175096616,-1.1291376e-05,0.0001321821,0.0,0.0
175118598,-2.0282956e-05,9.50639e-05,0.0,0.0
175138152,-5.911081e-05,8.5078005e-05,0.0,0.0
175155259,-6.8060006e-05,8.158004e-05,0.0,0.0
175177258,-5.753592e-05,5.7087236e-05,0.0,0.0
175199282,-7.6684046e-05,7.991706e-05,0.0,0.0
175216358,-6.4294865e-05,8.4050414e-05,0.0,0.0
175235913,-4.5303434e-05,7.094723e-05,0.0,0.0
175257906,-4.9499293e-05,9.585837e-05,0.0,0.0
175277463,-3.4730296e-05,9.591019e-05,0.0,0.0
175297052,-1.7220349e-05,0.00012020778,0.0,0.0
175316566,6.6515704e-06,0.00012450661,0.0,0.0
175338624,1.6187678e-05,0.00014066866,0.0,0.0
175355668,3.4293724e-05,0.00013760287,0.0,0.0
175377663,5.818869e-05,0.00013858247,0.0,0.0
175397222,7.671251e-05,0.00014452689,0.0,0.0
175419212,9.372421e-05,0.00012320765,0.0,0.0
175436320,9.9942205e-05,0.00013744386,0.0,0.0
175458319,0.00012555566,0.00011561036,0.0,0.0
175477867,0.00017185374,8.353374e-05,0.0,0.0
175495008,0.00020536695,7.323477e-05,0.0,0.0
175516974,0.00020025778,9.206608e-05,0.0,0.0
175536558,0.00019388818,7.8084464e-05,0.0,0.0
175558519,0.00013568724,0.000121192985,0.0,0.0
175575631,9.861871e-05,0.00014692584,0.0,0.0
175597630,4.26374e-05,0.00018160684,0.0,0.0
175617184,-1.0973055e-05,0.00021566711,0.0,0.0
175636730,-5.4410815e-05,0.00021523391,0.0,0.0
175656280,-5.6106157e-05,0.00020158222,0.0,0.0
175678277,-9.306533e-05,0.00018444117,0.0,0.0
175697834,-0.00010523212,0.0001589549,0.0,0.0
175714940,-0.00010343693,0.00015453012,0.0,0.0
175736934,-0.000110745445,0.00015180752,0.0,0.0
175758928,-7.8172765e-05,0.00010583852,0.0,0.0
175776037,-3.4754918e-05,7.5908974e-05,0.0,0.0
175795588,-1.8522513e-05,8.913985e-05,0.0,0.0
175817620,4.523445e-05,8.992344e-05,0.0,0.0
175839581,7.899987e-05,8.835707e-05,0.0,0.0
175856690,9.829777e-05,5.6381243e-05,0.0,0.0
175876242,0.00014226575,4.4320313e-05,0.0,0.0
175898244,0.00017920297,9.425663e-05,0.0,0.0
175915374,0.00020357648,0.00012177885,0.0,0.0
175937341,0.00028265332,6.2689855e-05,0.0,0.0
175956926,0.000278988,6.610026e-05,0.0,0.0
175978887,0.00029550015,7.633849e-05,0.0,0.0
175995996,0.00027243,9.288432e-05,0.0,0.0
176017991,0.00021791123,0.0001050812,0.0,0.0
176037543,0.00016379337,0.000105507024,0.0,0.0
176054682,0.00010938356,0.00011684101,0.0,0.0
176076649,6.0834256e-05,0.00012300731,0.0,0.0
176098685,2.031714e-05,0.00010376716,0.0,0.0
176118195,-8.968779e-06,9.309956e-05,0.0,0.0
176135304,-2.105395e-05,8.950877e-05,0.0,0.0
176157302,-3.2408498e-05,8.727566e-05,0.0,0.0
176179302,-6.735141e-05,7.822441e-05,0.0,0.0
176196443,-9.012686e-05,6.25256e-05,0.0,0.0
176215959,-9.832317e-05,5.3180644e-05,0.0,0.0
176237982,-0.0001061209,4.5610606e-05,0.0,0.0
176257504,-0.00012342144,3.558002e-05,0.0,0.0
176277058,-0.0001071562,9.504976e-06,0.0,0.0
176296609,-8.974246e-05,-4.306823e-06,0.0,0.0
176318606,-8.646557e-05,1.7260296e-06,0.0,0.0
176335744,-4.3497304e-05,-4.0750085e-05,0.0,0.0
176357726,-3.255301e-05,-5.4354532e-05,0.0,0.0
176377299,-1.8086837e-05,-5.0944807e-05,0.0,0.0
176399264,-2.3779446e-06,-3.973942e-05,0.0,0.0
176416367,-9.389911e-07,-2.666532e-05,0.0,0.0
176435917,1.10404e-05,-4.07113e-05,0.0,0.0
176457910,1.8839237e-05,-3.620836e-05,0.0,0.0
176475022,3.8166007e-05,-2.2230815e-05,0.0,0.0
176497059,4.9923416e-05,8.09028e-06,0.0,0.0
176516568,7.3789415e-05,1.2714061e-05,0.0,0.0
176538566,7.273293e-05,1.9437719e-05,0.0,0.0
176555670,6.6424975e-05,3.3313096e-05,0.0,0.0
176577668,1.5327592e-05,5.92535e-05,0.0,0.0
176597222,4.475187e-06,7.35702e-05,0.0,0.0
176616811,-2.4991881e-05,7.042125e-05,0.0,0.0
176636327,-1.1930098e-05,5.767965e-05,0.0,0.0
176658350,-3.6198428e-05,4.8616163e-05,0.0,0.0
176677871,-4.526608e-05,4.9906692e-05,0.0,0.0
176694979,-5.7737896e-05,4.2594776e-05,0.0,0.0
176716977,-2.791031e-05,1.4431837e-05,0.0,0.0
176738974,-4.0841055e-06,1.480271e-06,0.0,0.0
176756079,1.2199877e-05,-1.6076236e-05,0.0,0.0
176775632,1.9060353e-05,-2.3931549e-05,0.0,0.0
176797629,5.059977e-05,-4.65855e-05,0.0,0.0
176819625,5.7528905e-05,-5.1108258e-05,0.0,0.0
176836735,8.859965e-05,-5.613734e-05,0.0,0.0
176856319,0.000106871346,-5.970704e-05,0.0,0.0
176878279,0.00011467008,-4.6941463e-05,0.0,0.0
176895388,0.00013924399,-3.4340937e-05,0.0,0.0
176917385,0.0001445651,-3.2314976e-05,0.0,0.0
176936937,0.00012585841,-3.6809906e-05,0.0,0.0
176958931,0.00010536264,-2.3475322e-05,0.0,0.0
176976039,7.1441515e-05,-9.715789e-06,0.0,0.0
176998035,6.0463488e-05,3.4056116e-06,0.0,0.0
177017588,4.2630683e-05,-1.57128e-06,0.0,0.0
177034697,1.527084e-05,1.2712828e-06,0.0,0.0
177056695,-2.2218108e-05,1.304643e-05,0.0,0.0
177078687,-5.8632468e-05,2.9887355e-05,0.0,0.0
177098241,-8.006008e-05,2.8645713e-05,0.0,0.0
177115347,-9.657585e-05,3.8979347e-06,0.0,0.0
177137377,-0.00013038538,1.3339452e-05,0.0,0.0
177159342,-0.00014690866,2.6030368e-05,0.0,0.0
177176452,-0.00014090189,1.5374355e-05,0.0,0.0
177195999,-0.00013246157,-4.3642144e-06,0.0,0.0
177217996,-0.00015192213,-1.9650795e-05,0.0,0.0
177237550,-0.00014017495,-2.1746315e-05,0.0,0.0
177257106,-0.00012349116,-1.8595809e-05,0.0,0.0
177276687,-7.1200826e-05,-4.4940625e-05,0.0,0.0
177298648,-2.1671143e-05,-7.216953e-05,0.0,0.0
177315755,1.7343178e-05,-7.695096e-05,0.0,0.0
177337749,6.207114e-05,-6.5836386e-05,0.0,0.0
177357305,9.061304e-05,-6.0983595e-05,0.0,0.0
177379300,9.610657e-05,-6.18023e-05,0.0,0.0
177396409,9.2561466e-05,-5.569566e-05,0.0,0.0
