timestamp,load,ram_usage
490343961,0.23565602,0.3361142
490843818,0.23484176,0.3361142
491343919,0.23490602,0.3361142
491843846,0.23304999,0.3361142
492343820,0.23568797,0.3361142
492843836,0.23486155,0.3361142
493343818,0.23550445,0.3361142
493843820,0.23446554,0.3361142
494343818,0.23473847,0.3361142
494843886,0.23006397,0.3361142
498343899,0.23890376,0.3361142
498844203,0.23362267,0.3361142
499343819,0.23573458,0.3361142
499843818,0.23389602,0.3361142
500343824,0.23491764,0.3361142
500843818,0.23418081,0.3361142
501343868,0.23670036,0.3361142
501843888,0.23302281,0.3361142
502343819,0.23634797,0.3361142
502843818,0.23376846,0.3361142
503343819,0.23550552,0.3361142
503843818,0.23356801,0.3361142
504343864,0.23555881,0.3361142
504843841,0.2338286,0.3361142
505343888,0.23447049,0.3361142
505843820,0.23357803,0.3361142
506343843,0.23613417,0.3361142
506843818,0.23303163,0.3361142
507344436,0.23543793,0.3361142
507843819,0.2334336,0.3361142
508343820,0.23490798,0.3361142
508843941,0.23258448,0.3361142
509343819,0.23606753,0.3361142
509843817,0.23252845,0.3361142
510343839,0.23529214,0.3361142
510843819,0.23318535,0.3361142
511343835,0.2353825,0.3361142
511843820,0.2338115,0.3361142
512343930,0.23318577,0.3361142
512843820,0.23571682,0.3361142
513343874,0.23519564,0.3361142
513843827,0.23381597,0.3361142
514344038,0.23465943,0.3361142
514843818,0.23423904,0.3361142
515343823,0.23446614,0.3361142
515843889,0.23489296,0.3361142
516343847,0.23466647,0.3361142
516843819,0.23440403,0.3361142
517343828,0.23380733,0.3361142
517843819,0.23527873,0.3361142
518343847,0.23458803,0.3361142
518843818,0.23474199,0.3361142
519344080,0.23518926,0.3361142
519843819,0.23428679,0.3361142
520343819,0.23457152,0.3361142
520843839,0.2335642,0.3361142
521343820,0.23627543,0.3361142
521843819,0.23420095,0.3361142
522343847,0.23477352,0.3361142
522843910,0.23492742,0.3361142
523343861,0.23432255,0.3361142
523843818,0.23424,0.3361142
524343846,0.23501599,0.3361142
524843818,0.23327446,0.3361142
525343910,0.22345799,0.3361142
525843818,0.22295958,0.3361142
526343900,0.22371203,0.3361142
526843820,0.22281355,0.3361142
527343837,0.2232629,0.3361142
527843818,0.223086,0.3361142
528343852,0.22320598,0.3361142
528843819,0.22333753,0.3361142
529343875,0.22352642,0.3361142
529844012,0.23312956,0.3361142
530343844,0.23444498,0.3361142
530843816,0.23315,0.3361142
531344112,0.23779064,0.3361142
531843832,0.23317266,0.3361142
532343820,0.23569751,0.3361142
532843818,0.23362201,0.3361142
533343898,0.235816,0.3361142
533843817,0.22605246,0.3361142
534343817,0.234146,0.3361142
534843887,0.2334218,0.3361142
535343820,0.23568606,0.3361142
535843819,0.23388755,0.3361142
536343818,0.23442245,0.3361142
536843895,0.23386598,0.3361142
537343916,0.23592645,0.3361142
537843818,0.23201197,0.3361142
538344184,0.23656082,0.3361142
538843818,0.23381317,0.3361142
539343818,0.234932,0.3361142
539843818,0.23335952,0.3361142
540343921,0.23535198,0.3361142
540843818,0.23408401,0.3361142
541343819,0.23455447,0.3361142
541843819,0.2349655,0.3361142
542343818,0.23553449,0.3361142
542843820,0.2337746,0.3361142
543344541,0.2341705,0.3361142
543843894,0.23473293,0.3361142
544343818,0.23549354,0.3361142
544843818,0.23285198,0.3361142
545343879,0.236736,0.3361142
545843817,0.23402244,0.3361142
546343819,0.23248553,0.3361142
549843818,0.22779554,0.3361142
550343819,0.23549002,0.3361142
550843899,0.23381048,0.3361142
551343818,0.23473954,0.3361142
551843817,0.23289847,0.3361142
552343820,0.23538,0.3361142
552843834,0.23434848,0.3361142
553343819,0.23405147,0.3361142
553844067,0.23477906,0.3361142
554343923,0.23473042,0.3361142
554843818,0.2338,0.3361142
555343818,0.23356599,0.3361142
555843818,0.23495048,0.3361142
556343838,0.23415512,0.3361142
556843818,0.23382843,0.3361142
557343832,0.23462993,0.3361142
557843898,0.23408657,0.3361142
558343822,0.2259342,0.3361142
558844157,0.2231949,0.3361142
559343819,0.22312886,0.3361142
559843867,0.22259974,0.3361142
560343819,0.22382987,0.3361142
560843819,0.22277403,0.3361142
561343996,0.22446042,0.3361142
561843837,0.22626138,0.3361142
562344231,0.23524606,0.3361142
562843818,0.23398387,0.3361142
563343818,0.23473954,0.3361142
563843831,0.23454636,0.3361142
564343820,0.23509562,0.3361142
564843926,0.23414874,0.3361142
565343819,0.23456877,0.3361142
565843993,0.23412949,0.3361142
566343818,0.23481774,0.3361142
566843818,0.23439997,0.3361142
567343818,0.23446202,0.3361142
567843857,0.2340253,0.3361142
568343925,0.2346983,0.3361142
568843848,0.2337724,0.3361142
569343819,0.23508567,0.3361142
569843851,0.23389053,0.3361142
570343856,0.23562658,0.3361142
570844478,0.23320436,0.3361142
571343818,0.23602062,0.3361142
571843923,0.22753954,0.3361142
572343822,0.22425199,0.3361142
572843820,0.22286803,0.3361142
573343818,0.22448844,0.3361142
573843843,0.23335999,0.3361142
574343819,0.23632354,0.3361142
574843849,0.23444474,0.3361142
575343898,0.2342217,0.3361142
575843840,0.23414725,0.3361142
576343820,0.23590791,0.3361142
576843881,0.23441094,0.3361142
577343819,0.23472756,0.3361142
577843819,0.234586,0.3361142
578343818,0.23655045,0.3361142
578843900,0.2336415,0.3361142
579343817,0.23699248,0.3361142
579843846,0.23495954,0.3361142
580343818,0.23602402,0.3361142
580843873,0.23321527,0.3361142
581343842,0.23806828,0.3361142
581843845,0.23521328,0.3361142
582343886,0.23660153,0.3361142
582844047,0.23497885,0.3361142
583343820,0.23721218,0.3361142
583843818,0.23450601,0.3361142
584343818,0.23539197,0.3361142
584843819,0.23580402,0.3361142
585343818,0.23698401,0.3361142
585843914,0.234258,0.3361142
586343830,0.23639679,0.3361142
586843862,0.23341358,0.3361142
587343820,0.23689955,0.3361142
587843843,0.23442203,0.3361142
588343819,0.23624802,0.3361142
588843910,0.23462647,0.3361142
589343887,0.23475951,0.3361142
589844090,0.23554176,0.3361142
590343818,0.23537463,0.3361142
590843818,0.23513353,0.3361142
591343817,0.23544198,0.3361142
591843821,0.23633951,0.3361142
592343820,0.23574096,0.3361142
592843912,0.23377353,0.3361142
593343874,0.236408,0.3361142
593843818,0.23529238,0.3361142
594343818,0.2355895,0.3361142
594844049,0.23571849,0.3361142
595343818,0.23550153,0.3361142
595843836,0.23541552,0.3361142
596343888,0.23527896,0.3361142
596843820,0.23533553,0.3361142
597343817,0.23630846,0.3361142
597843845,0.23574728,0.3361142
598344329,0.23468083,0.3361142
598843820,0.23538607,0.3361142
599343823,0.23513597,0.3361142
599843914,0.23591602,0.3361142
600343819,0.23474401,0.3361142
600843911,0.23557848,0.3361142
601343817,0.23581398,0.3361142
601843819,0.23621953,0.3361142
602343817,0.23477244,0.3361142
602843835,0.23608398,0.3361142
603343888,0.23475152,0.3361142
603843820,0.23544353,0.3361142
604343837,0.23502046,0.3361142
604843839,0.23538399,0.3361142
605343928,0.2353301,0.3361142
605843820,0.23584151,0.3361142
606343818,0.23472446,0.3361142
606843889,0.23522246,0.3361142
607343817,0.23721999,0.3361142
607843836,0.23546106,0.3361142
608343817,0.23647451,0.3361142
608843826,0.23451519,0.3361142
609343818,0.23706084,0.3361142
609843819,0.23415202,0.3361142
610343995,0.2364043,0.3361142
610843818,0.23375672,0.3361142
611343836,0.23680198,0.3361142
611843857,0.23381579,0.3361142
612343819,0.23540586,0.3361142
612843818,0.23445398,0.3361142
613343817,0.23436648,0.3361142
613843941,0.23488355,0.3361142
614343818,0.2364285,0.3361142
614843837,0.23424953,0.3361142
615343817,0.23493445,0.3361142
615843819,0.23520154,0.3361142
616343820,0.23640954,0.3361142
616843841,0.2329045,0.3361142
617344047,0.23719633,0.3361142
617843819,0.23428434,0.3361142
618343845,0.235762,0.3361142
618843843,0.23333198,0.3361142
619343825,0.23652118,0.3361142
619843834,0.23382527,0.3361142
620343818,0.23579401,0.3361142
620843903,0.23406953,0.3361142
621343819,0.23660153,0.3361142
621843819,0.23272449,0.3361142
622343944,0.23665929,0.3361142
622843819,0.22980702,0.3361142
627343840,0.23532212,0.3361142
627843900,0.23478186,0.3361142
628343854,0.23470497,0.3361142
628843838,0.23545754,0.3361142
629343819,0.23515755,0.3361142
629843818,0.23471802,0.3361142
630343818,0.23470801,0.3361142
630843818,0.233998,0.3361142
631343940,0.23663473,0.3361142
631843820,0.23386061,0.3361142
632343818,0.23523599,0.3361142
632843819,0.23466402,0.3361142
633343863,0.23500931,0.3361142
633843818,0.23432708,0.3361142
634343985,0.23496401,0.3361142
634843897,0.23366112,0.3361142
635343819,0.234828,0.3361142
635843818,0.23513645,0.3361142
636343819,0.23433751,0.3361142
636843819,0.23500597,0.3361142
637343863,0.235152,0.3361142
637844226,0.23439062,0.3361142
638343928,0.23440135,0.3361142
638843819,0.2340225,0.3361142
639843819,0.22748,0.3361142
640343898,0.22348666,0.3361142
640843818,0.23265278,0.3361142
641344167,0.23589677,0.3361142
641843897,0.23404193,0.3361142
642343819,0.23598403,0.3361142
642843818,0.22247398,0.3361142
643343846,0.22422802,0.3361142
643843819,0.22349,0.3361142
644343840,0.22382402,0.3361142
644843818,0.22327244,0.3361142
645343927,0.22377157,0.3361142
645843818,0.22254598,0.3361142
646344050,0.22371995,0.3361142
646843819,0.22245145,0.3361142
647343819,0.22484446,0.3361142
647843819,0.22198159,0.3361142
648343819,0.22461444,0.3361142
648843894,0.22309756,0.3361142
649343846,0.223984,0.3361142
649844074,0.22338498,0.3361142
650343865,0.2246697,0.3361142
650843818,0.23184645,0.3361142
651343847,0.23632354,0.3361142
651843819,0.23426199,0.3361142
652344004,0.235398,0.3361142
652843818,0.23436248,0.3361142
653344081,0.23598284,0.3361142
653843819,0.23524082,0.3361142
654343819,0.23461753,0.3361142
654843845,0.23364198,0.3361142
655343821,0.235856,0.3361142
655843926,0.233966,0.3361142
656343843,0.23407048,0.3361142
656843819,0.23526955,0.3361142
657343817,0.23556495,0.3361142
657843818,0.23349756,0.3361142
658344048,0.23571247,0.3361142
658843819,0.23489153,0.3361142
659343902,0.23498446,0.3361142
659843820,0.23425955,0.3361142
660343819,0.23657,0.3361142
660843817,0.23407447,0.3361142
661343818,0.23591954,0.3361142
661844353,0.23399347,0.3361142
662343818,0.23594058,0.3361142
662843913,0.23314178,0.3361142
663343818,0.23543423,0.3361142
663843819,0.23411399,0.3361142
664343820,0.234186,0.3361142
664843818,0.23338646,0.3361142
665343819,0.23689151,0.3361142
665843818,0.23392648,0.3361142
666343898,0.23404402,0.3361142
666843817,0.23481798,0.3361142
667343820,0.23468953,0.3361142
667843818,0.23395401,0.3361142
668343818,0.23481649,0.3361142
668843925,0.23371643,0.3361142
669343820,0.23485976,0.3361142
669843898,0.23338908,0.3361142
670343817,0.23498493,0.3361142
670843818,0.23431152,0.3361142
671343818,0.23595649,0.3361142
671843818,0.23335803,0.3361142
672343823,0.23598212,0.3361142
672843818,0.23447543,0.3361142
673343889,0.23428202,0.3361142
673844492,0.23535919,0.3361142
674343819,0.2346819,0.3361142
674843868,0.23487598,0.3361142
675343819,0.23385954,0.3361142
675843819,0.23586446,0.3361142
676343818,0.23392248,0.3361142
676843888,0.23412001,0.3361142
677343819,0.23580354,0.3361142
677843820,0.23455048,0.3361142
678343818,0.23472953,0.3361142
678843818,0.23341203,0.3361142
679343832,0.23582387,0.3361142
679843871,0.23534352,0.3361142
680343911,0.23474854,0.3361142
680843968,0.22835243,0.3361142
681343818,0.23518807,0.3361142
681843818,0.23537952,0.3361142
682343837,0.22941643,0.3361142
682843832,0.23150551,0.3361142
683343839,0.23694015,0.3361142
683843888,0.23458648,0.3361142
684343846,0.2345832,0.3361142
684843826,0.23543662,0.3361142
685343818,0.23488575,0.3361142
685844401,0.23407447,0.3361142
686343820,0.2348159,0.3361142
686843821,0.23364049,0.3361142
687343888,0.23424244,0.3361142
687843823,0.23362613,0.3361142
688343818,0.23522586,0.3361142
688843851,0.23337615,0.3361142
689343819,0.23508549,0.3361142
689843820,0.23396444,0.3361142
690343818,0.23552752,0.3361142
690843917,0.23243797,0.3361142
691343825,0.23757416,0.3361142
691843890,0.23369116,0.3361142
692343818,0.23562038,0.3361142
692844054,0.23362714,0.3361142
693343818,0.23647821,0.3361142
693843835,0.23324609,0.3361142
694343917,0.234608,0.3361142
694843848,0.22927159,0.3361142
697844073,0.23211563,0.3361142
698343819,0.23490179,0.3361142
698843823,0.233774,0.3361142
699343818,0.23536599,0.3361142
699843821,0.23383707,0.3361142
700343818,0.2344454,0.3361142
700843846,0.23347956,0.3361142
701343897,0.23614597,0.3361142
701843858,0.23319578,0.3361142
702343818,0.23485881,0.3361142
702843846,0.23274755,0.3361142
703343819,0.23624402,0.3361142
703843898,0.23358864,0.3361142
704343834,0.23466253,0.3361142
704843898,0.23392302,0.3361142
705343818,0.23401845,0.3361142
705843818,0.234196,0.3361142
706343838,0.23460197,0.3361142
706843846,0.23433352,0.3361142
707343820,0.23489708,0.3361142
707843839,0.23381245,0.3361142
708343938,0.23350316,0.3361142
708843845,0.23422134,0.3361142
709343818,0.23408598,0.3361142
709844020,0.23355597,0.3361142
710343820,0.23381048,0.3361142
710843819,0.23345554,0.3361142
711343818,0.23443246,0.3361142
711843897,0.23393351,0.3361142
712343819,0.23386645,0.3361142
712843820,0.23408306,0.3361142
713343861,0.23442477,0.3361142
713843864,0.23331606,0.3361142
714343835,0.2342295,0.3361142
714843844,0.23395246,0.3361142
715343896,0.23418152,0.3361142
715843913,0.23389244,0.3361142
716343821,0.23414397,0.3361142
716844118,0.23435897,0.3361142
717343829,0.2349897,0.3361142
717843818,0.23409313,0.3361142
718343820,0.23473048,0.3361142
718843927,0.23356956,0.3361142
719343819,0.23537153,0.3361142
719843841,0.23375094,0.3361142
720343853,0.23580152,0.3361142
720843818,0.23483795,0.3361142
721343834,0.23541445,0.3361142
721844021,0.23123354,0.3361142
722343889,0.23538846,0.3361142
722843818,0.23511153,0.3361142
723343821,0.23264247,0.3361142
723843837,0.23432952,0.3361142
724343818,0.23540449,0.3361142
724843819,0.23218751,0.3361142
725344371,0.23666519,0.3361142
725844016,0.23374552,0.3361142
726343818,0.2355408,0.3361142
726843819,0.23291802,0.3361142
727343820,0.235506,0.3361142
727843817,0.23315245,0.3361142
728343818,0.235192,0.3361142
728844169,0.23339665,0.3361142
729343951,0.23573852,0.3361142
729843820,0.23316997,0.3361142
730343817,0.23480844,0.3361142
730843818,0.23382401,0.3361142
731343818,0.23561954,0.3361142
731843818,0.23353201,0.3361142
732343819,0.235488,0.3361142
732843970,0.23382199,0.3361142
733343818,0.23535597,0.3361142
733843818,0.23285401,0.3361142
734343819,0.23585802,0.3361142
734843826,0.23418427,0.3361142
735343818,0.23455375,0.3361142
735843819,0.23530197,0.3361142
736343898,0.23468244,0.3361142
736843818,0.23327756,0.3361142
737344423,0.23507851,0.3361142
737843820,0.23275715,0.3361142
738343818,0.23482603,0.3361142
738843819,0.23408955,0.3361142
739343819,0.23522198,0.3361142
739844020,0.23256648,0.3361142
740343822,0.2347241,0.3361142
740844260,0.23304975,0.3361142
741343818,0.23568434,0.3361142
741843818,0.23291355,0.3361142
742343818,0.23402047,0.3361142
742843819,0.23387152,0.3361142
743343906,0.23362476,0.3361142
743843818,0.23418975,0.3361142
744343819,0.23369956,0.3361142
744843818,0.23407847,0.3361142
745343818,0.23350555,0.3361142
745843819,0.234828,0.3361142
746343841,0.23391771,0.3361142
746843926,0.2341643,0.3361142
747343818,0.23453045,0.3361142
747843819,0.2341395,0.3361142
748343836,0.23465204,0.3361142
748843818,0.23318791,0.3361142
749344437,0.23537755,0.3361142
749843818,0.23387307,0.3361142
750343920,0.23488754,0.3361142
750843817,0.23258448,0.3361142
751343822,0.23674506,0.3361142
751843818,0.23337895,0.3361142
752343859,0.2344243,0.3361142
752843819,0.23495126,0.3361142
753343828,0.23456377,0.3361142
753843931,0.23362422,0.3361142
754343856,0.22644925,0.3361142
754843820,0.22505063,0.3361142
755343865,0.23466194,0.3361142
755843818,0.23372597,0.3361142
756343819,0.23519999,0.3361142
756843825,0.23452955,0.3361142
757343902,0.23405248,0.3361142
757843818,0.23369002,0.3361142
758343890,0.22923446,0.3361142
758843819,0.23473352,0.3361142
759343820,0.23315507,0.3361142
759843844,0.23513168,0.3361142
760343843,0.23404753,0.3361142
760843893,0.23436373,0.3361142
761344028,0.23531997,0.3361142
761843818,0.23492646,0.3361142
762343822,0.23383862,0.3361142
762843818,0.23357695,0.3361142
763343820,0.23500401,0.3361142
763843817,0.23388249,0.3361142
764343915,0.23393154,0.3361142
764844249,0.22584069,0.3361142
768344062,0.22776622,0.3361142
768843819,0.2368012,0.3361142
769343818,0.23546493,0.3361142
769843817,0.23344356,0.3361142
770343845,0.237064,0.3361142
770843819,0.23411202,0.3361142
771343909,0.23497999,0.3361142
771843920,0.25236905,0.3361142
772343845,0.36856753,0.3361142
772843817,0.23374647,0.3361142
773344027,0.23566353,0.3361142
773843819,0.234456,0.3361142
774343819,0.23611999,0.3361142
774843951,0.23453355,0.3361142
775343819,0.2365585,0.3361142
775843819,0.2338435,0.3361142
776343819,0.23604697,0.3361142
776843876,0.2653572,0.3361142
777343869,0.35411638,0.3361142
777843820,0.23262107,0.3361142
778343914,0.23560292,0.3361142
778843819,0.23316401,0.3361142
779343914,0.23527247,0.3361142
779843818,0.23163003,0.3361142
780344114,0.23594034,0.3361142
780843820,0.23294193,0.3361142
781343819,0.23477352,0.3361142
781843887,0.23335445,0.3361142
782343847,0.23387152,0.3361142
782843819,0.234196,0.3361142
783343819,0.23413247,0.3361142
783843818,0.23426199,0.3361142
784343819,0.234142,0.3361142
784843818,0.23466551,0.3361142
785344102,0.23371649,0.3361142
785843818,0.23409599,0.3361142
786343820,0.23425156,0.3361142
786843818,0.2337305,0.3361142
787343819,0.23371553,0.3361142
787843818,0.38099802,0.3361142
788343819,0.22341758,0.3361142
788844228,0.22336173,0.3361142
789343896,0.22286987,0.3361142
789843826,0.22316045,0.3361142
790343818,0.22222358,0.3361142
790843819,0.223432,0.3361142
791343819,0.22416198,0.3361142
791843818,0.22223842,0.3361142
792344021,0.22297949,0.3361142
792843818,0.22274041,0.3361142
793343819,0.26008546,0.3361142
793843818,0.3521567,0.3361142
794343819,0.2353875,0.3361142
794843820,0.23595,0.3361142
795343819,0.23489201,0.3361142
795844021,0.2348516,0.3361142
796343818,0.23548466,0.3361142
796843820,0.23462552,0.3361142
797343818,0.2351265,0.3361142
797843818,0.23525447,0.3361142
798343839,0.23521954,0.3361142
798843832,0.23400885,0.3361142
799343897,0.23544717,0.3361142
799843817,0.23436248,0.3361142
800343819,0.23206955,0.3361142
800844172,0.22343117,0.3361142
801343818,0.22507644,0.3361142
801843840,0.22269356,0.3361142
802343818,0.22493243,0.3361142
802843895,0.22241956,0.3361142
803343817,0.22496444,0.3361142
803843828,0.22301751,0.3361142
804343960,0.37259912,0.3361142
804843820,0.22282147,0.3361142
805343818,0.22433448,0.3361142
805843824,0.22516376,0.3361142
806343897,0.23607838,0.3361142
806843840,0.23341161,0.3361142
807343819,0.23569047,0.3361142
807843819,0.23389202,0.3361142
808343818,0.23437399,0.3361142
808843818,0.23348403,0.3361142
809343819,0.23510402,0.3361142
809843926,0.233562,0.3361142
810343839,0.2653153,0.3361142
810843818,0.35209602,0.3361142
814343817,0.2344845,0.3361142
814843819,0.23444003,0.3361142
815343818,0.23602647,0.3361142
815843838,0.23502415,0.3361142
816343819,0.23543143,0.3361142
816843939,0.2338134,0.3361142
817343820,0.23583275,0.3361142
817843862,0.23596126,0.3361142
818343819,0.23583227,0.3361142
818843905,0.23491961,0.3361142
819343819,0.23597461,0.3361142
819843916,0.22435892,0.3361142
820343899,0.22439152,0.3361142
820843818,0.22340798,0.3361142
821343818,0.22357202,0.3361142
821843846,0.22444397,0.3361142
822343818,0.22320801,0.3361142
822843849,0.23068768,0.3361142
823343818,0.23646069,0.3361142
823843919,0.2346865,0.3361142
824343818,0.23581553,0.3361142
824844475,0.23428446,0.3361142
825343819,0.23658597,0.3361142
825843820,0.23501551,0.3361142
826343818,0.23328203,0.3361142
826843819,0.23581398,0.3361142
827343900,0.23493999,0.3361142
827843848,0.23459351,0.3361142
828344280,0.23552781,0.3361142
828843864,0.2343396,0.3361142
829343819,0.23520398,0.3361142
829843845,0.23433954,0.3361142
830343818,0.23512447,0.3361142
830843990,0.23460245,0.3361142
831343818,0.23560303,0.3361142
831843819,0.23483002,0.3361142
832343822,0.23466402,0.3361142
832843823,0.23494011,0.3361142
833343817,0.2342208,0.3361142
833843846,0.23528308,0.3361142
834343925,0.235318,0.3361142
834843822,0.23339754,0.3361142
835343871,0.23592043,0.3361142
835843846,0.235484,0.3361142
836343820,0.23515248,0.3361142
836844042,0.2343998,0.3361142
837343818,0.23579425,0.3361142
837843904,0.23474997,0.3361142
838343818,0.23458356,0.3361142
838843821,0.23465002,0.3361142
839343818,0.23566401,0.3361142
839843818,0.23412597,0.3361142
840344328,0.23497128,0.3361142
840843867,0.23449624,0.3361142
841343948,0.23586363,0.3361142
841843818,0.23357177,0.3361142
842343819,0.23531598,0.3361142
842843940,0.23399597,0.3361142
843343817,0.23425645,0.3361142
843844105,0.23580158,0.3361142
844343818,0.2357384,0.3361142
844843923,0.23358351,0.3361142
845343818,0.235358,0.3361142
845843819,0.23430401,0.3361142
846343820,0.23608154,0.3361142
846843862,0.23364961,0.3361142
847343821,0.236215,0.3361142
847843820,0.23331046,0.3361142
848343914,0.23560399,0.3361142
848844261,0.22618353,0.3361142
849343818,0.22527248,0.3361142
849843834,0.22226691,0.3361142
850343818,0.23215544,0.3361142
850843820,0.23369908,0.3361142
851343818,0.23657495,0.3361142
851843916,0.2329055,0.3361142
852344509,0.23630989,0.3361142
852843819,0.23339653,0.3361142
853343835,0.23596197,0.3361142
853843817,0.23348242,0.3361142
854343819,0.23655355,0.3361142
854843818,0.22611046,0.3361142
855343886,0.22413152,0.3361142
855843820,0.22355002,0.3361142
856343818,0.22514248,0.3361142
856843818,0.23352355,0.3361142
857343818,0.23660803,0.3361142
857843820,0.23508555,0.3361142
858343818,0.23570645,0.3361142
858843930,0.23415846,0.3361142
859343991,0.23656464,0.3361142
859843818,0.23346782,0.3361142
860343820,0.23561198,0.3361142
860843818,0.23441797,0.3361142
861343820,0.236054,0.3361142
861843839,0.22533798,0.3361142
862343891,0.22374201,0.3361142
862843818,0.23136044,0.3361142
863343818,0.23527402,0.3361142
863843818,0.23433155,0.3361142
864343954,0.23463267,0.3361142
864843845,0.23419726,0.3361142
865343841,0.23515952,0.3361142
865843889,0.23485798,0.3361142
866343819,0.23458648,0.3361142
866843818,0.23487002,0.3361142
867343837,0.22502744,0.3361142
867844023,0.22424549,0.3361142
868343818,0.23339677,0.3361142
868843819,0.23528153,0.3361142
870343844,0.23755813,0.3361142
870843818,0.2339437,0.3361142
871344028,0.23546606,0.3361142
871843818,0.23509979,0.3361142
872343819,0.23474753,0.3361142
872843910,0.23394448,0.3361142
873343857,0.23522568,0.3361142
873843887,0.2344923,0.3361142
874343820,0.233998,0.3361142
874843834,0.23385948,0.3361142
875343856,0.23502457,0.3361142
875843818,0.23019564,0.3361142
879843900,0.23924798,0.3361142
880343865,0.23590553,0.3361142
880843845,0.23384142,0.3361142
881343842,0.23507977,0.3361142
881843834,0.2350862,0.3361142
882343883,0.23625731,0.3361142
882843818,0.23352188,0.3361142
883343898,0.23631752,0.3361142
883843835,0.23304844,0.3361142
884343819,0.23572552,0.3361142
884843819,0.229038,0.3361142
885343846,0.22454447,0.3361142
885843821,0.233868,0.3361142
886343840,0.23534364,0.3361142
886843895,0.23372984,0.3361142
887343846,0.23598248,0.3361142
887843820,0.23339552,0.3361142
888344021,0.236305,0.3361142
888843818,0.23329222,0.3361142
889343820,0.23581398,0.3361142
889843819,0.23217952,0.3361142
890343901,0.22926599,0.3361142
890843818,0.23440647,0.3361142
891343845,0.234864,0.3361142
891843822,0.23522258,0.3361142
892343866,0.23501742,0.3361142
892843818,0.23400801,0.3361142
893343847,0.23582602,0.3361142
893843900,0.23335153,0.3361142
894343911,0.23548645,0.3361142
894843818,0.233976,0.3361142
895343847,0.23559952,0.3361142
895843821,0.2240631,0.3361142
896343818,0.22438133,0.3361142
896843817,0.22223246,0.3361142
897343923,0.22399354,0.3361142
897843820,0.22509754,0.3361142
898343842,0.23414248,0.3361142
898843912,0.23559219,0.3361142
899343820,0.23481166,0.3361142
899843819,0.23512954,0.3361142
900344041,0.23479849,0.3361142
900843897,0.23463756,0.3361142
901343818,0.23462248,0.3361142
901843820,0.23441601,0.3361142
902343822,0.23466414,0.3361142
902843818,0.23541188,0.3361142
903343819,0.23463553,0.3361142
903844306,0.23418283,0.3361142
904343939,0.23467213,0.3361142
904843818,0.23514402,0.3361142
905343819,0.23440552,0.3361142
905843819,0.23419201,0.3361142
906343918,0.23522198,0.3361142
906843821,0.23387647,0.3361142
907344116,0.23487693,0.3361142
907843897,0.23450881,0.3361142
908343818,0.23475999,0.3361142
908843818,0.23407203,0.3361142
909343818,0.236144,0.3361142
909843819,0.23236352,0.3361142
910343818,0.23477244,0.3361142
910843819,0.23488152,0.3361142
911343927,0.23613244,0.3361142
911843819,0.23420751,0.3361142
912344485,0.23380446,0.3361142
912843820,0.23553848,0.3361142
913343818,0.23511952,0.3361142
913843819,0.23345798,0.3361142
914343856,0.23579007,0.3361142
914843895,0.23421425,0.3361142
915343818,0.23321754,0.3361142
915843898,0.22285277,0.3361142
916343819,0.224343,0.3361142
916843841,0.23194247,0.3361142
917343819,0.2347275,0.3361142
917843819,0.23452401,0.3361142
918343996,0.2350505,0.3361142
918843818,0.23314202,0.3361142
919343819,0.23678553,0.3361142
919843818,0.23366445,0.3361142
920343823,0.23594803,0.3361142
920843819,0.232364,0.3361142
921343819,0.23736554,0.3361142
921843903,0.23077446,0.3361142
922343818,0.22430402,0.3361142
922843821,0.2232551,0.3361142
923343819,0.2247749,0.3361142
923843846,0.23402202,0.3361142
924343838,0.23494202,0.3361142
924843825,0.23441869,0.3361142
925343921,0.23545128,0.3361142
925843818,0.23362398,0.3361142
926343819,0.23631555,0.3361142
926843819,0.23364002,0.3361142
927343819,0.234532,0.3361142
927843953,0.2319746,0.3361142
928343819,0.23579437,0.3361142
928843955,0.23368752,0.3361142
929343818,0.23573095,0.3361142
929843819,0.23401552,0.3361142
930343819,0.23460448,0.3361142
930843860,0.23365176,0.3361142
931343819,0.23763007,0.3361142
931843820,0.23361355,0.3361142
932343900,0.23617893,0.3361142
932843840,0.23319376,0.3361142
933343818,0.23610193,0.3361142
933843853,0.23332262,0.3361142
934343820,0.23496598,0.3361142
934843819,0.23394352,0.3361142
935343823,0.23530847,0.3361142
935843899,0.23347956,0.3361142
936343838,0.23471552,0.3361142
936843867,0.23422486,0.3361142
937343840,0.23530412,0.3361142
937843818,0.233114,0.3361142
938343856,0.235879,0.3361142
938843859,0.2342881,0.3361142
939343891,0.23458028,0.3361142
939843985,0.23435867,0.3361142
940343819,0.23497802,0.3361142
940843888,0.23497343,0.3361142
941343820,0.23530656,0.3361142
941843818,0.23470044,0.3361142
942343820,0.23606753,0.3361142
942843913,0.23413801,0.3361142
943344231,0.23522651,0.3361142
943843846,0.23457026,0.3361142
944343820,0.2347247,0.3361142
944843846,0.23300755,0.3361142
945343819,0.23563045,0.3361142
945843892,0.23526567,0.3361142
946343890,0.23405665,0.3361142
946843819,0.23482352,0.3361142
947343818,0.23536849,0.3361142
947843818,0.23418355,0.3361142
948343844,0.23453611,0.3361142
948843847,0.23531944,0.3361142
949343822,0.23483598,0.3361142
949843909,0.23447847,0.3361142
950343820,0.234828,0.3361142
950843845,0.234532,0.3361142
951343818,0.23510998,0.3361142
951844023,0.23506808,0.3361142
