timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
105891894,-0.6592164,0.0009455026,-0.6628925,-0.6625682,-0.6626211,-0.65557736,-0.6978406,-0.8425684,-0.8425417,-0.84256077,-0.8438606,-0.83432007,0.8000326,0.79928017,0.79953766,0.79610825,0.8216257,0.00049549196,0.17137842,0.34502003,0.4829379,0.00016813441
106097190,-0.67035824,0.00096788467,-0.6740206,-0.67392206,-0.673887,-0.66655564,-0.70835114,-0.8425684,-0.8425417,-0.84256077,-0.8438606,-0.83432007,0.8000326,0.79928017,0.79953766,0.79610825,0.8216257,0.00049549196,0.17137842,0.34502003,0.4829379,0.00016813441
106297646,-0.6745516,0.0009852167,-0.67823696,-0.67792726,-0.67797434,-0.67090136,-0.7131852,-0.66778564,-0.6677141,-0.6677599,-0.6704035,-0.6541834,0.72069645,0.71994686,0.7201977,0.7160921,0.7452564,0.0004943459,0.17121494,0.34452254,0.4836039,0.00016422127
106493118,-0.67986125,0.0010044168,-0.6835325,-0.6834259,-0.683394,-0.67607135,-0.7178852,-0.56420326,-0.5641203,-0.5641718,-0.5670872,-0.5495806,0.64147377,0.64070606,0.64095974,0.6364002,0.6682358,0.0004937603,0.17112271,0.3442578,0.48396358,0.00016219288
106693526,-0.67920077,0.001023558,-0.68287545,-0.6827699,-0.6827376,-0.6754128,-0.7172275,-0.58760643,-0.58751965,-0.58757305,-0.59055233,-0.57285404,0.66055584,0.6597862,0.66003704,0.65522766,0.6884489,0.00049312174,0.17101654,0.34396258,0.4843678,0.00015999647
106893934,-0.67369604,0.0010427103,-0.6773733,-0.6772732,-0.67723876,-0.6699045,-0.71171916,-0.65315723,-0.6530647,-0.6531229,-0.6562958,-0.6377182,0.5928831,0.5921345,0.59237576,0.5874882,0.6209612,0.000492681,0.17096749,0.34378895,0.48459235,0.00015849785
107099230,-0.66518176,0.0010628174,-0.6688596,-0.66876787,-0.6687302,-0.66138196,-0.7031957,-0.7397804,-0.73967457,-0.7397413,-0.74327374,-0.7229557,0.5058994,0.50517845,0.50540924,0.5005617,0.5335245,0.00049255235,0.17101428,0.3438141,0.48452103,0.00015806487
107289862,-0.6634551,0.0010797586,-0.667132,-0.6670421,-0.66700375,-0.65965265,-0.70146453,-0.72166634,-0.72154427,-0.7216215,-0.725605,-0.7030535,0.5278578,0.527174,0.5273924,0.52269554,0.55443,0.00049249036,0.1710853,0.34388602,0.4843784,0.000157832
107490270,-0.6682552,0.0010987876,-0.6719308,-0.67183656,-0.67179984,-0.6644569,-0.7062619,-0.6020012,-0.60187435,-0.60195637,-0.6061449,-0.58261967,0.52455616,0.5238924,0.5241041,0.5194292,0.55084705,0.00049234397,0.17112216,0.34389347,0.48433474,0.00015728011
107690679,-0.6739733,0.0011178189,-0.67764884,-0.6775494,-0.677515,-0.67018235,-0.71197546,-0.4247141,-0.42459106,-0.42466927,-0.42878723,-0.4057207,0.53366756,0.5330124,0.53321934,0.52848434,0.560153,0.00049195945,0.17107154,0.34373206,0.48454848,0.00015591104
107891086,-0.67824423,0.0011369057,-0.68191844,-0.68181545,-0.6817824,-0.67445874,-0.7162333,-0.3788557,-0.37874413,-0.37881088,-0.38259125,-0.36139965,0.36305618,0.3624096,0.36261368,0.35781384,0.3897934,0.0004917606,0.17105983,0.3436671,0.48462614,0.00015516923
108091494,-0.6787935,0.0011561099,-0.68246734,-0.682364,-0.68233126,-0.67500997,-0.7167713,-0.43069744,-0.43059444,-0.43065453,-0.43418598,-0.41439915,0.400836,0.40021515,0.40041065,0.39574146,0.42677307,0.0004915419,0.17104469,0.34359315,0.48471618,0.00015437775
108291902,-0.6799098,0.0011764067,-0.6835834,-0.68347913,-0.6834469,-0.6761272,-0.7178883,-0.43069744,-0.43059444,-0.43065453,-0.43418598,-0.41439915,0.400836,0.40021515,0.40041065,0.39574146,0.42677307,0.0004915419,0.17104469,0.34359315,0.48471618,0.00015437775
108492321,-0.6749083,0.0011948153,-0.6785811,-0.67848206,-0.67844796,-0.67112553,-0.712854,-0.1877966,-0.18768883,-0.18774986,-0.19137764,-0.1713171,0.39022064,0.3896942,0.3898592,0.38585377,0.41234303,0.00049114606,0.17099436,0.34343117,0.48493043,0.00015293807
108692719,-0.6730663,0.0012142848,-0.6767385,-0.6766414,-0.6766065,-0.6692844,-0.7109923,-0.11760044,-0.117486954,-0.1175518,-0.12130165,-0.10069466,0.22031784,0.21984577,0.21999168,0.21639061,0.24014568,0.00049099757,0.1709672,0.34335995,0.48502943,0.0001523847
108898014,-0.67014074,0.0012347928,-0.6738134,-0.67371935,-0.67368335,-0.6663581,-0.70805514,-0.20306015,-0.20294952,-0.20301342,-0.20671654,-0.18643856,0.37547398,0.37504292,0.37517357,0.37183952,0.39375305,0.0004907763,0.17092878,0.34325665,0.48517212,0.00015161009
109088651,-0.66444176,0.0012523038,-0.6681136,-0.66802496,-0.6679867,-0.66065556,-0.7023359,-0.15560246,-0.15550232,-0.15555859,-0.1590023,-0.14016247,0.15962982,0.15922642,0.1593504,0.15620995,0.17679691,0.0004907562,0.17093855,0.34326428,0.48515487,0.00015149174
109289067,-0.6624029,0.0012726242,-0.66607493,-0.6659883,-0.6659492,-0.658615,-0.7002955,-0.15560246,-0.15550232,-0.15555859,-0.1590023,-0.14016247,0.15962982,0.15922642,0.1593504,0.15620995,0.17679691,0.0004907562,0.17093855,0.34326428,0.48515487,0.00015149174
109494350,-0.6682842,0.0012917572,-0.6719542,-0.6718622,-0.6718252,-0.66450423,-0.7061597,-0.1534214,-0.15334034,-0.15338802,-0.15630436,-0.14030933,0.20292282,0.20256042,0.20267105,0.19982243,0.21844864,0.0004905837,0.17091404,0.34319073,0.48525378,0.00015085029
109689877,-0.6797515,0.0013127204,-0.68341976,-0.68331707,-0.68328416,-0.67598337,-0.717625,-0.0031766891,-0.0031061172,-0.0031471252,-0.0058088303,0.008797646,0.1394186,0.13908195,0.13918686,0.13651752,0.15391159,0.0004904581,0.17088026,0.34311667,0.48536217,0.00015041007
109890279,-0.68319815,0.0013314558,-0.68686557,-0.6867602,-0.68672854,-0.6794349,-0.721064,0.07217693,0.072226524,0.07219982,0.070139885,0.08153534,0.10445881,0.10414219,0.10424137,0.10171318,0.11816025,0.00049032446,0.17083997,0.34303215,0.4854876,0.00014995078
110090688,-0.67660576,0.0013515303,-0.6802737,-0.6801745,-0.6801406,-0.672838,-0.71445906,0.0017347336,0.0017786026,0.0017547607,-9.536743e-05,0.010138512,0.09797478,0.09770298,0.09778881,0.095602036,0.109770775,0.0004902496,0.17081955,0.34298754,0.48555297,0.00014969026
110291094,-0.66902864,0.0013716737,-0.67269754,-0.6726055,-0.67256874,-0.66525507,-0.7068724,-0.078977585,-0.07893658,-0.07895565,-0.08069801,-0.071097374,0.16998291,0.16975021,0.16982365,0.16796303,0.17996788,0.0004901787,0.17080398,0.34295025,0.48560607,0.00014945307
110491502,-0.6729322,0.0013917888,-0.6766002,-0.67650455,-0.6764691,-0.6691622,-0.71077555,-0.11138058,-0.11134434,-0.11136055,-0.11300945,-0.10395622,0.06807327,0.067873955,0.0679369,0.06633282,0.07663727,0.00049019407,0.17081308,0.34296593,0.48558134,0.00014949129
110691910,-0.68748325,0.0014120131,-0.69114935,-0.69104,-0.6910099,-0.6837259,-0.7253386,-0.11138058,-0.11134434,-0.11136055,-0.11300945,-0.10395622,0.06807327,0.067873955,0.0679369,0.06633282,0.07663727,0.00049019407,0.17081308,0.34296593,0.48558134,0.00014949129
110892321,-0.70012397,0.0014331606,-0.7037884,-0.7036671,-0.7036417,-0.696379,-0.7379817,0.002026558,0.002026558,0.00203228,0.0013256073,0.0053892136,0.0539999,0.053797722,0.053857803,0.05216503,0.063103676,0.0004901005,0.17078432,0.34290585,0.4856705,0.00014917123
111087838,-0.7007871,0.0014521221,-0.70445114,-0.7043293,-0.7043041,-0.69704306,-0.73864144,-0.04545307,-0.04547119,-0.04545307,-0.045594215,-0.044488907,-0.009395599,-0.00961113,-0.009547234,-0.011407852,0.000667572,0.00049010926,0.17078678,0.34291136,0.48566246,0.00014919024
111298022,-0.7003657,0.0014732303,-0.70402884,-0.70390755,-0.703882,-0.69662106,-0.73821396,5.6266785e-05,2.670288e-05,5.340576e-05,0.00022125244,-0.0003118515,-0.12159729,-0.12181187,-0.12174797,-0.12361622,-0.11148453,0.00049018953,0.17080916,0.3429597,0.48559156,0.0001494349
111493542,-0.70360047,0.0014912122,-0.70726234,-0.7071382,-0.7071138,-0.6998588,-0.74144614,0.030262947,0.030226707,0.030255318,0.030615807,0.029047966,-0.058740616,-0.058939934,-0.058879852,-0.060646057,-0.049189568,0.0004902294,0.17082077,0.34298417,0.48555526,0.00014955047
111689065,-0.709996,0.0015125269,-0.7136565,-0.71352625,-0.7135044,-0.7062601,-0.7478427,0.0010843277,0.0010442734,0.0010757446,0.0015659332,-0.0007009506,-0.058522224,-0.058709145,-0.05865383,-0.06031704,-0.049538612,0.00049026415,0.17083055,0.3430052,0.4855243,0.00014965236
111889470,-0.7168206,0.0015314545,-0.7204792,-0.72034264,-0.7203234,-0.71309054,-0.7546676,0.07260418,0.072561264,0.0725956,0.07323742,0.07015419,-0.09788799,-0.09806633,-0.098012924,-0.09959507,-0.08934021,0.00049033226,0.1708512,0.34304786,0.48546073,0.00014985667
112089878,-0.71809787,0.0015529412,-0.7217564,-0.7216185,-0.7215997,-0.71436894,-0.7559461,0.07260418,0.072561264,0.0725956,0.07323742,0.07015419,-0.09788799,-0.09806633,-0.098012924,-0.09959507,-0.08934021,0.00049033226,0.1708512,0.34304786,0.48546073,0.00014985667
112290288,-0.7185666,0.0015716909,-0.72222257,-0.72208434,-0.72206575,-0.71483755,-0.7564036,0.07067585,0.07062054,0.07066345,0.07171631,0.06644058,-0.14883232,-0.14900112,-0.14895058,-0.15046692,-0.14062119,0.0004905377,0.17091322,0.3431766,0.48526913,0.00015048691
112490695,-0.7220163,0.0015917722,-0.7256705,-0.7255292,-0.7255118,-0.71829027,-0.75984955,0.1232481,0.123187065,0.12323189,0.12446499,0.118255615,-0.08522797,-0.08539295,-0.08534336,-0.08681393,-0.07726669,0.0004906262,0.17094262,0.3432351,0.48518082,0.00015075163
112691102,-0.7262694,0.0016118516,-0.7299212,-0.7297759,-0.7297603,-0.72254616,-0.76409924,0.19636631,0.19630146,0.19634819,0.1977148,0.19078636,-0.22016335,-0.22031975,-0.22027397,-0.22167397,-0.21260262,0.0004908127,0.17100292,0.3433566,0.4849983,0.00015132669
112891512,-0.7320521,0.001631886,-0.7357012,-0.7355504,-0.7355369,-0.72833306,-0.76987845,0.22911644,0.22904491,0.22909737,0.23066139,0.22268677,-0.19723034,-0.19738674,-0.19734001,-0.19874382,-0.1896429,0.00049101474,0.1710702,0.34349048,0.48479638,0.00015194903
113096807,-0.7349144,0.0016528397,-0.7385605,-0.73840696,-0.73839456,-0.73119694,-0.7727334,0.26564503,0.26556587,0.265625,0.26745892,0.25805664,-0.19822311,-0.19837666,-0.19833088,-0.19971561,-0.1907177,0.0004912543,0.17115161,0.34365103,0.48455343,0.00015268853
113292326,-0.735414,0.0016716068,-0.73908854,-0.7388424,-0.7388656,-0.73173565,-0.7737386,0.20826054,0.20817184,0.20823479,0.2102232,0.199996,-0.28208256,-0.2822256,-0.2821808,-0.28349113,-0.27499676,0.0004915051,0.17123422,0.3438167,0.484304,0.00015347678
113487846,-0.73924464,0.0016916018,-0.7429163,-0.74267405,-0.7426956,-0.7355613,-0.77755463,0.28670597,0.28661633,0.28667927,0.28861427,0.27868462,-0.33203316,-0.33218956,-0.33214188,-0.3335743,-0.32428932,0.00049183535,0.17134354,0.3440352,0.48397493,0.00015452264
113688253,-0.744771,0.0017105746,-0.7484064,-0.7482444,-0.7482353,-0.7410568,-0.7825672,0.4343195,0.4342394,0.4342947,0.43590546,0.42770195,-0.3404436,-0.34062767,-0.34057045,-0.34227943,-0.33122635,0.00049224554,0.17148033,0.34430787,0.4835637,0.0001558322
113893550,-0.7490154,0.0017315139,-0.75264543,-0.7524799,-0.7524721,-0.7453038,-0.78679335,0.3396244,0.33956242,0.33960629,0.3406391,0.3355379,-0.3543749,-0.35463333,-0.35455704,-0.3570032,-0.3411827,0.00049265637,0.1716079,0.34456936,0.48317295,0.00015716112
117691526,-0.8274396,0.0019145323,-0.83039266,-0.8302028,-0.830216,-0.8243528,-0.8588802,0.68815804,0.6881666,0.68815994,0.6873255,0.692009,-0.8891144,-0.8894892,-0.8893776,-0.8924608,-0.87200546,0.0005087723,0.17374176,0.3513268,0.47420818,0.00021458305
117887046,-0.83927065,0.0019341882,-0.84221715,-0.84201646,-0.8420338,-0.83619046,-0.8707089,0.66443634,0.66432667,0.66439056,0.6659708,0.6580734,-0.8957567,-0.8959131,-0.89586544,-0.8971262,-0.8887167,0.0005095579,0.1739936,0.35183617,0.47344255,0.00021810427
118092342,-0.8467274,0.0019520236,-0.84966844,-0.8494607,-0.8494808,-0.84364635,-0.878182,0.8088398,0.80860615,0.8087406,0.8128195,0.7919321,-0.96110535,-0.9610548,-0.96106625,-0.96059704,-0.9636173,0.0005104237,0.17434734,0.3524922,0.4724281,0.00022190862
118292750,-0.84126395,0.0019508253,-0.8441838,-0.84398127,-0.8439993,-0.838171,-0.872628,0.760726,0.7602272,0.7605152,0.7700062,0.72099304,-0.95331764,-0.9528475,-0.95298386,-0.94911194,-0.9745836,0.00051215413,0.17527504,0.35407516,0.4699086,0.00022898718
118498061,-0.830516,0.0019482898,-0.83341473,-0.83322114,-0.83323604,-0.8274205,-0.86172384,0.8616438,0.86102295,0.8613844,0.8733349,0.8114958,-1.0820007,-1.0812969,-1.081501,-1.0757351,-1.1137934,0.0005129261,0.17585598,0.35498592,0.4684137,0.0002315782
118688699,-0.82663697,0.0019333182,-0.82950336,-0.8293136,-0.8293274,-0.8235564,-0.8575757,0.8676472,0.8669195,0.86734295,0.8814211,0.8084974,-1.0882006,-1.0872679,-1.0875416,-1.0799513,-1.1301622,0.00051349954,0.17645353,0.35586503,0.46693516,0.00023280094
118889086,-0.83529115,0.0019091811,-0.838112,-0.8379143,-0.8379319,-0.83224523,-0.8658696,0.9780054,0.9771795,0.9776602,0.9935732,0.9111357,-1.1364346,-1.1353016,-1.1356382,-1.1265383,-1.186902,0.0005142831,0.1772317,0.3570165,0.46500283,0.0002345918
119089494,-0.8387759,0.0018762095,-0.8415416,-0.84134036,-0.8413604,-0.8357732,-0.86887324,0.92451,0.923604,0.9241314,0.9415045,0.85156536,-1.0965986,-1.0953264,-1.0957031,-1.0856419,-1.1525717,0.00051493733,0.17799973,0.3581225,0.46312726,0.00023546656
119289901,-0.8387028,0.0018965215,-0.8414687,-0.84126705,-0.8412873,-0.8357003,-0.86880296,0.92451,0.923604,0.9241314,0.9415045,0.85156536,-1.0965986,-1.0953264,-1.0957031,-1.0856419,-1.1525717,0.00051493733,0.17799973,0.3581225,0.46312726,0.00023546656
119495198,-0.8403526,0.0017979764,-0.8429902,-0.8427881,-0.84281087,-0.83744943,-0.8692947,0.93815327,0.9371376,0.9377184,0.9566021,0.8591194,-1.110281,-1.1088123,-1.1092491,-1.0981274,-1.1727486,0.00051626255,0.17972976,0.3605785,0.4589379,0.0002376311
119690719,-0.84794736,0.0017600077,-0.8505191,-0.85031015,-0.8503369,-0.84510493,-0.8762876,0.9250965,0.9240484,0.9246435,0.9438057,0.84505844,-1.1065617,-1.1050377,-1.1054935,-1.0942345,-1.1701488,0.00051677035,0.18054856,0.3617093,0.456988,0.0002373765
119891130,-0.8515819,0.0017214104,-0.8540877,-0.8538762,-0.85390526,-0.84879637,-0.87931633,0.90734196,0.90627193,0.90687656,0.92608833,0.8273163,-1.0661802,-1.0646467,-1.0651064,-1.0540476,-1.1289454,0.0005174065,0.18140122,0.36291382,0.45492977,0.00023782135
120091534,-0.84661055,0.0016866921,-0.84905505,-0.8488487,-0.8488771,-0.8438732,-0.8737591,0.8871622,0.8860884,0.88669014,0.90559864,0.80859184,-1.0862293,-1.0846806,-1.0851517,-1.0742359,-1.1485348,0.00051779393,0.182174,0.36395392,0.4531173,0.00023706483
120291942,-0.84934914,0.0017069851,-0.8517936,-0.8515844,-0.8516139,-0.84661436,-0.87650275,0.8871622,0.8860884,0.88669014,0.90559864,0.80859184,-1.0862293,-1.0846806,-1.0851517,-1.0742359,-1.1485348,0.00051779393,0.182174,0.36395392,0.4531173,0.00023706483
120492350,-0.86279964,0.0016302876,-0.865128,-0.8649079,-0.8649438,-0.8601646,-0.88891965,0.90193367,0.9009094,0.901474,0.9188099,0.8302412,-0.9552994,-0.95378304,-0.9542427,-0.944088,-1.0140457,0.0005196635,0.18403348,0.366701,0.4485042,0.00024166287
120687870,-0.8751091,0.001609803,-0.87738997,-0.8771586,-0.8771997,-0.87252223,-0.90081304,0.888072,0.8870716,0.88761806,0.90427494,0.8193741,-0.98230934,-0.9808655,-0.98130417,-0.9718056,-1.037571,0.0005203181,0.18482433,0.36783427,0.44657817,0.00024284882
120893166,-0.8939515,0.0015941162,-0.89619166,-0.8959428,-0.8959917,-0.89141494,-0.9193033,0.7933798,0.7924347,0.79294777,0.8084564,0.72955036,-0.9176388,-0.91627693,-0.91669464,-0.9079342,-0.96886826,0.0005207375,0.18545869,0.36871487,0.44506267,0.00024312873
121093574,-0.91437536,0.0015852524,-0.9165806,-0.9163129,-0.9163698,-0.9118848,-0.9394321,0.77858543,0.7776747,0.77817154,0.7928896,0.71813107,-0.9141178,-0.9128475,-0.9132385,-0.9052067,-0.96131134,0.0005211628,0.18606415,0.36955935,0.44361177,0.0002436335
121293982,-0.90000254,0.0015792234,-0.9021808,-0.9019263,-0.9019785,-0.8975206,-0.9247937,0.77925396,0.77837753,0.7788553,0.79286194,0.721838,-0.9988861,-0.9977207,-0.9980755,-0.99079514,-1.0418663,0.00052144367,0.18661289,0.37029868,0.44232348,0.00024352224
121494390,-0.8620897,0.0015775462,-0.86424774,-0.86402863,-0.86406726,-0.85959333,-0.8866288,0.6216421,0.6208286,0.6212702,0.63417435,0.5688181,-0.93844223,-0.9373627,-0.9376888,-0.9310589,-0.9777603,0.0005213098,0.18693458,0.37065658,0.44164607,0.0002415092
121689910,-0.84362394,0.0015809023,-0.84576654,-0.84556484,-0.845597,-0.841125,-0.8679868,0.63077354,0.6300707,0.6304512,0.641428,0.5858488,-0.8727093,-0.87168884,-0.87199783,-0.8657818,-0.9097233,0.0005211627,0.18720733,0.37095073,0.44108105,0.00023967776
121890319,-0.8669652,0.0015873814,-0.8690954,-0.86887217,-0.868913,-0.8644948,-0.8912524,0.749732,0.7491541,0.74946404,0.75835896,0.7132988,-0.8008518,-0.7998886,-0.80018044,-0.79434204,-0.83576393,0.000521218,0.18752304,0.37134942,0.44036728,0.00023910533
122090727,-0.9133426,0.0015984601,-0.91546315,-0.91519696,-0.91525495,-0.91091627,-0.9376254,0.8778963,0.8774109,0.8776703,0.8850775,0.8475685,-0.79136086,-0.79050255,-0.79076195,-0.78560066,-0.82234955,0.00052144355,0.18787669,0.37183836,0.4395239,0.00023957403
122291135,-0.93785423,0.0016134705,-0.94,-0.9400022,-0.9399538,-0.93514156,-0.96202064,0.57703114,0.57657146,0.57681656,0.5837736,0.54862976,-0.87245464,-0.8718004,-0.87199306,-0.8680601,-0.8961153,0.0005212305,0.18800619,0.3719435,0.43929115,0.00023793243
122491542,-0.92225116,0.0016279008,-0.924366,-0.9240914,-0.92415273,-0.9198352,-0.9465028,0.5249634,0.5245228,0.5247574,0.5313778,0.49802017,-0.9782715,-0.9778137,-0.9779396,-0.97517776,-0.99492455,0.0005211439,0.18814224,0.37209263,0.43900695,0.00023706983
122691950,-0.90575194,0.0016448947,-0.9078645,-0.90760565,-0.90766084,-0.9033188,-0.929979,0.5965347,0.5961523,0.59635735,0.6020355,0.5734234,-0.7592335,-0.7588444,-0.7589493,-0.75657463,-0.7735863,0.0005213787,0.18835638,0.37241745,0.4384668,0.00023796152
122892358,-0.8961965,0.0016627084,-0.89830726,-0.8980573,-0.89810914,-0.89375126,-0.92041755,0.6561203,0.6557808,0.65596294,0.66096973,0.6357527,-0.802886,-0.80255413,-0.80263805,-0.8006239,-0.8151331,0.0005216518,0.18857606,0.37276044,0.43790278,0.00023910285
123092766,-0.89793134,0.0016809449,-0.90004116,-0.89978945,-0.8998417,-0.8954852,-0.92216146,0.57754517,0.5772333,0.5774002,0.58198357,0.55890083,-0.836483,-0.8361969,-0.8362713,-0.83452606,-0.84710884,0.00052181154,0.18873742,0.373002,0.43749908,0.00023969304
123293174,-0.9023134,0.0016994765,-0.90442175,-0.904166,-0.90421975,-0.89986867,-0.92655134,0.58454895,0.58426285,0.58441544,0.58863926,0.56737804,-0.69975567,-0.69949627,-0.6995592,-0.6979799,-0.7094164,0.0005220573,0.18891253,0.37328288,0.43704176,0.0002407755
123488699,-0.91057914,0.001717998,-0.91268516,-0.91242194,-0.91247857,-0.90813875,-0.9348285,0.5754442,0.57515144,0.57530785,0.57964516,0.557848,-0.724226,-0.7240372,-0.7240734,-0.7229271,-0.73132515,0.00052241335,0.18911707,0.3736301,0.43648797,0.00024246259
123693990,-0.9058924,0.0017366662,-0.90802383,-0.90799576,-0.90795904,-0.90319014,-0.93010694,0.6374731,0.6372061,0.6373482,0.6412487,0.62164307,-0.7980919,-0.79789734,-0.7979336,-0.79678154,-0.8052654,0.000522728,0.18931201,0.3739564,0.4359649,0.00024395763
123899286,-0.95262444,0.0017582809,-0.9547565,-0.95477194,-0.95471793,-0.9498752,-0.9768054,0.7190714,0.7188463,0.7189646,0.72216797,0.70606995,-0.84753895,-0.8473406,-0.84737873,-0.84621525,-0.85485363,0.0005229635,0.18947981,0.3742299,0.43552217,0.00024504887
124089918,-0.9880619,0.001776562,-0.99019456,-0.99024177,-0.9901752,-0.9852816,-1.0122051,0.7190714,0.7188463,0.7189646,0.72216797,0.70606995,-0.84753895,-0.8473406,-0.84737873,-0.84621525,-0.85485363,0.0005229635,0.18947981,0.3742299,0.43552217,0.00024504887
124290329,-0.99046004,0.0017940194,-0.9925583,-0.992224,-0.9923087,-0.9880756,-1.0148268,0.6729536,0.67278194,0.67287254,0.67523766,0.66346836,-0.8888321,-0.8889103,-0.88885975,-0.88940525,-0.88593674,0.0005239681,0.18990953,0.3750348,0.4342814,0.0002503246
124490735,-0.9822013,0.0018134024,-0.9842947,-0.9839693,-0.9840504,-0.9798067,-1.0065367,0.61815643,0.6180477,0.618104,0.6194782,0.61274815,-1.0736189,-1.0738535,-1.0737543,-1.0752487,-1.0650969,0.00052480376,0.1901654,0.3755761,0.4334788,0.0002549393
124691142,-0.9671068,0.0018322627,-0.96919346,-0.9688828,-0.968958,-0.9647008,-0.9913739,0.7376528,0.73764896,0.7376499,0.73735046,0.73904324,-1.0774632,-1.077775,-1.077651,-1.079606,-1.0662689,0.00052554,0.1903467,0.37600154,0.43286723,0.00025909956
124891550,-0.94594777,0.0018493586,-0.94802433,-0.9477338,-0.9478013,-0.94353163,-0.97009164,0.7222614,0.7223835,0.7223196,0.72006416,0.73158455,-1.1579676,-1.1583605,-1.1582088,-1.1606455,-1.1439934,0.000526166,0.19043301,0.37628528,0.43249282,0.00026269784
125091958,-0.9287526,0.0018630791,-0.9308151,-0.93054026,-0.9306017,-0.9263414,-0.9527084,0.8005972,0.8008585,0.80071926,0.7962885,0.81872654,-1.0769196,-1.0773792,-1.0772076,-1.0800371,-1.0606966,0.0005263469,0.19031559,0.3762053,0.43268898,0.00026374104
125292365,-0.92049015,0.0018724226,-0.92253125,-0.92226416,-0.9223231,-0.91810393,-0.9441737,0.87472343,0.8750944,0.874897,0.8687782,0.89966965,-1.2005768,-1.2011299,-1.2009287,-1.2042885,-1.1811972,0.0005264133,0.190082,0.3759568,0.43317068,0.00026411982
125497662,-0.9055648,0.001878801,-0.907581,-0.90732753,-0.90738165,-0.9032077,-0.92890126,0.9890785,0.9895315,0.9892931,0.9819956,1.0187483,-1.1438246,-1.1444464,-1.144227,-1.1479616,-1.1221457,0.0005260579,0.18965013,0.37535447,0.4342072,0.00026208122
125698070,-0.8947779,0.0018801532,-0.89676565,-0.89652216,-0.89657295,-0.89245737,-0.91773653,0.88051605,0.8810196,0.8807516,0.87277985,0.9128618,-1.0618687,-1.0625458,-1.0623093,-1.0662985,-1.0385599,0.0005257537,0.18923523,0.3747863,0.4351924,0.00026032596
125888702,-0.892199,0.001879959,-0.89415514,-0.8939135,-0.8939642,-0.889925,-0.9147617,0.8150692,0.81560516,0.81532,0.807044,0.8485708,-1.0766935,-1.0774088,-1.0771608,-1.0813074,-1.0522909,0.00052562973,0.18887284,0.37432876,0.43601316,0.00025960236
126093998,-0.89676934,0.0018801764,-0.8986926,-0.89844644,-0.89849955,-0.894552,-0.9189227,0.95590067,0.9564452,0.95615435,0.9478774,0.9893365,-1.1560163,-1.1567535,-1.156497,-1.1606627,-1.1313305,0.00052532245,0.18840018,0.37369227,0.43712434,0.0002579392
126289518,-0.9085314,0.0018827193,-0.9104234,-0.91016674,-0.91022474,-0.9063711,-0.9303141,0.86273813,0.8632598,0.8629813,0.8551507,0.89429903,-1.1026316,-1.1033773,-1.103116,-1.1072063,-1.0782042,0.00052523427,0.18803209,0.3732392,0.43794602,0.00025751936
126489926,-0.918795,0.0018863103,-0.9206829,-0.9206731,-0.92063373,-0.9164122,-0.94014144,0.8806677,0.8811445,0.8808918,0.8738861,0.908844,-1.1933136,-1.1940489,-1.1937885,-1.1977215,-1.1696529,0.00052540336,0.18774737,0.37295562,0.43851295,0.00025860136
126690335,-0.91773623,0.0018930444,-0.91959953,-0.91958964,-0.9195508,-0.9153903,-0.9387805,0.9050064,0.9054346,0.9052086,0.8990412,0.9297552,-1.1203604,-1.1210518,-1.1208057,-1.1244345,-1.0983858,0.0005254901,0.18746877,0.3726562,0.4390903,0.00025926033
126890791,-0.92573696,0.0019018821,-0.92755324,-0.9272844,-0.9273486,-0.92369485,-0.9466438,0.76592207,0.7662959,0.7661004,0.7607951,0.7871733,-1.1895628,-1.1901875,-1.1899662,-1.1931849,-1.1699753,0.0005259335,0.18735163,0.37264296,0.43921757,0.00026191637
127091150,-0.94256157,0.0019158932,-0.9443628,-0.9440786,-0.944149,-0.9405563,-0.9633077,0.86328983,0.8636079,0.8634424,0.8589549,0.8812313,-1.065382,-1.0659065,-1.0657206,-1.0683861,-1.0491238,0.00052601343,0.18715753,0.37243798,0.43961602,0.0002625314
127291558,-0.97103906,0.0019300729,-0.972828,-0.97251856,-0.972599,-0.969075,-0.99167573,0.8138962,0.8141537,0.8140197,0.81039906,0.8283553,-1.0833588,-1.0837898,-1.0836363,-1.0858021,-1.0701313,0.0005261564,0.18702805,0.37232634,0.43985602,0.00026348804
127491966,-0.99802107,0.001948138,-0.9998018,-0.9994692,-0.9995589,-0.9960889,-1.0186023,0.74029446,0.74045134,0.7403703,0.7381077,0.74934006,-1.0817623,-1.0820885,-1.0819702,-1.0836134,-1.0717535,0.0005264263,0.18699926,0.37236848,0.43984067,0.00026513767
127687486,-1.015653,0.0019679773,-1.0174297,-1.0170826,-1.017178,-1.0137374,-1.0362204,0.771533,0.77155495,0.771544,0.77108,0.7734475,-1.0781794,-1.0783834,-1.0783043,-1.079339,-1.0719299,0.00052679336,0.18706687,0.3725526,0.43958643,0.00026729633
