timestamp,main_state
1227669653,8
1228175653,8
1228681654,8
1229187695,8
1229693675,8
1230199653,8
1230705654,8
1231211674,8
1231475654,8
1231519669,8
1232949653,8
1233455653,8
1233961677,8
1234467654,8
1234973671,8
1235479669,8
1235985749,8
1236491979,8
1236997677,8
1237504086,8
1238009675,8
1238515653,8
1239021666,8
1240539653,8
1241045654,8
1241551654,8
1242057653,8
1242563653,8
1243069682,8
1243575653,8
1244081653,8
1244587702,8
1245093678,8
1245599652,8
1246105653,8
1246611655,8
1247117654,8
1247623661,8
1248129655,8
1248635653,8
1249141653,8
1249647765,8
1250153768,8
1250659653,8
1251165655,8
1251671653,8
1252177653,8
1252683654,8
1253189653,8
1253695652,8
1253893655,8
1253904653,8
1254410654,8
1254916654,8
1255422695,8
1255928788,8
1256435054,8
1256940683,8
1257446699,8
1257952654,8
1258458964,8
1258964652,8
1259470703,8
1259976670,8
1260482696,8
1260988672,8
1261494653,8
1262000650,8
1262506653,8
1263012733,8
1263518654,8
1264024652,8
1264530654,8
1265036653,8
1265542715,8
1266048672,8
1266554653,8
1267060653,8
1267566680,8
1268072695,8
1268578671,8
1269084653,8
1269590747,8
1270096797,8
1270602653,8
1271108689,8
1271614688,8
1272120995,8
1272626671,8
1273132653,8
1273638652,8
1274144654,8
1274650654,8
1275156655,8
1275662677,8
1276168670,8
1276674679,8
1277180673,8
1277686653,8
1278192650,8
1278698675,8
1279204671,8
1279710671,8
1280216655,8
1280722652,8
1281228698,8
1281734655,8
1282240671,8
1282746670,8
1283252766,8
1283758756,8
1284264653,8
1284770735,8
1285276653,8
1285782914,8
1286288671,8
1286794653,8
1287300653,8
1287806655,8
1288312654,8
1288818658,8
1289324652,8
1289830652,8
1290336670,8
1290842711,8
1291348671,8
1291854653,8
1292360673,8
1292866656,8
1293372668,8
1293878653,8
1294384680,8
1294890664,8
1295396654,8
1295902654,8
1296409120,8
1296914731,8
1297421277,8
1297926654,8
1298432680,8
1298938654,8
1299444943,8
1299950669,8
1300456654,8
1300962713,8
1301468670,8
1301974654,8
1302480654,8
1302986654,8
1303492658,8
1303998653,8
1304504654,8
1305010652,8
1305516700,8
1306022652,8
1306528671,8
1307034655,8
1307540673,8
1312094672,8
1312600671,8
1313106653,8
1313612654,8
1314118654,8
1314624672,8
1315130653,8
1315636654,8
1316142654,8
1316648671,8
1317154661,8
1317660653,8
1318166653,8
1318672654,8
1319178701,8
1319684653,8
1320190675,8
1320696654,8
1321202722,8
1321708688,8
1322214653,8
1322720653,8
1323226775,8
1323733102,8
1324238653,8
1324744663,8
1325250666,8
1325756654,8
1326262699,8
1326768671,8
1327274652,8
1327780653,8
1328286654,8
1328792653,8
1329298654,8
1329804690,8
1330310679,8
1330816654,8
1331322654,8
1331828668,8
1332334654,8
1332840653,8
1333346653,8
1333852652,8
1334358670,8
1334864697,8
1335370653,8
1335876653,8
1336382655,8
1336888758,8
1337394846,8
1337900654,8
1338406654,8
1338912658,8
1339418653,8
1339924672,8
1340430652,8
1340936653,8
1341442656,8
1341948671,8
1342454653,8
1342960653,8
1343466667,8
1343972654,8
1344478653,8
1344984650,8
1345490653,8
1345996675,8
1346502659,8
1347008675,8
1347514657,8
1348020725,8
1348526654,8
1349032693,8
1349538653,8
1350044654,8
1350550722,8
1351056743,8
1351562654,8
1352068675,8
1352574652,8
1353080878,8
1353586674,8
1354092653,8
1354598652,8
1355104654,8
1355610654,8
1356116653,8
1356622677,8
1357128672,8
1357634652,8
1358140653,8
1358646654,8
1359152654,8
1359658653,8
1360164657,8
1360670657,8
1361176689,8
1361682702,8
1362188671,8
1362694650,8
1363200654,8
1363244654,8
1363751046,8
1364256700,8
1364763187,8
1365268672,8
1365774654,8
1366280655,8
1366786656,8
1367292655,8
1367798663,8
1368304671,8
1368810672,8
1369316654,8
1369822696,8
1370328682,8
1370834675,8
1371340653,8
1371846670,8
1375399652,8
1375905654,8
1376411709,8
1376917654,8
1377423693,8
1377929654,8
1378435653,8
1378941671,8
1379447736,8
1379953653,8
1380459654,8
1380965654,8
1381471655,8
1381977698,8
1382483654,8
1382989653,8
1383495653,8
1384002358,8
1384507657,8
1385013715,8
1385519673,8
1386025653,8
1386531654,8
1387037654,8
1387543659,8
1388049675,8
1388555679,8
1389061673,8
1389567654,8
1390073669,8
1390579670,8
1391086654,8
1391592677,8
1392098718,8
1392605305,8
1393110653,8
1393616654,8
1394122653,8
1394628672,8
1395134653,8
1395640725,8
1396146654,8
1396652654,8
1397158652,8
1397664651,8
1398170654,8
1398676653,8
1399182655,8
1399688672,8
1400194670,8
1400700718,8
1401206653,8
1401712652,8
1402218653,8
1402724653,8
1403230677,8
1404242654,8
1404748671,8
1404924703,8
1405431652,8
