timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
219845508,0.048,1.526,376,-1176,10000,-222,-658,-10000,-10000,-10000,-10000,1441,2000,1463,1467,900,900,900,900,1142,1219,1489,1026,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
220871917,0.05,1.6550001,376,-98,3799,-1920,-2220,-10000,-10000,-10000,-10000,1495,1689,1374,1389,900,900,900,900,1477,1341,1407,1379,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
221897976,0.038000003,1.5500001,376,1094,2436,-182,-3681,-10000,-10000,-10000,-10000,1554,1621,1465,1318,900,900,900,900,1370,1395,1478,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
222924942,0.041,1.268,376,-11,2380,-10000,-3791,-10000,-10000,-10000,-10000,1499,1618,950,1310,900,900,900,900,1465,1522,995,1489,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
227030488,0.036000002,1.4050001,376,229,2531,-10000,-3466,-10000,-10000,-10000,-10000,1511,1626,950,1326,900,900,900,900,1470,1522,995,1484,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
228057083,0.048,1.256,376,875,2583,-10000,-3593,-10000,-10000,-10000,-10000,1543,1629,950,1320,900,900,900,900,1465,1525,995,1489,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
229083943,0.048,1.457,376,4,5503,-10000,-6336,-10000,-10000,-10000,-10000,1500,1775,950,1183,900,900,900,900,1465,1526,995,1478,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
230110137,0.048,1.5450001,376,1064,7650,-10000,-8345,-10000,-10000,-10000,-10000,1553,1882,950,1082,900,900,900,900,1465,1526,995,1472,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
231136509,0.048,1.263,376,797,6937,-10000,-8435,-10000,-10000,-10000,-10000,1539,1846,950,1078,900,900,900,900,1465,1526,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
232163248,0.043,1.4380001,376,612,2912,-10000,-4246,-10000,-10000,-10000,-10000,1530,1645,950,1287,900,900,900,900,1465,1526,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
233189573,0.045,1.547,376,466,2419,-10000,-3826,-10000,-10000,-10000,-10000,1523,1620,950,1309,900,900,900,900,1465,1526,995,1507,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
234216058,0.036000002,1.649,376,746,3081,-10000,-4431,-10000,-10000,-10000,-10000,1537,1654,950,1278,900,900,900,900,1470,1522,995,1504,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
235242826,0.048,1.5580001,376,598,2547,-10000,-3804,-10000,-10000,-10000,-10000,1529,1627,950,1310,900,900,900,900,1465,1525,995,1503,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
236268760,0.05,1.271,376,554,2129,-10000,-3344,-10000,-10000,-10000,-10000,1527,1606,950,1332,900,900,900,900,1465,1525,995,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
237295539,0.062000003,1.475,376,328,1779,-10000,-3176,-10000,-10000,-10000,-10000,1516,1588,950,1341,900,900,900,900,1465,1526,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
238321772,0.048,1.309,376,833,1783,-10000,-2949,-10000,-10000,-10000,-10000,1541,1589,950,1352,900,900,900,900,1465,1526,995,1507,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
239348191,0.048,1.289,376,1415,5205,-10000,-6501,-10000,-10000,-10000,-10000,1570,1760,950,1174,900,900,900,900,1465,1526,995,1505,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
240375088,0.045,1.6830001,376,1076,7389,-10000,-8611,-10000,-10000,-10000,-10000,1553,1869,950,1069,900,900,900,900,1465,1526,995,1507,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
241401624,0.048,1.542,376,1535,5679,-10000,-7191,-10000,-10000,-10000,-10000,1576,1783,950,1140,900,900,900,900,1465,1525,995,1514,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
242427652,0.048,1.646,376,898,1676,-10000,-2983,-10000,-10000,-10000,-10000,1544,1583,950,1350,900,900,900,900,1465,1526,995,1512,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
243454313,0.048,1.307,376,998,2520,-10000,-3776,-10000,-10000,-10000,-10000,1549,1626,950,1311,900,900,900,900,1465,1526,995,1513,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
244480509,0.043,1.2620001,376,641,2816,-10000,-3840,-10000,-10000,-10000,-10000,1532,1640,950,1308,900,900,900,900,1465,1526,995,1500,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
245507503,0.05,1.6470001,376,847,1981,-102,-3057,-10000,-10000,-10000,-10000,1542,1599,1469,1347,900,900,900,900,1465,1525,1495,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
246533725,0.048,1.3080001,376,-205,1980,8404,-948,-10000,-10000,-10000,-10000,1489,1598,1916,1452,900,900,900,900,1465,1515,1915,1415,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
247559958,0.048,1.6480001,376,-490,167,7818,-1718,-10000,-10000,-10000,-10000,1475,1508,1885,1414,900,900,900,900,1643,1451,1892,1520,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
248586639,0.043,1.521,376,-292,-1526,10000,-2355,-10000,-10000,-10000,-10000,1485,1423,2000,1382,900,900,900,900,1766,1429,1995,1592,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
249613168,0.05,1.2820001,376,900,-1762,7878,-3879,-10000,-10000,-10000,-10000,1545,1411,1888,1306,900,900,900,900,1877,1393,1885,1646,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
250639497,0.045,1.6790001,376,730,-1436,6768,-4277,-10000,-10000,-10000,-10000,1536,1428,1830,1286,900,900,900,900,1906,1346,1836,1656,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
251666381,0.048,1.3110001,376,743,-1030,6888,-4416,-10000,-10000,-10000,-10000,1537,1448,1836,1279,900,900,900,900,1965,1341,1843,1646,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
252692707,0.045,1.5460001,376,1499,-13,7354,-4909,-10000,-10000,-10000,-10000,1574,1499,1861,1254,900,900,900,900,1965,1305,1867,1645,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
253718850,0.048,1.447,376,1604,-383,7414,-4132,-10000,-10000,-10000,-10000,1580,1480,1864,1293,900,900,900,900,1965,1343,1860,1605,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
254745940,0.053000003,1.2620001,376,1101,694,8060,-3388,-10000,-10000,-10000,-10000,1555,1534,1898,1330,900,900,900,900,1965,1330,1899,1545,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
255771923,0.048,1.4100001,376,1140,757,6080,-2983,-10000,-10000,-10000,-10000,1557,1537,1794,1350,900,900,900,900,1965,1384,1775,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
256798533,0.058000002,1.582,376,2376,1674,-102,-2984,-10000,-10000,-10000,-10000,1618,1583,1469,1350,900,900,900,900,1849,1421,1495,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
257825508,0.045,1.274,376,3341,1824,-1576,-2603,-10000,-10000,-10000,-10000,1667,1591,1392,1369,900,900,900,900,1631,1393,1421,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
258851651,0.05,1.6420001,376,1721,2126,-102,-2202,-10000,-10000,-10000,-10000,1586,1606,1469,1389,900,900,900,900,1495,1401,1495,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
259877807,0.043,1.565,376,103,1806,-10000,-1908,-10000,-10000,-10000,-10000,1505,1590,950,1404,900,900,900,900,1465,1525,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
260904804,0.048,1.442,376,57,2140,-10000,-2367,-10000,-10000,-10000,-10000,1502,1607,950,1381,900,900,900,900,1470,1525,995,1515,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
261930687,0.048,1.276,376,436,2168,-10000,-2225,-10000,-10000,-10000,-10000,1521,1608,950,1388,900,900,900,900,1470,1525,995,1505,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
262957381,0.045,1.3100001,376,282,2057,-10000,-2273,-10000,-10000,-10000,-10000,1514,1602,950,1386,900,900,900,900,1470,1526,995,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
263984015,0.05,1.641,376,526,3011,-10000,-3106,-10000,-10000,-10000,-10000,1526,1650,950,1344,900,900,900,900,1470,1526,995,1513,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
265010106,0.048,1.292,376,468,7084,-10000,-7246,-10000,-10000,-10000,-10000,1523,1854,950,1137,900,900,900,900,1470,1526,995,1510,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
266036883,0.045,1.5230001,376,962,7817,-10000,-8183,-10000,-10000,-10000,-10000,1548,1890,950,1090,900,900,900,900,1470,1526,995,1516,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
267063591,0.048,1.649,376,314,4866,-10000,-4843,-10000,-10000,-10000,-10000,1515,1743,950,1257,900,900,900,900,1470,1526,995,1514,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
268089929,0.060000002,1.3050001,376,1082,1892,-10000,-2278,-10000,-10000,-10000,-10000,1554,1594,950,1386,900,900,900,900,1470,1526,995,1515,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
269116442,0.048,1.4330001,376,1276,3322,-10000,-3722,-10000,-10000,-10000,-10000,1563,1666,950,1313,900,900,900,900,1470,1526,995,1523,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
270143055,0.048,1.2870001,376,290,3331,-4626,-3531,-10000,-10000,-10000,-10000,1514,1666,1232,1323,900,900,900,900,1470,1525,1318,1511,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
271169114,0.048,1.33,376,713,2301,-1536,-2353,-10000,-10000,-10000,-10000,1535,1615,1394,1382,900,900,900,900,1465,1521,1343,1505,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
272195952,0.053000003,1.646,376,113,2162,-10000,-1567,-10000,-10000,-10000,-10000,1505,1608,950,1421,900,900,900,900,1465,1525,995,1466,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
273222044,0.043,1.5500001,376,737,1654,-10000,-1586,-10000,-10000,-10000,-10000,1536,1582,950,1420,900,900,900,900,1465,1526,995,1503,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
274248532,0.016,1.521,376,345,1379,-10000,-1481,-10000,-10000,-10000,-10000,1517,1568,950,1425,900,900,900,900,1465,1526,995,1508,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
275275233,0.048,1.292,376,42,5066,-10000,-5089,-10000,-10000,-10000,-10000,1502,1753,950,1245,900,900,900,900,1465,1526,995,1507,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
276301406,0.048,1.534,376,-149,8188,-10000,-7812,-10000,-10000,-10000,-10000,1492,1909,950,1109,900,900,900,900,1465,1526,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
277328110,0.053000003,1.4280001,376,-884,5966,-10000,-5374,-10000,-10000,-10000,-10000,1455,1798,950,1231,900,900,900,900,1465,1526,995,1506,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
278354608,0.043,1.5580001,376,1366,1493,-10000,-1616,-10000,-10000,-10000,-10000,1568,1574,950,1419,900,900,900,900,1465,1526,995,1512,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
279380936,0.038000003,1.5050001,376,652,3084,-10000,-3191,-10000,-10000,-10000,-10000,1532,1654,950,1340,900,900,900,900,1465,1526,995,1510,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
280407872,0.048,1.4540001,376,575,4173,-10000,-3699,-10000,-10000,-10000,-10000,1528,1708,950,1315,900,900,900,900,1465,1526,995,1485,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
281434036,0.043,1.554,376,380,2362,0,-2407,-10000,-10000,-10000,-10000,1519,1618,1475,1380,900,900,900,900,1465,1530,1500,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
282460524,0.045,1.4130001,376,1605,1804,2970,-1868,-10000,-10000,-10000,-10000,1580,1590,1630,1406,900,900,900,900,1365,1461,1652,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
283486885,0.043,1.5710001,376,340,1380,3516,-1428,-10000,-10000,-10000,-10000,1517,1569,1659,1429,900,900,900,900,1349,1424,1674,1512,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
284513510,0.05,1.256,376,-498,767,6202,-581,-10000,-10000,-10000,-10000,1475,1538,1800,1470,900,900,900,900,1394,1433,1811,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
285539778,0.048,1.654,376,947,620,5252,-708,-10000,-10000,-10000,-10000,1547,1530,1750,1464,900,900,900,900,1421,1407,1764,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
286566326,0.048,1.33,376,1801,256,6506,273,-10000,-10000,-10000,-10000,1590,1512,1816,1513,900,900,900,900,1232,1443,1822,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
287593028,0.05,1.261,376,-32,1536,6728,-1086,-10000,-10000,-10000,-10000,1498,1576,1828,1445,900,900,900,900,1159,1352,1825,1502,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
289646252,0.048,1.2550001,376,-1150,5441,8464,3542,-10000,-10000,-10000,-10000,1442,1772,1919,1677,900,900,900,900,1183,1414,1918,1189,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
290672408,0.05,1.6630001,376,-1151,7719,10000,4554,-10000,-10000,-10000,-10000,1442,1885,2000,1727,900,900,900,900,1146,1400,1995,1057,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
291698805,0.048,1.271,376,-293,8037,9858,3943,-10000,-10000,-10000,-10000,1485,1901,1992,1697,900,900,900,900,1043,1388,1988,1069,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
292725645,0.05,1.302,376,-1266,8748,9758,2170,-10000,-10000,-10000,-10000,1436,1937,1987,1608,900,900,900,900,1002,1335,1983,1046,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
293751770,0.043,1.667,376,-1510,8593,9738,1774,-10000,-10000,-10000,-10000,1424,1929,1986,1588,900,900,900,900,1015,1312,1981,1038,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
294778397,0.05,1.544,376,-2137,7763,8888,1868,-10000,-10000,-10000,-10000,1393,1888,1941,1593,900,900,900,900,1105,1330,1928,1075,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
296831396,0.043,1.542,376,197,2579,888,1593,-10000,-10000,-10000,-10000,1509,1628,1521,1579,900,900,900,900,1302,1320,1544,1290,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
297857481,0.045,1.5480001,376,1001,-263,102,-1762,-10000,-10000,-10000,-10000,1550,1486,1480,1411,900,900,900,900,1465,1348,1505,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
298883926,0.048,1.434,376,-1419,-261,40,-1763,-10000,-10000,-10000,-10000,1429,1486,1477,1411,900,900,900,900,1459,1419,1502,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
299910650,0.060000002,1.2750001,376,590,2325,40,-4264,-10000,-10000,-10000,-10000,1529,1616,1477,1286,900,900,900,900,1495,1363,1502,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
