timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
308382699,308382170,-0.08,-0.472111,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308387595,308387059,-0.08,-0.46966207,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308392557,308391947,-0.08,-0.46718156,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308397368,308396835,-0.08,-0.46477497,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308402289,308401725,-0.08,-0.46231556,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308407166,308406611,-0.08,-0.459877,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308412043,308411499,-0.08,-0.45743906,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308416940,308416387,-0.08,-0.45498955,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308421837,308421275,-0.08,-0.45254147,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308426695,308426165,-0.08,-0.450112,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308431580,308431050,-0.08,-0.44766998,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308436471,308435942,-0.08,-0.44522405,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308441357,308440828,-0.08,-0.44278157,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308446308,308445744,-0.08,-0.44030547,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308451140,308450603,-0.08,-0.43788958,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308456020,308455491,-0.08,-0.43545008,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308460914,308460381,-0.08,-0.43300247,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308465817,308465268,-0.08,-0.43055153,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308470682,308470155,-0.08,-0.42811847,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308475573,308475043,-0.08,-0.42567348,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308480461,308479932,-0.08,-0.4232285,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308485351,308484819,-0.08,-0.42078447,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308490269,308489707,-0.08,-0.41832507,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308495130,308494595,-0.08,-0.415895,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308500008,308499483,-0.08,-0.4134555,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308504931,308504371,-0.08,-0.41099453,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308509839,308509259,-0.08,-0.40854,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308514682,308514147,-0.08,-0.40612006,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308519596,308519038,-0.08,-0.4036615,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308524451,308523923,-0.08,-0.4012345,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308529372,308528811,-0.08,-0.39877307,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308534265,308533699,-0.08,-0.3963275,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308539120,308538587,-0.08,-0.39389956,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308544001,308543474,-0.08,-0.39145947,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308548902,308548363,-0.08,-0.389009,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308553779,308553251,-0.08,-0.38657057,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308558679,308558140,-0.08,-0.38412,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308563572,308563046,-0.08,-0.38167405,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308568451,308567915,-0.08,-0.37923348,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308573353,308572805,-0.08,-0.37678456,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308578240,308577692,-0.08,-0.37433946,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308583113,308582579,-0.08,-0.37190402,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308588000,308587467,-0.08,-0.3694595,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308592884,308592355,-0.08,-0.36701798,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308597775,308597243,-0.08,-0.36457205,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308602661,308602131,-0.08,-0.36212897,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308607553,308607022,-0.08,-0.35968304,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308612445,308611907,-0.08,-0.35723758,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308617390,308616830,-0.08,-0.35476446,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308622240,308621685,-0.08,-0.35233998,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308627102,308626571,-0.08,-0.349908,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308632028,308631459,-0.08,-0.347445,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308636907,308636347,-0.08,-0.34500647,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308641765,308641235,-0.08,-0.34257698,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308646687,308646123,-0.08,-0.3401165,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308651543,308651012,-0.08,-0.33768797,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308656435,308655899,-0.08,-0.3352425,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308661345,308660787,-0.08,-0.33278704,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308666217,308665677,-0.08,-0.33035207,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308671095,308670563,-0.08,-0.3279115,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308676023,308675451,-0.08,-0.3254485,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308680865,308680339,-0.08,-0.323027,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308685797,308685227,-0.08,-0.32056952,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308690679,308690115,-0.08,-0.31811953,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308695531,308695003,-0.08,-0.31569457,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308700424,308699891,-0.08,-0.31324756,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308705306,308704780,-0.08,-0.310807,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308710223,308709667,-0.08,-0.30834806,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308715083,308714555,-0.08,-0.30591857,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308719976,308719443,-0.08,-0.30347097,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308724854,308724330,-0.08,-0.30103254,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308729788,308729220,-0.08,-0.29856598,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308734632,308734106,-0.08,-0.2961445,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308739527,308738995,-0.08,-0.29369605,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308744456,308743896,-0.08,-0.2912315,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308749343,308748771,-0.08,-0.28878796,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308754218,308753659,-0.08,-0.28635097,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308759077,308758547,-0.08,-0.28392053,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308763964,308763435,-0.08,-0.28147805,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308768859,308768323,-0.08,-0.27903056,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308773784,308773213,-0.08,-0.27656806,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308778631,308778099,-0.08,-0.27414453,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308783520,308782989,-0.08,-0.2717005,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308788440,308787875,-0.08,-0.26923954,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308793294,308792763,-0.08,-0.26681304,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308798186,308797652,-0.08,-0.26436603,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308803102,308802539,-0.08,-0.261909,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308807962,308807427,-0.08,-0.25947857,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308812853,308812315,-0.08,-0.25703347,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308817770,308817203,-0.08,-0.25457454,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308822622,308822091,-0.08,-0.25215006,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308827512,308826979,-0.08,-0.249704,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308832426,308831867,-0.08,-0.24724698,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308837328,308836757,-0.08,-0.24479556,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308842176,308841644,-0.08,-0.24237347,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308847104,308846532,-0.08,-0.23990858,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308851958,308851419,-0.08,-0.23748207,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308856889,308856307,-0.08,-0.23501503,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308861727,308861196,-0.08,-0.23259604,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308866611,308866082,-0.08,-0.23015404,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308871504,308870971,-0.08,-0.2277075,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308876398,308875860,-0.08,-0.2252605,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308881278,308880747,-0.08,-0.222821,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308886169,308885636,-0.08,-0.22037756,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308891060,308890523,-0.08,-0.21793008,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308895941,308895411,-0.08,-0.21548903,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308900831,308900299,-0.08,-0.21304405,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308905737,308905187,-0.08,-0.21059108,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308910631,308910075,-0.08,-0.20814502,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308915494,308914963,-0.08,-0.20571256,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308920383,308919851,-0.08,-0.203269,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308925271,308924741,-0.08,-0.20082402,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308930201,308929629,-0.08,-0.19835949,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308935064,308934515,-0.08,-0.1959275,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308939932,308939403,-0.08,-0.19349349,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308944860,308944329,-0.08,-0.19102955,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308949736,308949179,-0.08,-0.18859208,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308954596,308954067,-0.08,-0.18616104,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308959513,308958955,-0.08,-0.18370306,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308964406,308963843,-0.08,-0.18125701,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308969266,308968732,-0.08,-0.17882657,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
308974184,308973620,-0.08,-0.17636847,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308979040,308978507,-0.08,-0.17393947,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308983932,308983395,-0.08,-0.171494,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308988852,308988284,-0.08,-0.16903353,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308993700,308993171,-0.08,-0.16660953,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
308998595,308998060,-0.08,-0.16416204,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309003487,309002962,-0.08,-0.16171646,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309008372,309007836,-0.08,-0.15927303,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309013254,309012724,-0.08,-0.15683305,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309018145,309017611,-0.08,-0.154387,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309023067,309022499,-0.08,-0.15192747,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309028025,309027432,-0.08,-0.14944649,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309032811,309032275,-0.08,-0.14705408,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309037692,309037163,-0.08,-0.14461303,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309042580,309042051,-0.08,-0.14216948,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309047466,309046939,-0.08,-0.139727,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309052371,309051830,-0.08,-0.13727403,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309057303,309056715,-0.08,-0.13480854,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309062134,309061603,-0.08,-0.13239205,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309067023,309066491,-0.08,-0.12994802,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309071942,309071379,-0.08,-0.1274885,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309076822,309076267,-0.08,-0.125049,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309081707,309081156,-0.08,-0.12260604,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309086604,309086043,-0.08,-0.12015808,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309091457,309090930,-0.08,-0.117730975,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309096357,309095818,-0.08,-0.11528206,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309101267,309100708,-0.08,-0.11282599,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309106124,309105594,-0.08,-0.110398054,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309111034,309110483,-0.08,-0.10794246,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309115971,309115371,-0.08,-0.10547447,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309120785,309120259,-0.08,-0.10306704,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309125684,309125147,-0.08,-0.100618005,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309130595,309130035,-0.08,-0.098162055,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309135452,309134923,-0.08,-0.095734,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309140340,309139811,-0.08,-0.093289495,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309145257,309144699,-0.08,-0.09083152,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309150124,309149587,-0.08,-0.0883975,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309155013,309154474,-0.08,-0.085953474,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309159895,309159363,-0.08,-0.08351207,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309164804,309164251,-0.08,-0.081058025,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309169711,309169140,-0.08,-0.07860398,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309174558,309174027,-0.08,-0.076181054,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309179457,309178916,-0.08,-0.073731065,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309184359,309183803,-0.08,-0.071281075,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309189225,309188691,-0.08,-0.06884706,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309194109,309193579,-0.08,-0.066405535,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309199004,309198468,-0.08,-0.063958526,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309203889,309203355,-0.08,-0.06151557,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309208775,309208243,-0.08,-0.059072495,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309213703,309213131,-0.08,-0.05660796,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309218548,309218020,-0.08,-0.05418551,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309223443,309222907,-0.08,-0.0517385,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309228364,309227796,-0.08,-0.049277067,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309233219,309232685,-0.08,-0.046850562,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309238102,309237571,-0.08,-0.04440856,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309243063,309242459,-0.08,-0.04192853,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309247884,309247347,-0.08,-0.03951907,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309252781,309252235,-0.08,-0.03706956,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309257684,309257123,-0.08,-0.034617543,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309262539,309262011,-0.08,-0.032189965,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309267437,309266899,-0.08,-0.029741526,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309272396,309271832,-0.08,-0.027261972,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309277231,309276674,-0.08,-0.02484405,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309282090,309281563,-0.08,-0.022415042,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309287054,309286486,-0.08,-0.019932032,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309291895,309291339,-0.08,-0.01751256,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309296779,309296228,-0.08,-0.015071988,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309301650,309301115,-0.08,-0.012634516,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309306537,309306003,-0.08,-0.01019156,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309311518,309310933,-0.08,-0.0077005625,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309316326,309315779,-0.08,-0.005297065,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309321197,309320667,-0.08,-0.002861023,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309326083,309325555,-0.08,-0.00041854382,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309330977,309330443,-0.08,0.002028942,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309335861,309335331,-0.08,0.004470587,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309340751,309340219,-0.08,0.006916046,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309345634,309345107,-0.08,0.009356976,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309350529,309349995,-0.08,0.0118050575,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309355409,309354883,-0.08,0.014244556,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309360305,309359771,-0.08,0.016693115,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309365202,309364662,-0.08,0.019140482,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309370126,309369547,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309374976,309374435,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309379855,309379329,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309384800,309384211,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309389634,309389100,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309394516,309393987,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309399446,309398875,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309404322,309403764,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309409181,309408651,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309414106,309413539,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309418955,309418427,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309423860,309423315,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309428765,309428204,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309433619,309433092,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309438510,309437980,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309443432,309442907,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309448293,309447755,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309453172,309452645,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309458064,309457530,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309463006,309462419,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309467851,309467316,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309472723,309472195,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309477644,309477083,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309482497,309481971,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309487386,309486859,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309492314,309491748,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309497172,309496636,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309502052,309501523,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309506980,309506411,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309511884,309511299,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309516748,309516224,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309521605,309521075,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309526484,309525963,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309531388,309530851,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309536270,309535740,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309541184,309540627,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309546044,309545515,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309550942,309550403,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309555850,309555291,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309560704,309560179,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309565600,309565067,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309570521,309569956,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309575379,309574844,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309580260,309579731,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309585180,309584619,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309590035,309589506,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309594987,309594432,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309599891,309599330,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309604723,309604172,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309609596,309609059,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309614477,309613948,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309619390,309618835,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309624250,309623723,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309629147,309628610,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309634029,309633499,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309638920,309638386,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309643800,309643275,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309648702,309648167,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309653578,309653052,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309658483,309657940,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309663356,309662828,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309668249,309667717,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309673136,309672603,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309678021,309677491,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309683005,309682379,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309687797,309687267,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309692685,309692155,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309697599,309697043,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309702462,309701931,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309707378,309706830,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309712337,309711707,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309717119,309716595,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309722009,309721483,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309726969,309726371,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
309731815,309731259,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309736682,309736147,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309741563,309741035,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309746455,309745923,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309751337,309750811,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309756240,309755700,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309761117,309760587,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309766017,309765475,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309770906,309770364,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309775775,309775251,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309780687,309780139,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309785555,309785027,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309790448,309789915,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
309795328,309794803,-0.08,0.02,-0.027775627,0.4949495,0.0,0.0,0.0,0.0
